datetime,datetime_nano,KQ.m@SHFE.al.open,KQ.m@SHFE.al.high,KQ.m@SHFE.al.low,KQ.m@SHFE.al.close,KQ.m@SHFE.al.volume,KQ.m@SHFE.al.open_oi,KQ.m@SHFE.al.close_oi
2019-02-18 22:00:00.000000000,1550498400000000000,13430.0,13440.0,13390.0,13415.0,4270,109187,109159
2019-02-18 23:00:00.000000000,1550502000000000000,13415.0,13440.0,13410.0,13425.0,2449,109159,108936
2019-02-19 00:00:00.000000000,1550505600000000000,13425.0,13440.0,13405.0,13405.0,2397,108936,108559
2019-02-19 09:00:00.000000000,1550538000000000000,13415.0,13430.0,13390.0,13405.0,8559,108559,107769
2019-02-19 10:00:00.000000000,1550541600000000000,13405.0,13420.0,13395.0,13415.0,6588,107769,106324
2019-02-19 11:00:00.000000000,1550545200000000000,13415.0,13415.0,13400.0,13405.0,2302,106324,105978
2019-02-19 13:00:00.000000000,1550552400000000000,13405.0,13415.0,13400.0,13415.0,2192,105978,105500
2019-02-19 14:00:00.000000000,1550556000000000000,13415.0,13430.0,13405.0,13430.0,7917,105500,102743
2019-02-19 21:00:00.000000000,1550581200000000000,13445.0,13475.0,13440.0,13460.0,10939,102743,101138
2019-02-19 22:00:00.000000000,1550584800000000000,13460.0,13480.0,13440.0,13480.0,3755,101138,100926
2019-02-19 23:00:00.000000000,1550588400000000000,13480.0,13490.0,13445.0,13445.0,2118,100926,101009
2019-02-20 00:00:00.000000000,1550592000000000000,13445.0,13460.0,13430.0,13435.0,2437,101009,100430
2019-02-20 09:00:00.000000000,1550624400000000000,13435.0,13450.0,13425.0,13445.0,6855,100430,98918
2019-02-20 10:00:00.000000000,1550628000000000000,13445.0,13460.0,13430.0,13450.0,5805,98918,97732
2019-02-20 11:00:00.000000000,1550631600000000000,13450.0,13455.0,13445.0,13450.0,3047,97732,96659
2019-02-20 13:00:00.000000000,1550638800000000000,13445.0,13450.0,13425.0,13440.0,4172,96659,95889
2019-02-20 14:00:00.000000000,1550642400000000000,13440.0,13480.0,13435.0,13480.0,9171,95889,94308
2019-02-20 21:00:00.000000000,1550667600000000000,13510.0,13525.0,13475.0,13495.0,10394,94308,106692
2019-02-20 22:00:00.000000000,1550671200000000000,13495.0,13520.0,13490.0,13520.0,3687,106692,107294
2019-02-20 23:00:00.000000000,1550674800000000000,13520.0,13540.0,13515.0,13535.0,4246,107294,108804
2019-02-21 00:00:00.000000000,1550678400000000000,13535.0,13565.0,13525.0,13530.0,3650,108804,108799
2019-02-21 09:00:00.000000000,1550710800000000000,13525.0,13545.0,13495.0,13525.0,10498,108799,109042
2019-02-21 10:00:00.000000000,1550714400000000000,13525.0,13535.0,13515.0,13530.0,5491,109042,109183
2019-02-21 11:00:00.000000000,1550718000000000000,13530.0,13535.0,13525.0,13530.0,1209,109183,109046
2019-02-21 13:00:00.000000000,1550725200000000000,13530.0,13550.0,13515.0,13525.0,9730,109046,109158
2019-02-21 14:00:00.000000000,1550728800000000000,13525.0,13555.0,13520.0,13555.0,14444,109158,108670
2019-02-21 21:00:00.000000000,1550754000000000000,13545.0,13620.0,13530.0,13600.0,18184,108670,111327
2019-02-21 22:00:00.000000000,1550757600000000000,13600.0,13620.0,13575.0,13615.0,10374,111327,110933
2019-02-21 23:00:00.000000000,1550761200000000000,13615.0,13670.0,13600.0,13630.0,14988,110933,113063
2019-02-22 00:00:00.000000000,1550764800000000000,13630.0,13675.0,13630.0,13660.0,6475,113063,112586
2019-02-22 09:00:00.000000000,1550797200000000000,13655.0,13685.0,13630.0,13640.0,21331,112586,113543
2019-02-22 10:00:00.000000000,1550800800000000000,13640.0,13645.0,13605.0,13620.0,12092,113543,113308
2019-02-22 11:00:00.000000000,1550804400000000000,13620.0,13640.0,13615.0,13640.0,3653,113308,113077
2019-02-22 13:00:00.000000000,1550811600000000000,13645.0,13665.0,13640.0,13660.0,4813,113077,113808
2019-02-22 14:00:00.000000000,1550815200000000000,13660.0,13695.0,13630.0,13685.0,13117,113808,114072
2019-02-22 21:00:00.000000000,1550840400000000000,13725.0,13765.0,13700.0,13760.0,19307,114072,116426
2019-02-22 22:00:00.000000000,1550844000000000000,13760.0,13805.0,13750.0,13765.0,11418,116426,117632
2019-02-22 23:00:00.000000000,1550847600000000000,13765.0,13775.0,13720.0,13735.0,8140,117632,117270
2019-02-23 00:00:00.000000000,1550851200000000000,13735.0,13750.0,13725.0,13730.0,2686,117270,116618
2019-02-25 09:00:00.000000000,1551056400000000000,13740.0,13770.0,13705.0,13705.0,15855,116618,117600
2019-02-25 10:00:00.000000000,1551060000000000000,13705.0,13715.0,13675.0,13710.0,12300,117600,118419
2019-02-25 11:00:00.000000000,1551063600000000000,13710.0,13720.0,13695.0,13710.0,3787,118419,118135
2019-02-25 13:00:00.000000000,1551070800000000000,13715.0,13765.0,13715.0,13760.0,10528,118135,120264
2019-02-25 14:00:00.000000000,1551074400000000000,13760.0,13790.0,13750.0,13770.0,16133,120264,120440
2019-02-25 21:00:00.000000000,1551099600000000000,13750.0,13755.0,13700.0,13715.0,12281,120440,120449
2019-02-25 22:00:00.000000000,1551103200000000000,13715.0,13780.0,13715.0,13780.0,6647,120449,120821
2019-02-25 23:00:00.000000000,1551106800000000000,13780.0,13805.0,13750.0,13765.0,6140,120821,121691
2019-02-26 00:00:00.000000000,1551110400000000000,13765.0,13765.0,13735.0,13740.0,2885,121691,121353
2019-02-26 09:00:00.000000000,1551142800000000000,13740.0,13775.0,13710.0,13725.0,12679,121353,120930
2019-02-26 10:00:00.000000000,1551146400000000000,13725.0,13730.0,13705.0,13715.0,5830,120930,120339
2019-02-26 11:00:00.000000000,1551150000000000000,13715.0,13715.0,13705.0,13710.0,2726,120339,120545
2019-02-26 13:00:00.000000000,1551157200000000000,13710.0,13725.0,13705.0,13715.0,3452,120545,120992
2019-02-26 14:00:00.000000000,1551160800000000000,13715.0,13720.0,13690.0,13700.0,8450,120992,119594
2019-02-26 21:00:00.000000000,1551186000000000000,13695.0,13715.0,13675.0,13685.0,14919,119594,154681
2019-02-26 22:00:00.000000000,1551189600000000000,13685.0,13705.0,13665.0,13690.0,6301,154681,154919
2019-02-26 23:00:00.000000000,1551193200000000000,13690.0,13710.0,13690.0,13705.0,1845,154919,154987
2019-02-27 00:00:00.000000000,1551196800000000000,13705.0,13710.0,13680.0,13690.0,2323,154987,154809
2019-02-27 09:00:00.000000000,1551229200000000000,13710.0,13725.0,13690.0,13720.0,15682,154809,156010
2019-02-27 10:00:00.000000000,1551232800000000000,13720.0,13735.0,13715.0,13730.0,6767,156010,155903
2019-02-27 11:00:00.000000000,1551236400000000000,13730.0,13735.0,13710.0,13715.0,3128,155903,156296
2019-02-27 13:00:00.000000000,1551243600000000000,13715.0,13730.0,13695.0,13700.0,4284,156296,156423
2019-02-27 14:00:00.000000000,1551247200000000000,13700.0,13715.0,13685.0,13690.0,7951,156423,155359
2019-02-27 21:00:00.000000000,1551272400000000000,13720.0,13730.0,13700.0,13720.0,10641,155359,157881
2019-02-27 22:00:00.000000000,1551276000000000000,13720.0,13740.0,13710.0,13710.0,5015,157881,158491
2019-02-27 23:00:00.000000000,1551279600000000000,13710.0,13720.0,13680.0,13715.0,6498,158491,158151
2019-02-28 00:00:00.000000000,1551283200000000000,13715.0,13730.0,13705.0,13720.0,4895,158151,157170
2019-02-28 09:00:00.000000000,1551315600000000000,13720.0,13720.0,13685.0,13705.0,8723,157170,157012
2019-02-28 10:00:00.000000000,1551319200000000000,13705.0,13705.0,13675.0,13680.0,7200,157012,158071
2019-02-28 11:00:00.000000000,1551322800000000000,13680.0,13685.0,13670.0,13685.0,4115,158071,158463
2019-02-28 13:00:00.000000000,1551330000000000000,13685.0,13685.0,13665.0,13665.0,4215,158463,158850
2019-02-28 14:00:00.000000000,1551333600000000000,13665.0,13680.0,13655.0,13680.0,15942,158850,156370
2019-02-28 21:00:00.000000000,1551358800000000000,13680.0,13690.0,13660.0,13665.0,7659,156370,157336
2019-02-28 22:00:00.000000000,1551362400000000000,13665.0,13685.0,13660.0,13665.0,4201,157336,158295
2019-02-28 23:00:00.000000000,1551366000000000000,13665.0,13685.0,13665.0,13680.0,3104,158295,159191
2019-03-01 00:00:00.000000000,1551369600000000000,13680.0,13685.0,13660.0,13665.0,2558,159191,159268
2019-03-01 09:00:00.000000000,1551402000000000000,13665.0,13680.0,13620.0,13625.0,15026,159268,161778
2019-03-01 10:00:00.000000000,1551405600000000000,13625.0,13630.0,13610.0,13630.0,9171,161778,162757
2019-03-01 11:00:00.000000000,1551409200000000000,13630.0,13640.0,13620.0,13625.0,4988,162757,163392
2019-03-01 13:00:00.000000000,1551416400000000000,13625.0,13640.0,13625.0,13635.0,3477,163392,164159
2019-03-01 14:00:00.000000000,1551420000000000000,13635.0,13690.0,13630.0,13685.0,13339,164159,164839
2019-03-01 21:00:00.000000000,1551445200000000000,13670.0,13720.0,13665.0,13705.0,16335,164839,165060
2019-03-01 22:00:00.000000000,1551448800000000000,13705.0,13715.0,13685.0,13710.0,4571,165060,164990
2019-03-01 23:00:00.000000000,1551452400000000000,13710.0,13715.0,13670.0,13675.0,6360,164990,165162
2019-03-02 00:00:00.000000000,1551456000000000000,13675.0,13710.0,13660.0,13700.0,7334,165162,164270
2019-03-04 09:00:00.000000000,1551661200000000000,13705.0,13740.0,13680.0,13735.0,17061,164270,165038
2019-03-04 10:00:00.000000000,1551664800000000000,13735.0,13735.0,13695.0,13705.0,9714,165038,165502
2019-03-04 11:00:00.000000000,1551668400000000000,13705.0,13720.0,13705.0,13715.0,3684,165502,165400
2019-03-04 13:00:00.000000000,1551675600000000000,13715.0,13750.0,13715.0,13745.0,7721,165400,164931
2019-03-04 14:00:00.000000000,1551679200000000000,13745.0,13750.0,13725.0,13735.0,14452,164931,166448
2019-03-04 21:00:00.000000000,1551704400000000000,13665.0,13680.0,13625.0,13660.0,46458,166448,168034
2019-03-04 22:00:00.000000000,1551708000000000000,13660.0,13670.0,13615.0,13620.0,23685,168034,169404
2019-03-04 23:00:00.000000000,1551711600000000000,13620.0,13625.0,13480.0,13555.0,27432,169404,166506
2019-03-05 00:00:00.000000000,1551715200000000000,13555.0,13580.0,13520.0,13540.0,9559,166506,167092
2019-03-05 09:00:00.000000000,1551747600000000000,13540.0,13580.0,13525.0,13530.0,33841,167092,167092
2019-03-05 10:00:00.000000000,1551751200000000000,13530.0,13570.0,13510.0,13540.0,36569,167092,171528
2019-03-05 11:00:00.000000000,1551754800000000000,13540.0,13560.0,13525.0,13550.0,10328,171528,170814
2019-03-05 13:00:00.000000000,1551762000000000000,13545.0,13580.0,13535.0,13570.0,16515,170814,165459
2019-03-05 14:00:00.000000000,1551765600000000000,13570.0,13580.0,13555.0,13570.0,15626,165459,161000
2019-03-05 21:00:00.000000000,1551790800000000000,13580.0,13600.0,13575.0,13585.0,11934,161000,162617
2019-03-05 22:00:00.000000000,1551794400000000000,13585.0,13595.0,13565.0,13570.0,6661,162617,162631
2019-03-05 23:00:00.000000000,1551798000000000000,13570.0,13590.0,13565.0,13590.0,4185,162631,163073
2019-03-06 00:00:00.000000000,1551801600000000000,13590.0,13600.0,13580.0,13590.0,3122,163073,162842
2019-03-06 09:00:00.000000000,1551834000000000000,13580.0,13590.0,13570.0,13580.0,7696,162842,162502
2019-03-06 10:00:00.000000000,1551837600000000000,13580.0,13595.0,13550.0,13560.0,8423,162502,162657
2019-03-06 11:00:00.000000000,1551841200000000000,13560.0,13570.0,13555.0,13560.0,3971,162657,162257
2019-03-06 13:00:00.000000000,1551848400000000000,13560.0,13560.0,13525.0,13535.0,4641,162257,162452
2019-03-06 14:00:00.000000000,1551852000000000000,13535.0,13535.0,13505.0,13505.0,13988,162452,160908
2019-03-06 21:00:00.000000000,1551877200000000000,13525.0,13550.0,13510.0,13540.0,17019,160908,159032
2019-03-06 22:00:00.000000000,1551880800000000000,13540.0,13545.0,13515.0,13515.0,4232,159032,158882
2019-03-06 23:00:00.000000000,1551884400000000000,13515.0,13515.0,13460.0,13475.0,12312,158882,160305
2019-03-07 00:00:00.000000000,1551888000000000000,13475.0,13485.0,13465.0,13475.0,3296,160305,160102
2019-03-07 09:00:00.000000000,1551920400000000000,13470.0,13475.0,13430.0,13450.0,16559,160102,160521
2019-03-07 10:00:00.000000000,1551924000000000000,13450.0,13465.0,13440.0,13465.0,7880,160521,160179
2019-03-07 11:00:00.000000000,1551927600000000000,13465.0,13465.0,13450.0,13460.0,5040,160179,160338
2019-03-07 13:00:00.000000000,1551934800000000000,13460.0,13475.0,13450.0,13475.0,4981,160338,160304
2019-03-07 14:00:00.000000000,1551938400000000000,13475.0,13525.0,13465.0,13480.0,22072,160304,155010
2019-03-07 21:00:00.000000000,1551963600000000000,13490.0,13510.0,13465.0,13475.0,16505,155010,154489
2019-03-07 22:00:00.000000000,1551967200000000000,13475.0,13520.0,13475.0,13500.0,7957,154489,153184
2019-03-07 23:00:00.000000000,1551970800000000000,13500.0,13510.0,13470.0,13490.0,6097,153184,154035
2019-03-08 00:00:00.000000000,1551974400000000000,13490.0,13505.0,13490.0,13500.0,2191,154035,153793
2019-03-08 09:00:00.000000000,1552006800000000000,13495.0,13520.0,13475.0,13500.0,10459,153793,153380
2019-03-08 10:00:00.000000000,1552010400000000000,13500.0,13520.0,13490.0,13510.0,5531,153380,152891
2019-03-08 11:00:00.000000000,1552014000000000000,13510.0,13535.0,13505.0,13510.0,6124,152891,152325
2019-03-08 13:00:00.000000000,1552021200000000000,13510.0,13515.0,13500.0,13505.0,4398,152325,152281
2019-03-08 14:00:00.000000000,1552024800000000000,13505.0,13520.0,13500.0,13510.0,7770,152281,151974
2019-03-08 21:00:00.000000000,1552050000000000000,13525.0,13545.0,13490.0,13520.0,9720,151974,153332
2019-03-08 22:00:00.000000000,1552053600000000000,13520.0,13525.0,13510.0,13520.0,3095,153332,153171
2019-03-08 23:00:00.000000000,1552057200000000000,13520.0,13530.0,13510.0,13520.0,3524,153171,153298
2019-03-09 00:00:00.000000000,1552060800000000000,13520.0,13530.0,13495.0,13505.0,4463,153298,153198
2019-03-11 09:00:00.000000000,1552266000000000000,13500.0,13520.0,13460.0,13480.0,21896,153198,153712
2019-03-11 10:00:00.000000000,1552269600000000000,13480.0,13495.0,13470.0,13475.0,7063,153712,154860
2019-03-11 11:00:00.000000000,1552273200000000000,13475.0,13490.0,13475.0,13490.0,3771,154860,155148
2019-03-11 13:00:00.000000000,1552280400000000000,13485.0,13505.0,13480.0,13500.0,5634,155148,155836
2019-03-11 14:00:00.000000000,1552284000000000000,13500.0,13535.0,13490.0,13525.0,14024,155836,156721
2019-03-11 21:00:00.000000000,1552309200000000000,13500.0,13515.0,13485.0,13485.0,10505,156721,159555
2019-03-11 22:00:00.000000000,1552312800000000000,13485.0,13490.0,13460.0,13465.0,6817,159555,161267
2019-03-11 23:00:00.000000000,1552316400000000000,13465.0,13500.0,13460.0,13490.0,4838,161267,161398
2019-03-12 00:00:00.000000000,1552320000000000000,13490.0,13495.0,13475.0,13490.0,2403,161398,161091
2019-03-12 09:00:00.000000000,1552352400000000000,13495.0,13525.0,13485.0,13495.0,14763,161091,160563
2019-03-12 10:00:00.000000000,1552356000000000000,13495.0,13525.0,13490.0,13520.0,7412,160563,160528
2019-03-12 11:00:00.000000000,1552359600000000000,13520.0,13555.0,13520.0,13550.0,7441,160528,160643
2019-03-12 13:00:00.000000000,1552366800000000000,13545.0,13565.0,13530.0,13540.0,5950,160643,160574
2019-03-12 14:00:00.000000000,1552370400000000000,13540.0,13545.0,13510.0,13535.0,13900,160574,158597
2019-03-12 21:00:00.000000000,1552395600000000000,13560.0,13585.0,13545.0,13565.0,14508,158597,159144
2019-03-12 22:00:00.000000000,1552399200000000000,13565.0,13585.0,13550.0,13570.0,7409,159144,159502
2019-03-12 23:00:00.000000000,1552402800000000000,13570.0,13590.0,13560.0,13590.0,3484,159502,159322
2019-03-13 00:00:00.000000000,1552406400000000000,13590.0,13595.0,13575.0,13580.0,3057,159322,158927
2019-03-13 09:00:00.000000000,1552438800000000000,13580.0,13615.0,13575.0,13600.0,13900,158927,158756
2019-03-13 10:00:00.000000000,1552442400000000000,13600.0,13600.0,13570.0,13585.0,7407,158756,157902
2019-03-13 11:00:00.000000000,1552446000000000000,13585.0,13595.0,13580.0,13595.0,2806,157902,157874
2019-03-13 13:00:00.000000000,1552453200000000000,13595.0,13605.0,13590.0,13605.0,4753,157874,157618
2019-03-13 14:00:00.000000000,1552456800000000000,13605.0,13625.0,13580.0,13605.0,24174,157618,154897
2019-03-13 21:00:00.000000000,1552482000000000000,13670.0,13680.0,13630.0,13660.0,20925,154897,153747
2019-03-13 22:00:00.000000000,1552485600000000000,13660.0,13665.0,13640.0,13665.0,7781,153747,154017
2019-03-13 23:00:00.000000000,1552489200000000000,13665.0,13685.0,13655.0,13680.0,7215,154017,153510
2019-03-14 00:00:00.000000000,1552492800000000000,13680.0,13690.0,13675.0,13680.0,2796,153510,153065
2019-03-14 09:00:00.000000000,1552525200000000000,13680.0,13690.0,13655.0,13655.0,10718,153065,152998
2019-03-14 10:00:00.000000000,1552528800000000000,13655.0,13665.0,13640.0,13655.0,10832,152998,153256
2019-03-14 11:00:00.000000000,1552532400000000000,13655.0,13675.0,13645.0,13650.0,6382,153256,153918
2019-03-14 13:00:00.000000000,1552539600000000000,13650.0,13655.0,13620.0,13630.0,6662,153918,154049
2019-03-14 14:00:00.000000000,1552543200000000000,13630.0,13650.0,13620.0,13650.0,12774,154049,152770
2019-03-14 21:00:00.000000000,1552568400000000000,13640.0,13650.0,13565.0,13585.0,22680,152770,151333
2019-03-14 22:00:00.000000000,1552572000000000000,13585.0,13590.0,13570.0,13580.0,5872,151333,151052
2019-03-14 23:00:00.000000000,1552575600000000000,13580.0,13610.0,13570.0,13605.0,4396,151052,150868
2019-03-15 00:00:00.000000000,1552579200000000000,13605.0,13615.0,13590.0,13605.0,5022,150868,151374
2019-03-15 09:00:00.000000000,1552611600000000000,13605.0,13615.0,13585.0,13610.0,9311,151374,149189
2019-03-15 10:00:00.000000000,1552615200000000000,13610.0,13725.0,13605.0,13700.0,41168,149189,146944
2019-03-15 11:00:00.000000000,1552618800000000000,13700.0,13720.0,13640.0,13645.0,27136,146944,144563
2019-03-15 13:00:00.000000000,1552626000000000000,13640.0,13650.0,13630.0,13645.0,8935,144563,144360
2019-03-15 14:00:00.000000000,1552629600000000000,13645.0,13675.0,13640.0,13665.0,10131,144360,144154
2019-03-15 21:00:00.000000000,1552654800000000000,13625.0,13635.0,13580.0,13600.0,16599,144154,145092
2019-03-15 22:00:00.000000000,1552658400000000000,13600.0,13605.0,13580.0,13590.0,3962,145092,145432
2019-03-15 23:00:00.000000000,1552662000000000000,13590.0,13605.0,13590.0,13600.0,3075,145432,145427
2019-03-16 00:00:00.000000000,1552665600000000000,13600.0,13600.0,13585.0,13595.0,3538,145427,145187
2019-03-18 09:00:00.000000000,1552870800000000000,13595.0,13605.0,13575.0,13580.0,9636,145187,145092
2019-03-18 10:00:00.000000000,1552874400000000000,13580.0,13610.0,13575.0,13605.0,5950,145092,144826
2019-03-18 11:00:00.000000000,1552878000000000000,13605.0,13610.0,13595.0,13605.0,2997,144826,144311
2019-03-18 13:00:00.000000000,1552885200000000000,13600.0,13615.0,13600.0,13615.0,1995,144311,144225
2019-03-18 14:00:00.000000000,1552888800000000000,13615.0,13625.0,13590.0,13600.0,9249,144225,142853
2019-03-18 21:00:00.000000000,1552914000000000000,13600.0,13630.0,13590.0,13625.0,8075,142853,144109
2019-03-18 22:00:00.000000000,1552917600000000000,13625.0,13670.0,13625.0,13665.0,10649,144109,143935
2019-03-18 23:00:00.000000000,1552921200000000000,13665.0,13665.0,13645.0,13655.0,4287,143935,143708
2019-03-19 00:00:00.000000000,1552924800000000000,13655.0,13680.0,13645.0,13665.0,5118,143708,143096
2019-03-19 09:00:00.000000000,1552957200000000000,13665.0,13695.0,13655.0,13675.0,13247,143096,143792
2019-03-19 10:00:00.000000000,1552960800000000000,13675.0,13690.0,13665.0,13685.0,7253,143792,143306
2019-03-19 11:00:00.000000000,1552964400000000000,13685.0,13695.0,13670.0,13685.0,5996,143306,142753
2019-03-19 13:00:00.000000000,1552971600000000000,13690.0,13700.0,13675.0,13685.0,6112,142753,142580
2019-03-19 14:00:00.000000000,1552975200000000000,13685.0,13735.0,13680.0,13730.0,15712,142580,142445
2019-03-19 21:00:00.000000000,1553000400000000000,13740.0,13745.0,13695.0,13715.0,12661,142445,142600
2019-03-19 22:00:00.000000000,1553004000000000000,13715.0,13790.0,13710.0,13785.0,21213,142600,146273
