datetime,datetime_nano,KQ.m@DCE.l.open,KQ.m@DCE.l.high,KQ.m@DCE.l.low,KQ.m@DCE.l.close,KQ.m@DCE.l.volume,KQ.m@DCE.l.open_oi,KQ.m@DCE.l.close_oi
2019-03-20 14:00:00.000000000,1553061600000000000,8355.0,8400.0,8355.0,8360.0,21528,189331,186850
2019-03-21 09:00:00.000000000,1553130000000000000,8400.0,8420.0,8380.0,8400.0,36239,186850,183248
2019-03-21 10:00:00.000000000,1553133600000000000,8400.0,8450.0,8390.0,8445.0,24375,183248,178351
2019-03-21 11:00:00.000000000,1553137200000000000,8445.0,8445.0,8415.0,8415.0,8521,178351,176510
2019-03-21 13:00:00.000000000,1553144400000000000,8420.0,8425.0,8405.0,8410.0,5838,176510,177278
2019-03-21 14:00:00.000000000,1553148000000000000,8410.0,8425.0,8400.0,8405.0,10828,177278,175131
2019-03-22 09:00:00.000000000,1553216400000000000,8405.0,8415.0,8380.0,8400.0,26407,175131,177324
2019-03-22 10:00:00.000000000,1553220000000000000,8400.0,8405.0,8385.0,8390.0,6715,177324,177633
2019-03-22 11:00:00.000000000,1553223600000000000,8390.0,8410.0,8385.0,8405.0,5371,177633,176697
2019-03-22 13:00:00.000000000,1553230800000000000,8410.0,8470.0,8405.0,8470.0,18704,176697,175580
2019-03-22 14:00:00.000000000,1553234400000000000,8470.0,8470.0,8420.0,8430.0,19522,175580,173833
2019-03-25 09:00:00.000000000,1553475600000000000,8375.0,8435.0,8350.0,8425.0,45472,173833,172283
2019-03-25 10:00:00.000000000,1553479200000000000,8425.0,8425.0,8410.0,8420.0,10764,172283,171214
2019-03-25 11:00:00.000000000,1553482800000000000,8420.0,8435.0,8415.0,8430.0,4995,171214,171549
2019-03-25 13:00:00.000000000,1553490000000000000,8430.0,8435.0,8410.0,8425.0,8219,171549,172338
2019-03-25 14:00:00.000000000,1553493600000000000,8425.0,8445.0,8410.0,8425.0,21252,172338,169126
2019-03-26 09:00:00.000000000,1553562000000000000,8445.0,8450.0,8400.0,8405.0,23460,169126,168630
2019-03-26 10:00:00.000000000,1553565600000000000,8405.0,8415.0,8390.0,8395.0,14109,168630,167606
2019-03-26 11:00:00.000000000,1553569200000000000,8395.0,8405.0,8395.0,8400.0,3072,167606,167764
2019-03-26 13:00:00.000000000,1553576400000000000,8400.0,8410.0,8395.0,8405.0,4019,167764,168095
2019-03-26 14:00:00.000000000,1553580000000000000,8405.0,8410.0,8375.0,8385.0,18795,168095,167888
2019-03-27 09:00:00.000000000,1553648400000000000,8390.0,8425.0,8385.0,8415.0,26384,167888,168186
2019-03-27 10:00:00.000000000,1553652000000000000,8415.0,8425.0,8405.0,8420.0,9705,168186,167234
2019-03-27 11:00:00.000000000,1553655600000000000,8420.0,8435.0,8415.0,8420.0,6510,167234,166372
2019-03-27 13:00:00.000000000,1553662800000000000,8420.0,8425.0,8380.0,8390.0,12417,166372,167343
2019-03-27 14:00:00.000000000,1553666400000000000,8390.0,8405.0,8375.0,8405.0,18112,167343,164767
2019-03-28 09:00:00.000000000,1553734800000000000,8395.0,8455.0,8390.0,8445.0,39529,164767,162739
2019-03-28 10:00:00.000000000,1553738400000000000,8445.0,8450.0,8340.0,8365.0,33675,162739,164887
2019-03-28 11:00:00.000000000,1553742000000000000,8365.0,8365.0,8330.0,8350.0,16502,164887,165973
2019-03-28 13:00:00.000000000,1553749200000000000,8350.0,8355.0,8330.0,8335.0,11461,165973,165888
2019-03-28 14:00:00.000000000,1553752800000000000,8335.0,8350.0,8295.0,8310.0,33766,165888,165278
2019-03-29 09:00:00.000000000,1553821200000000000,8320.0,8345.0,8275.0,8325.0,41939,165278,164783
2019-03-29 10:00:00.000000000,1553824800000000000,8325.0,8390.0,8320.0,8390.0,24270,164783,160022
2019-03-29 11:00:00.000000000,1553828400000000000,8390.0,8425.0,8375.0,8395.0,25786,160022,155709
2019-03-29 13:00:00.000000000,1553835600000000000,8400.0,8415.0,8395.0,8410.0,9895,155709,154684
2019-03-29 14:00:00.000000000,1553839200000000000,8410.0,8410.0,8360.0,8365.0,20546,154684,150937
2019-03-29 21:00:00.000000000,1553864400000000000,8395.0,8395.0,8325.0,8340.0,14789,150937,151969
2019-03-29 22:00:00.000000000,1553868000000000000,8340.0,8345.0,8320.0,8345.0,7767,151969,151818
2019-04-01 09:00:00.000000000,1554080400000000000,8350.0,8425.0,8350.0,8420.0,32112,151818,148782
2019-04-01 10:00:00.000000000,1554084000000000000,8420.0,8460.0,8410.0,8440.0,20996,148782,146941
2019-04-01 11:00:00.000000000,1554087600000000000,8440.0,8455.0,8435.0,8450.0,6310,146941,145783
2019-04-01 13:00:00.000000000,1554094800000000000,8455.0,8465.0,8435.0,8450.0,9097,145783,144510
2019-04-01 14:00:00.000000000,1554098400000000000,8450.0,8460.0,8420.0,8455.0,20168,144510,143960
2019-04-01 21:00:00.000000000,1554123600000000000,8445.0,8510.0,8430.0,8435.0,17320,143960,142332
2019-04-01 22:00:00.000000000,1554127200000000000,8435.0,8470.0,8430.0,8465.0,5433,142332,141914
2019-04-02 09:00:00.000000000,1554166800000000000,8490.0,8495.0,8465.0,8475.0,26620,141914,139683
2019-04-02 10:00:00.000000000,1554170400000000000,8475.0,8480.0,8440.0,8465.0,12791,139683,138597
2019-04-02 11:00:00.000000000,1554174000000000000,8465.0,8480.0,8455.0,8465.0,10225,138597,137109
2019-04-02 13:00:00.000000000,1554181200000000000,8465.0,8490.0,8455.0,8475.0,15019,137109,134888
2019-04-02 14:00:00.000000000,1554184800000000000,8475.0,8485.0,8460.0,8475.0,13990,134888,132130
2019-04-02 21:00:00.000000000,1554210000000000000,8320.0,8355.0,8300.0,8355.0,10928,132130,169798
2019-04-02 22:00:00.000000000,1554213600000000000,8355.0,8420.0,8345.0,8395.0,24061,169798,171045
2019-04-03 09:00:00.000000000,1554253200000000000,8405.0,8425.0,8385.0,8385.0,22746,171045,175125
2019-04-03 10:00:00.000000000,1554256800000000000,8385.0,8395.0,8350.0,8370.0,17682,175125,179214
2019-04-03 11:00:00.000000000,1554260400000000000,8370.0,8385.0,8370.0,8380.0,5247,179214,179568
2019-04-03 13:00:00.000000000,1554267600000000000,8380.0,8395.0,8375.0,8395.0,5875,179568,179910
2019-04-03 14:00:00.000000000,1554271200000000000,8395.0,8405.0,8370.0,8375.0,18030,179910,180388
2019-04-03 21:00:00.000000000,1554296400000000000,8375.0,8390.0,8330.0,8375.0,26122,180388,185403
2019-04-03 22:00:00.000000000,1554300000000000000,8375.0,8385.0,8355.0,8375.0,8313,185403,185344
2019-04-04 09:00:00.000000000,1554339600000000000,8375.0,8385.0,8340.0,8345.0,22557,185344,189709
2019-04-04 10:00:00.000000000,1554343200000000000,8345.0,8360.0,8340.0,8355.0,9260,189709,192368
2019-04-04 11:00:00.000000000,1554346800000000000,8355.0,8360.0,8345.0,8360.0,3798,192368,192801
2019-04-04 13:00:00.000000000,1554354000000000000,8360.0,8385.0,8355.0,8380.0,6850,192801,192719
2019-04-04 14:00:00.000000000,1554357600000000000,8380.0,8405.0,8365.0,8400.0,19455,192719,189456
2019-04-08 09:00:00.000000000,1554685200000000000,8465.0,8595.0,8435.0,8595.0,88215,189456,191521
2019-04-08 10:00:00.000000000,1554688800000000000,8595.0,8595.0,8505.0,8505.0,37072,191521,193076
2019-04-08 11:00:00.000000000,1554692400000000000,8505.0,8515.0,8485.0,8505.0,14403,193076,196049
2019-04-08 13:00:00.000000000,1554699600000000000,8500.0,8555.0,8485.0,8530.0,20266,196049,194910
2019-04-08 14:00:00.000000000,1554703200000000000,8530.0,8540.0,8510.0,8535.0,25871,194910,194784
2019-04-08 21:00:00.000000000,1554728400000000000,8535.0,8545.0,8505.0,8520.0,21446,194784,198948
2019-04-08 22:00:00.000000000,1554732000000000000,8520.0,8530.0,8510.0,8520.0,5702,198948,198607
2019-04-09 09:00:00.000000000,1554771600000000000,8525.0,8565.0,8495.0,8510.0,61547,198607,203385
2019-04-09 10:00:00.000000000,1554775200000000000,8510.0,8535.0,8505.0,8525.0,15192,203385,203991
2019-04-09 11:00:00.000000000,1554778800000000000,8525.0,8535.0,8520.0,8530.0,5760,203991,204412
2019-04-09 13:00:00.000000000,1554786000000000000,8530.0,8540.0,8510.0,8520.0,13603,204412,204477
2019-04-09 14:00:00.000000000,1554789600000000000,8520.0,8525.0,8490.0,8510.0,31224,204477,206369
2019-04-09 21:00:00.000000000,1554814800000000000,8505.0,8520.0,8495.0,8505.0,12478,206369,206893
2019-04-09 22:00:00.000000000,1554818400000000000,8505.0,8510.0,8495.0,8495.0,5121,206893,206696
2019-04-10 09:00:00.000000000,1554858000000000000,8500.0,8525.0,8490.0,8525.0,21924,206696,208479
2019-04-10 10:00:00.000000000,1554861600000000000,8525.0,8540.0,8510.0,8530.0,17270,208479,209443
2019-04-10 11:00:00.000000000,1554865200000000000,8530.0,8535.0,8520.0,8530.0,5302,209443,208918
2019-04-10 13:00:00.000000000,1554872400000000000,8530.0,8555.0,8525.0,8555.0,21616,208918,210553
2019-04-10 14:00:00.000000000,1554876000000000000,8555.0,8555.0,8530.0,8535.0,19865,210553,208634
2019-04-10 21:00:00.000000000,1554901200000000000,8540.0,8545.0,8525.0,8540.0,16205,208634,209900
2019-04-10 22:00:00.000000000,1554904800000000000,8540.0,8545.0,8525.0,8535.0,7170,209900,210029
2019-04-11 09:00:00.000000000,1554944400000000000,8540.0,8555.0,8525.0,8525.0,24437,210029,211026
2019-04-11 10:00:00.000000000,1554948000000000000,8525.0,8540.0,8520.0,8535.0,14802,211026,212812
2019-04-11 11:00:00.000000000,1554951600000000000,8535.0,8540.0,8505.0,8520.0,10596,212812,213792
2019-04-11 13:00:00.000000000,1554958800000000000,8520.0,8530.0,8505.0,8525.0,11069,213792,212265
2019-04-11 14:00:00.000000000,1554962400000000000,8525.0,8555.0,8520.0,8550.0,28732,212265,212993
2019-04-11 21:00:00.000000000,1554987600000000000,8555.0,8580.0,8505.0,8535.0,42411,212993,211564
2019-04-11 22:00:00.000000000,1554991200000000000,8535.0,8550.0,8445.0,8490.0,44489,211564,207054
2019-04-12 09:00:00.000000000,1555030800000000000,8490.0,8525.0,8490.0,8520.0,26697,207054,207027
2019-04-12 10:00:00.000000000,1555034400000000000,8520.0,8535.0,8510.0,8535.0,12355,207027,207697
2019-04-12 11:00:00.000000000,1555038000000000000,8535.0,8550.0,8525.0,8530.0,13274,207697,209390
2019-04-12 13:00:00.000000000,1555045200000000000,8530.0,8535.0,8515.0,8530.0,8524,209390,208848
2019-04-12 14:00:00.000000000,1555048800000000000,8530.0,8555.0,8520.0,8545.0,27460,208848,208483
2019-04-12 21:00:00.000000000,1555074000000000000,8570.0,8580.0,8530.0,8545.0,22597,208483,207129
2019-04-12 22:00:00.000000000,1555077600000000000,8545.0,8555.0,8530.0,8540.0,9429,207129,205646
2019-04-15 09:00:00.000000000,1555290000000000000,8530.0,8545.0,8515.0,8530.0,32227,205646,208400
2019-04-15 10:00:00.000000000,1555293600000000000,8530.0,8535.0,8505.0,8510.0,19190,208400,209564
2019-04-15 11:00:00.000000000,1555297200000000000,8510.0,8520.0,8480.0,8485.0,20806,209564,212551
2019-04-15 13:00:00.000000000,1555304400000000000,8490.0,8520.0,8480.0,8510.0,14322,212551,212423
2019-04-15 14:00:00.000000000,1555308000000000000,8510.0,8520.0,8490.0,8500.0,15867,212423,213506
2019-04-15 21:00:00.000000000,1555333200000000000,8490.0,8515.0,8485.0,8510.0,15965,213506,212891
2019-04-15 22:00:00.000000000,1555336800000000000,8510.0,8525.0,8495.0,8520.0,13387,212891,212057
2019-04-16 09:00:00.000000000,1555376400000000000,8515.0,8520.0,8490.0,8490.0,20675,212057,214535
2019-04-16 10:00:00.000000000,1555380000000000000,8490.0,8495.0,8460.0,8460.0,29160,214535,215783
2019-04-16 11:00:00.000000000,1555383600000000000,8460.0,8490.0,8455.0,8490.0,14315,215783,214825
2019-04-16 13:00:00.000000000,1555390800000000000,8485.0,8495.0,8445.0,8460.0,16624,214825,218779
2019-04-16 14:00:00.000000000,1555394400000000000,8460.0,8490.0,8455.0,8480.0,17460,218779,215705
2019-04-16 21:00:00.000000000,1555419600000000000,8480.0,8490.0,8455.0,8460.0,14140,215705,217974
2019-04-16 22:00:00.000000000,1555423200000000000,8460.0,8480.0,8450.0,8480.0,12759,217974,218200
2019-04-17 09:00:00.000000000,1555462800000000000,8490.0,8495.0,8475.0,8480.0,22099,218200,218025
2019-04-17 10:00:00.000000000,1555466400000000000,8480.0,8510.0,8480.0,8490.0,19273,218025,217796
2019-04-17 11:00:00.000000000,1555470000000000000,8490.0,8495.0,8470.0,8480.0,8662,217796,217969
2019-04-17 13:00:00.000000000,1555477200000000000,8480.0,8490.0,8465.0,8465.0,8824,217969,217948
2019-04-17 14:00:00.000000000,1555480800000000000,8465.0,8475.0,8440.0,8470.0,38361,217948,219726
2019-04-17 21:00:00.000000000,1555506000000000000,8460.0,8475.0,8440.0,8455.0,18049,219726,221314
2019-04-17 22:00:00.000000000,1555509600000000000,8455.0,8460.0,8445.0,8450.0,8157,221314,222058
2019-04-18 09:00:00.000000000,1555549200000000000,8450.0,8465.0,8420.0,8460.0,36858,222058,223630
2019-04-18 10:00:00.000000000,1555552800000000000,8460.0,8465.0,8410.0,8415.0,24405,223630,227062
2019-04-18 11:00:00.000000000,1555556400000000000,8415.0,8425.0,8405.0,8420.0,12761,227062,227639
2019-04-18 13:00:00.000000000,1555563600000000000,8420.0,8420.0,8360.0,8385.0,49292,227639,233469
2019-04-18 14:00:00.000000000,1555567200000000000,8385.0,8395.0,8330.0,8330.0,39758,233469,237771
2019-04-18 21:00:00.000000000,1555592400000000000,8355.0,8355.0,8305.0,8335.0,29306,237771,240197
2019-04-18 22:00:00.000000000,1555596000000000000,8335.0,8345.0,8330.0,8340.0,4732,240197,239678
2019-04-19 09:00:00.000000000,1555635600000000000,8345.0,8350.0,8325.0,8335.0,20807,239678,240747
2019-04-19 10:00:00.000000000,1555639200000000000,8335.0,8340.0,8315.0,8335.0,17897,240747,239767
2019-04-19 11:00:00.000000000,1555642800000000000,8335.0,8350.0,8325.0,8335.0,9701,239767,239597
2019-04-19 13:00:00.000000000,1555650000000000000,8335.0,8340.0,8315.0,8325.0,12321,239597,240211
2019-04-19 14:00:00.000000000,1555653600000000000,8325.0,8330.0,8285.0,8330.0,38851,240211,244007
2019-04-19 21:00:00.000000000,1555678800000000000,8325.0,8345.0,8305.0,8335.0,29192,244007,245089
2019-04-19 22:00:00.000000000,1555682400000000000,8335.0,8350.0,8330.0,8350.0,8847,245089,243895
2019-04-22 09:00:00.000000000,1555894800000000000,8360.0,8375.0,8330.0,8335.0,40389,243895,243702
2019-04-22 10:00:00.000000000,1555898400000000000,8335.0,8360.0,8325.0,8345.0,21439,243702,243547
2019-04-22 11:00:00.000000000,1555902000000000000,8345.0,8365.0,8330.0,8335.0,14314,243547,243592
2019-04-22 13:00:00.000000000,1555909200000000000,8335.0,8340.0,8300.0,8315.0,26158,243592,250249
2019-04-22 14:00:00.000000000,1555912800000000000,8315.0,8320.0,8285.0,8295.0,39285,250249,252962
2019-04-22 21:00:00.000000000,1555938000000000000,8275.0,8300.0,8260.0,8270.0,28165,252962,258288
2019-04-22 22:00:00.000000000,1555941600000000000,8270.0,8290.0,8265.0,8285.0,10217,258288,256901
2019-04-23 09:00:00.000000000,1555981200000000000,8285.0,8320.0,8285.0,8310.0,37506,256901,254187
2019-04-23 10:00:00.000000000,1555984800000000000,8310.0,8310.0,8285.0,8295.0,16432,254187,255527
2019-04-23 11:00:00.000000000,1555988400000000000,8295.0,8305.0,8285.0,8295.0,7050,255527,256063
2019-04-23 13:00:00.000000000,1555995600000000000,8300.0,8310.0,8290.0,8305.0,9778,256063,256591
2019-04-23 14:00:00.000000000,1555999200000000000,8305.0,8320.0,8300.0,8310.0,19500,256591,252202
2019-04-23 21:00:00.000000000,1556024400000000000,8300.0,8305.0,8265.0,8295.0,32849,252202,257256
2019-04-23 22:00:00.000000000,1556028000000000000,8295.0,8315.0,8285.0,8300.0,9587,257256,255173
2019-04-24 09:00:00.000000000,1556067600000000000,8300.0,8315.0,8275.0,8310.0,52666,255173,256716
2019-04-24 10:00:00.000000000,1556071200000000000,8310.0,8310.0,8265.0,8275.0,23707,256716,256945
2019-04-24 11:00:00.000000000,1556074800000000000,8275.0,8280.0,8260.0,8265.0,13102,256945,258282
2019-04-24 13:00:00.000000000,1556082000000000000,8265.0,8305.0,8265.0,8295.0,21884,258282,253708
2019-04-24 14:00:00.000000000,1556085600000000000,8295.0,8300.0,8260.0,8265.0,22813,253708,256710
2019-04-24 21:00:00.000000000,1556110800000000000,8270.0,8300.0,8265.0,8290.0,19777,256710,254271
2019-04-24 22:00:00.000000000,1556114400000000000,8290.0,8295.0,8280.0,8290.0,8501,254271,253963
2019-04-25 09:00:00.000000000,1556154000000000000,8285.0,8285.0,8265.0,8275.0,30313,253963,253460
2019-04-25 10:00:00.000000000,1556157600000000000,8275.0,8285.0,8255.0,8285.0,25528,253460,252330
2019-04-25 11:00:00.000000000,1556161200000000000,8285.0,8305.0,8280.0,8285.0,13456,252330,250538
2019-04-25 13:00:00.000000000,1556168400000000000,8285.0,8295.0,8275.0,8295.0,15358,250538,249343
2019-04-25 14:00:00.000000000,1556172000000000000,8295.0,8315.0,8285.0,8295.0,31687,249343,245604
2019-04-25 21:00:00.000000000,1556197200000000000,8290.0,8330.0,8280.0,8310.0,34481,245604,243786
2019-04-25 22:00:00.000000000,1556200800000000000,8310.0,8325.0,8300.0,8315.0,11470,243786,242630
2019-04-26 09:00:00.000000000,1556240400000000000,8300.0,8325.0,8285.0,8305.0,42051,242630,240726
2019-04-26 10:00:00.000000000,1556244000000000000,8305.0,8310.0,8280.0,8285.0,19054,240726,240684
2019-04-26 11:00:00.000000000,1556247600000000000,8285.0,8295.0,8275.0,8290.0,15947,240684,240266
2019-04-26 13:00:00.000000000,1556254800000000000,8290.0,8295.0,8275.0,8280.0,11617,240266,240000
2019-04-26 14:00:00.000000000,1556258400000000000,8280.0,8315.0,8275.0,8290.0,27109,240000,237342
2019-04-26 21:00:00.000000000,1556283600000000000,8285.0,8345.0,8270.0,8275.0,34082,237342,239485
2019-04-26 22:00:00.000000000,1556287200000000000,8275.0,8295.0,8255.0,8290.0,19788,239485,237224
2019-04-29 09:00:00.000000000,1556499600000000000,8295.0,8305.0,8275.0,8285.0,24505,237224,235576
2019-04-29 10:00:00.000000000,1556503200000000000,8285.0,8290.0,8270.0,8275.0,9358,235576,235574
2019-04-29 11:00:00.000000000,1556506800000000000,8275.0,8285.0,8275.0,8280.0,4392,235574,235630
2019-04-29 13:00:00.000000000,1556514000000000000,8280.0,8305.0,8280.0,8300.0,9736,235630,234817
2019-04-29 14:00:00.000000000,1556517600000000000,8300.0,8305.0,8280.0,8285.0,15270,234817,233662
2019-04-29 21:00:00.000000000,1556542800000000000,8285.0,8300.0,8275.0,8285.0,9751,233662,234796
2019-04-29 22:00:00.000000000,1556546400000000000,8285.0,8300.0,8280.0,8285.0,7071,234796,232765
2019-04-30 09:00:00.000000000,1556586000000000000,8285.0,8295.0,8270.0,8280.0,23407,232765,235579
2019-04-30 10:00:00.000000000,1556589600000000000,8280.0,8295.0,8280.0,8285.0,11459,235579,237043
2019-04-30 11:00:00.000000000,1556593200000000000,8285.0,8325.0,8285.0,8320.0,17201,237043,234116
2019-04-30 13:00:00.000000000,1556600400000000000,8320.0,8330.0,8305.0,8315.0,13340,234116,233945
2019-04-30 14:00:00.000000000,1556604000000000000,8315.0,8315.0,8300.0,8305.0,18897,233945,233535
2019-05-06 09:00:00.000000000,1557104400000000000,8240.0,8285.0,8205.0,8240.0,67544,233535,240080
2019-05-06 10:00:00.000000000,1557108000000000000,8240.0,8260.0,8230.0,8230.0,16688,240080,241163
2019-05-06 11:00:00.000000000,1557111600000000000,8230.0,8240.0,8210.0,8220.0,11905,241163,243237
2019-05-06 13:00:00.000000000,1557118800000000000,8220.0,8245.0,8220.0,8240.0,17205,243237,239318
2019-05-06 14:00:00.000000000,1557122400000000000,8240.0,8245.0,8225.0,8235.0,18210,239318,236939
2019-05-06 21:00:00.000000000,1557147600000000000,8240.0,8265.0,8230.0,8260.0,22153,236939,238246
2019-05-06 22:00:00.000000000,1557151200000000000,8260.0,8270.0,8250.0,8255.0,7277,238246,237687
2019-05-07 09:00:00.000000000,1557190800000000000,8255.0,8285.0,8255.0,8270.0,65312,237687,239447
2019-05-07 10:00:00.000000000,1557194400000000000,8270.0,8275.0,8255.0,8255.0,9804,239447,241434
2019-05-07 11:00:00.000000000,1557198000000000000,8255.0,8265.0,8240.0,8255.0,13911,241434,244155
2019-05-07 13:00:00.000000000,1557205200000000000,8255.0,8270.0,8250.0,8260.0,8599,244155,245028
2019-05-07 14:00:00.000000000,1557208800000000000,8260.0,8300.0,8245.0,8265.0,37671,245028,239103
2019-05-07 21:00:00.000000000,1557234000000000000,8255.0,8265.0,8175.0,8215.0,62575,239103,255871
2019-05-07 22:00:00.000000000,1557237600000000000,8215.0,8220.0,8200.0,8205.0,15828,255871,257040
2019-05-08 09:00:00.000000000,1557277200000000000,8210.0,8215.0,8190.0,8190.0,41629,257040,261078
2019-05-08 10:00:00.000000000,1557280800000000000,8190.0,8195.0,8180.0,8180.0,13368,261078,265482
2019-05-08 11:00:00.000000000,1557284400000000000,8180.0,8185.0,8155.0,8170.0,23165,265482,270049
2019-05-08 13:00:00.000000000,1557291600000000000,8170.0,8170.0,8135.0,8145.0,28780,270049,278399
2019-05-08 14:00:00.000000000,1557295200000000000,8145.0,8175.0,8120.0,8165.0,61599,278399,275812
2019-05-08 21:00:00.000000000,1557320400000000000,8155.0,8160.0,8075.0,8100.0,67786,275812,289067
2019-05-08 22:00:00.000000000,1557324000000000000,8100.0,8175.0,8100.0,8120.0,47665,289067,278869
2019-05-09 09:00:00.000000000,1557363600000000000,8120.0,8150.0,8115.0,8120.0,32542,278869,283139
2019-05-09 10:00:00.000000000,1557367200000000000,8120.0,8125.0,8105.0,8110.0,15235,283139,285311
2019-05-09 11:00:00.000000000,1557370800000000000,8110.0,8115.0,8095.0,8095.0,9457,285311,285896
