datetime,datetime_nano,KQ.m@CZCE.CF.open,KQ.m@CZCE.CF.high,KQ.m@CZCE.CF.low,KQ.m@CZCE.CF.close,KQ.m@CZCE.CF.volume,KQ.m@CZCE.CF.open_oi,KQ.m@CZCE.CF.close_oi
2019-02-22 10:00:00.000000000,1550800800000000000,15440.0,15490.0,15425.0,15475.0,15253,237994,238777
2019-02-22 11:00:00.000000000,1550804400000000000,15475.0,15495.0,15450.0,15490.0,14497,238777,240770
2019-02-22 13:00:00.000000000,1550811600000000000,15490.0,15545.0,15465.0,15520.0,41497,240770,249985
2019-02-22 14:00:00.000000000,1550815200000000000,15520.0,15645.0,15505.0,15610.0,74882,249985,261582
2019-02-22 21:00:00.000000000,1550840400000000000,15600.0,15665.0,15515.0,15530.0,82761,261582,261059
2019-02-22 22:00:00.000000000,1550844000000000000,15530.0,15540.0,15325.0,15365.0,66122,261059,256082
2019-02-22 23:00:00.000000000,1550847600000000000,15365.0,15395.0,15265.0,15375.0,34403,256082,251791
2019-02-25 09:00:00.000000000,1551056400000000000,15400.0,15465.0,15390.0,15420.0,49112,251791,247164
2019-02-25 10:00:00.000000000,1551060000000000000,15420.0,15465.0,15415.0,15435.0,11007,247164,246733
2019-02-25 11:00:00.000000000,1551063600000000000,15435.0,15435.0,15385.0,15400.0,8110,246733,245569
2019-02-25 13:00:00.000000000,1551070800000000000,15400.0,15425.0,15340.0,15420.0,16287,245569,244057
2019-02-25 14:00:00.000000000,1551074400000000000,15420.0,15445.0,15355.0,15360.0,19655,244057,242282
2019-02-25 21:00:00.000000000,1551099600000000000,15370.0,15390.0,15300.0,15320.0,34727,242282,241426
2019-02-25 22:00:00.000000000,1551103200000000000,15320.0,15410.0,15320.0,15395.0,15954,241426,241506
2019-02-25 23:00:00.000000000,1551106800000000000,15395.0,15400.0,15350.0,15355.0,7838,241506,240693
2019-02-26 09:00:00.000000000,1551142800000000000,15350.0,15390.0,15320.0,15330.0,15578,240693,239806
2019-02-26 10:00:00.000000000,1551146400000000000,15330.0,15355.0,15315.0,15335.0,6620,239806,239087
2019-02-26 11:00:00.000000000,1551150000000000000,15335.0,15350.0,15320.0,15345.0,3114,239087,238774
2019-02-26 13:00:00.000000000,1551157200000000000,15340.0,15370.0,15305.0,15305.0,9445,238774,238238
2019-02-26 14:00:00.000000000,1551160800000000000,15305.0,15320.0,15215.0,15220.0,55071,238238,230881
2019-02-26 21:00:00.000000000,1551186000000000000,15260.0,15290.0,15230.0,15270.0,18900,230881,230746
2019-02-26 22:00:00.000000000,1551189600000000000,15270.0,15270.0,15200.0,15235.0,18579,230746,229814
2019-02-26 23:00:00.000000000,1551193200000000000,15235.0,15245.0,15200.0,15220.0,6329,229814,229103
2019-02-27 09:00:00.000000000,1551229200000000000,15225.0,15260.0,15205.0,15235.0,12607,229103,228222
2019-02-27 10:00:00.000000000,1551232800000000000,15235.0,15270.0,15220.0,15260.0,8332,228222,227170
2019-02-27 11:00:00.000000000,1551236400000000000,15260.0,15265.0,15240.0,15245.0,3706,227170,227248
2019-02-27 13:00:00.000000000,1551243600000000000,15250.0,15260.0,15220.0,15250.0,5916,227248,226474
2019-02-27 14:00:00.000000000,1551247200000000000,15250.0,15270.0,15175.0,15180.0,25658,226474,223105
2019-02-27 21:00:00.000000000,1551272400000000000,15210.0,15280.0,15190.0,15255.0,25119,223105,225045
2019-02-27 22:00:00.000000000,1551276000000000000,15255.0,15265.0,15215.0,15235.0,11240,225045,224561
2019-02-27 23:00:00.000000000,1551279600000000000,15235.0,15240.0,15220.0,15230.0,3858,224561,224164
2019-02-28 09:00:00.000000000,1551315600000000000,15240.0,15260.0,15220.0,15240.0,15441,224164,222446
2019-02-28 10:00:00.000000000,1551319200000000000,15240.0,15250.0,15200.0,15205.0,8268,222446,223472
2019-02-28 11:00:00.000000000,1551322800000000000,15205.0,15235.0,15190.0,15225.0,5534,223472,223331
2019-02-28 13:00:00.000000000,1551330000000000000,15225.0,15225.0,15190.0,15195.0,5460,223331,223724
2019-02-28 14:00:00.000000000,1551333600000000000,15195.0,15230.0,15185.0,15205.0,18333,223724,222168
2019-02-28 21:00:00.000000000,1551358800000000000,15205.0,15255.0,15200.0,15245.0,19022,222168,223219
2019-02-28 22:00:00.000000000,1551362400000000000,15245.0,15320.0,15230.0,15285.0,23859,223219,221922
2019-02-28 23:00:00.000000000,1551366000000000000,15285.0,15290.0,15250.0,15275.0,7138,221922,221850
2019-03-01 09:00:00.000000000,1551402000000000000,15275.0,15315.0,15260.0,15300.0,12291,221850,222043
2019-03-01 10:00:00.000000000,1551405600000000000,15300.0,15310.0,15275.0,15290.0,6641,222043,221822
2019-03-01 11:00:00.000000000,1551409200000000000,15290.0,15315.0,15285.0,15310.0,3947,221822,222053
2019-03-01 13:00:00.000000000,1551416400000000000,15310.0,15315.0,15250.0,15275.0,10962,222053,221908
2019-03-01 14:00:00.000000000,1551420000000000000,15275.0,15345.0,15255.0,15340.0,25249,221908,221298
2019-03-01 21:00:00.000000000,1551445200000000000,15360.0,15400.0,15320.0,15330.0,36940,221298,221519
2019-03-01 22:00:00.000000000,1551448800000000000,15330.0,15345.0,15300.0,15330.0,11703,221519,220917
2019-03-01 23:00:00.000000000,1551452400000000000,15330.0,15330.0,15280.0,15290.0,7951,220917,220408
2019-03-04 09:00:00.000000000,1551661200000000000,15335.0,15390.0,15325.0,15375.0,24806,220408,219825
2019-03-04 10:00:00.000000000,1551664800000000000,15375.0,15415.0,15350.0,15370.0,18021,219825,219930
2019-03-04 11:00:00.000000000,1551668400000000000,15370.0,15375.0,15320.0,15355.0,7043,219930,219605
2019-03-04 13:00:00.000000000,1551675600000000000,15365.0,15395.0,15355.0,15385.0,6747,219605,220211
2019-03-04 14:00:00.000000000,1551679200000000000,15385.0,15395.0,15320.0,15340.0,15288,220211,218114
2019-03-04 21:00:00.000000000,1551704400000000000,15330.0,15400.0,15320.0,15345.0,27939,218114,219765
2019-03-04 22:00:00.000000000,1551708000000000000,15345.0,15360.0,15260.0,15285.0,18958,219765,218733
2019-03-04 23:00:00.000000000,1551711600000000000,15285.0,15300.0,15275.0,15295.0,6635,218733,218180
2019-03-05 09:00:00.000000000,1551747600000000000,15260.0,15280.0,15230.0,15255.0,22212,218180,217780
2019-03-05 10:00:00.000000000,1551751200000000000,15255.0,15265.0,15230.0,15235.0,8462,217780,217804
2019-03-05 11:00:00.000000000,1551754800000000000,15235.0,15245.0,15210.0,15235.0,6837,217804,217043
2019-03-05 13:00:00.000000000,1551762000000000000,15240.0,15245.0,15190.0,15235.0,19679,217043,219941
2019-03-05 14:00:00.000000000,1551765600000000000,15235.0,15260.0,15225.0,15250.0,11162,219941,219076
2019-03-05 21:00:00.000000000,1551790800000000000,15265.0,15285.0,15220.0,15240.0,18673,219076,218376
2019-03-05 22:00:00.000000000,1551794400000000000,15240.0,15275.0,15235.0,15275.0,7725,218376,217982
2019-03-05 23:00:00.000000000,1551798000000000000,15275.0,15300.0,15260.0,15290.0,7461,217982,216046
2019-03-06 09:00:00.000000000,1551834000000000000,15330.0,15360.0,15305.0,15335.0,20700,216046,216058
2019-03-06 10:00:00.000000000,1551837600000000000,15335.0,15340.0,15315.0,15340.0,7166,216058,215139
2019-03-06 11:00:00.000000000,1551841200000000000,15340.0,15345.0,15325.0,15335.0,3487,215139,214810
2019-03-06 13:00:00.000000000,1551848400000000000,15325.0,15350.0,15320.0,15350.0,5783,214810,214128
2019-03-06 14:00:00.000000000,1551852000000000000,15350.0,15350.0,15265.0,15285.0,18879,214128,213522
2019-03-06 21:00:00.000000000,1551877200000000000,15305.0,15450.0,15280.0,15395.0,76019,213522,222203
2019-03-06 22:00:00.000000000,1551880800000000000,15395.0,15415.0,15335.0,15360.0,21241,222203,221632
2019-03-06 23:00:00.000000000,1551884400000000000,15360.0,15405.0,15360.0,15385.0,7058,221632,221598
2019-03-07 09:00:00.000000000,1551920400000000000,15375.0,15435.0,15365.0,15400.0,24352,221598,222279
2019-03-07 10:00:00.000000000,1551924000000000000,15400.0,15415.0,15370.0,15370.0,8665,222279,221099
2019-03-07 11:00:00.000000000,1551927600000000000,15370.0,15405.0,15370.0,15400.0,3778,221099,221124
2019-03-07 13:00:00.000000000,1551934800000000000,15400.0,15425.0,15390.0,15405.0,8371,221124,221425
2019-03-07 14:00:00.000000000,1551938400000000000,15405.0,15445.0,15395.0,15415.0,22841,221425,221771
2019-03-07 21:00:00.000000000,1551963600000000000,15385.0,15410.0,15195.0,15265.0,56640,221771,216647
2019-03-07 22:00:00.000000000,1551967200000000000,15265.0,15280.0,15220.0,15225.0,23108,216647,215036
2019-03-07 23:00:00.000000000,1551970800000000000,15225.0,15255.0,15220.0,15235.0,6129,215036,214242
2019-03-08 09:00:00.000000000,1552006800000000000,15230.0,15255.0,15215.0,15250.0,14050,214242,213878
2019-03-08 10:00:00.000000000,1552010400000000000,15250.0,15265.0,15220.0,15225.0,10826,213878,213898
2019-03-08 11:00:00.000000000,1552014000000000000,15225.0,15230.0,15205.0,15215.0,8799,213898,213311
2019-03-08 13:00:00.000000000,1552021200000000000,15215.0,15240.0,15200.0,15230.0,7334,213311,212601
2019-03-08 14:00:00.000000000,1552024800000000000,15230.0,15250.0,15225.0,15230.0,9587,212601,210949
2019-03-08 21:00:00.000000000,1552050000000000000,15250.0,15280.0,15225.0,15265.0,15912,210949,211144
2019-03-08 22:00:00.000000000,1552053600000000000,15265.0,15270.0,15220.0,15230.0,7317,211144,210733
2019-03-08 23:00:00.000000000,1552057200000000000,15230.0,15250.0,15220.0,15240.0,4390,210733,210139
2019-03-11 09:00:00.000000000,1552266000000000000,15250.0,15255.0,15140.0,15155.0,45848,210139,211644
2019-03-11 10:00:00.000000000,1552269600000000000,15155.0,15165.0,15110.0,15125.0,16012,211644,212435
2019-03-11 11:00:00.000000000,1552273200000000000,15125.0,15135.0,15110.0,15110.0,4805,212435,212581
2019-03-11 13:00:00.000000000,1552280400000000000,15115.0,15135.0,15115.0,15130.0,5819,212581,212683
2019-03-11 14:00:00.000000000,1552284000000000000,15130.0,15160.0,15120.0,15145.0,11958,212683,210295
2019-03-11 21:00:00.000000000,1552309200000000000,15155.0,15245.0,15140.0,15220.0,27263,210295,207554
2019-03-11 22:00:00.000000000,1552312800000000000,15220.0,15230.0,15200.0,15220.0,5871,207554,206802
2019-03-11 23:00:00.000000000,1552316400000000000,15220.0,15225.0,15200.0,15215.0,3375,206802,206049
2019-03-12 09:00:00.000000000,1552352400000000000,15195.0,15220.0,15175.0,15190.0,11826,206049,205593
2019-03-12 10:00:00.000000000,1552356000000000000,15190.0,15220.0,15185.0,15205.0,3829,205593,205214
2019-03-12 11:00:00.000000000,1552359600000000000,15205.0,15220.0,15195.0,15200.0,4524,205214,204178
2019-03-12 13:00:00.000000000,1552366800000000000,15200.0,15215.0,15190.0,15200.0,2926,204178,203976
2019-03-12 14:00:00.000000000,1552370400000000000,15200.0,15200.0,15155.0,15180.0,12405,203976,202464
2019-03-12 21:00:00.000000000,1552395600000000000,15215.0,15245.0,15175.0,15180.0,22267,202464,203733
2019-03-12 22:00:00.000000000,1552399200000000000,15180.0,15335.0,15165.0,15325.0,48127,203733,203998
2019-03-12 23:00:00.000000000,1552402800000000000,15325.0,15340.0,15300.0,15300.0,8356,203998,203500
2019-03-13 09:00:00.000000000,1552438800000000000,15310.0,15325.0,15285.0,15295.0,12218,203500,202451
2019-03-13 10:00:00.000000000,1552442400000000000,15295.0,15310.0,15290.0,15295.0,3976,202451,201588
2019-03-13 11:00:00.000000000,1552446000000000000,15295.0,15315.0,15275.0,15310.0,5391,201588,200511
2019-03-13 13:00:00.000000000,1552453200000000000,15310.0,15315.0,15285.0,15300.0,6907,200511,200379
2019-03-13 14:00:00.000000000,1552456800000000000,15300.0,15345.0,15250.0,15295.0,23274,200379,199148
2019-03-13 21:00:00.000000000,1552482000000000000,15330.0,15365.0,15300.0,15355.0,33216,199148,201996
2019-03-13 22:00:00.000000000,1552485600000000000,15355.0,15360.0,15310.0,15325.0,11377,201996,201234
2019-03-13 23:00:00.000000000,1552489200000000000,15325.0,15340.0,15320.0,15320.0,2850,201234,200742
2019-03-14 09:00:00.000000000,1552525200000000000,15325.0,15365.0,15325.0,15340.0,16166,200742,201006
2019-03-14 10:00:00.000000000,1552528800000000000,15340.0,15345.0,15305.0,15315.0,5745,201006,200939
2019-03-14 11:00:00.000000000,1552532400000000000,15315.0,15340.0,15310.0,15320.0,3346,200939,200346
2019-03-14 13:00:00.000000000,1552539600000000000,15320.0,15335.0,15210.0,15220.0,12122,200346,198531
2019-03-14 14:00:00.000000000,1552543200000000000,15220.0,15265.0,15215.0,15240.0,20641,198531,196874
2019-03-14 21:00:00.000000000,1552568400000000000,15200.0,15245.0,15150.0,15155.0,32085,196874,196399
2019-03-14 22:00:00.000000000,1552572000000000000,15155.0,15190.0,15145.0,15180.0,10220,196399,196154
2019-03-14 23:00:00.000000000,1552575600000000000,15180.0,15195.0,15150.0,15155.0,4696,196154,196538
2019-03-15 09:00:00.000000000,1552611600000000000,15160.0,15200.0,15150.0,15180.0,11033,196538,196460
2019-03-15 10:00:00.000000000,1552615200000000000,15180.0,15200.0,15170.0,15190.0,4008,196460,195694
2019-03-15 11:00:00.000000000,1552618800000000000,15190.0,15215.0,15175.0,15180.0,6865,195694,195487
2019-03-15 13:00:00.000000000,1552626000000000000,15180.0,15190.0,15160.0,15180.0,5648,195487,195020
2019-03-15 14:00:00.000000000,1552629600000000000,15180.0,15220.0,15175.0,15195.0,10126,195020,192487
2019-03-15 21:00:00.000000000,1552654800000000000,15205.0,15270.0,15185.0,15260.0,20786,192487,193801
2019-03-15 22:00:00.000000000,1552658400000000000,15260.0,15265.0,15235.0,15240.0,6543,193801,193573
2019-03-15 23:00:00.000000000,1552662000000000000,15240.0,15260.0,15235.0,15255.0,3100,193573,193182
2019-03-18 09:00:00.000000000,1552870800000000000,15260.0,15335.0,15240.0,15295.0,28690,193182,192204
2019-03-18 10:00:00.000000000,1552874400000000000,15295.0,15305.0,15275.0,15295.0,6721,192204,191290
2019-03-18 11:00:00.000000000,1552878000000000000,15295.0,15310.0,15285.0,15305.0,3398,191290,191475
2019-03-18 13:00:00.000000000,1552885200000000000,15300.0,15315.0,15285.0,15295.0,4739,191475,191121
2019-03-18 14:00:00.000000000,1552888800000000000,15295.0,15300.0,15245.0,15265.0,11540,191121,189846
2019-03-18 21:00:00.000000000,1552914000000000000,15235.0,15265.0,15205.0,15260.0,18650,189846,191900
2019-03-18 22:00:00.000000000,1552917600000000000,15260.0,15310.0,15260.0,15290.0,10883,191900,192715
2019-03-18 23:00:00.000000000,1552921200000000000,15290.0,15295.0,15280.0,15290.0,2269,192715,192282
2019-03-19 09:00:00.000000000,1552957200000000000,15290.0,15295.0,15260.0,15285.0,7521,192282,192325
2019-03-19 10:00:00.000000000,1552960800000000000,15285.0,15315.0,15280.0,15280.0,6931,192325,192769
2019-03-19 11:00:00.000000000,1552964400000000000,15280.0,15295.0,15250.0,15265.0,5038,192769,191998
2019-03-19 13:00:00.000000000,1552971600000000000,15265.0,15285.0,15255.0,15265.0,4067,191998,191532
2019-03-19 14:00:00.000000000,1552975200000000000,15265.0,15265.0,15235.0,15245.0,9433,191532,189889
2019-03-19 21:00:00.000000000,1553000400000000000,15275.0,15360.0,15270.0,15340.0,41997,189889,194386
2019-03-19 22:00:00.000000000,1553004000000000000,15340.0,15350.0,15325.0,15340.0,12088,194386,194358
2019-03-19 23:00:00.000000000,1553007600000000000,15340.0,15345.0,15315.0,15340.0,4403,194358,193343
2019-03-20 09:00:00.000000000,1553043600000000000,15325.0,15335.0,15250.0,15265.0,18549,193343,191831
2019-03-20 10:00:00.000000000,1553047200000000000,15265.0,15310.0,15255.0,15300.0,10016,191831,191474
2019-03-20 11:00:00.000000000,1553050800000000000,15300.0,15315.0,15290.0,15315.0,2991,191474,191359
2019-03-20 13:00:00.000000000,1553058000000000000,15315.0,15355.0,15305.0,15335.0,17396,191359,191108
2019-03-20 14:00:00.000000000,1553061600000000000,15335.0,15350.0,15310.0,15345.0,11616,191108,190538
2019-03-20 21:00:00.000000000,1553086800000000000,15335.0,15395.0,15325.0,15365.0,42649,190538,193198
2019-03-20 22:00:00.000000000,1553090400000000000,15365.0,15380.0,15340.0,15350.0,10600,193198,191860
2019-03-20 23:00:00.000000000,1553094000000000000,15350.0,15360.0,15345.0,15355.0,2292,191860,191130
2019-03-21 09:00:00.000000000,1553130000000000000,15355.0,15375.0,15340.0,15355.0,8798,191130,191298
2019-03-21 10:00:00.000000000,1553133600000000000,15355.0,15360.0,15300.0,15310.0,15062,191298,189241
2019-03-21 11:00:00.000000000,1553137200000000000,15310.0,15320.0,15285.0,15300.0,7292,189241,188319
2019-03-21 13:00:00.000000000,1553144400000000000,15300.0,15330.0,15300.0,15305.0,4292,188319,188549
2019-03-21 14:00:00.000000000,1553148000000000000,15305.0,15320.0,15300.0,15320.0,5894,188549,187854
2019-03-21 21:00:00.000000000,1553173200000000000,15310.0,15315.0,15255.0,15290.0,18292,187854,187761
2019-03-21 22:00:00.000000000,1553176800000000000,15290.0,15305.0,15280.0,15295.0,4636,187761,186877
2019-03-21 23:00:00.000000000,1553180400000000000,15295.0,15315.0,15295.0,15300.0,2487,186877,186840
2019-03-22 09:00:00.000000000,1553216400000000000,15355.0,15375.0,15340.0,15355.0,26692,186840,188656
2019-03-22 10:00:00.000000000,1553220000000000000,15355.0,15365.0,15345.0,15355.0,4980,188656,187914
2019-03-22 11:00:00.000000000,1553223600000000000,15355.0,15355.0,15315.0,15330.0,6089,187914,187300
2019-03-22 13:00:00.000000000,1553230800000000000,15340.0,15385.0,15340.0,15375.0,12876,187300,188830
2019-03-22 14:00:00.000000000,1553234400000000000,15375.0,15375.0,15335.0,15345.0,12720,188830,186288
2019-03-22 21:00:00.000000000,1553259600000000000,15345.0,15375.0,15315.0,15325.0,21840,186288,187312
2019-03-22 22:00:00.000000000,1553263200000000000,15325.0,15335.0,15285.0,15295.0,16480,187312,186340
2019-03-22 23:00:00.000000000,1553266800000000000,15295.0,15300.0,15280.0,15280.0,5690,186340,185821
2019-03-25 09:00:00.000000000,1553475600000000000,15280.0,15290.0,15205.0,15235.0,39097,185821,185106
2019-03-25 10:00:00.000000000,1553479200000000000,15235.0,15260.0,15235.0,15245.0,4919,185106,185075
2019-03-25 11:00:00.000000000,1553482800000000000,15245.0,15250.0,15235.0,15235.0,2637,185075,185297
2019-03-25 13:00:00.000000000,1553490000000000000,15235.0,15265.0,15235.0,15250.0,4217,185297,185389
2019-03-25 14:00:00.000000000,1553493600000000000,15250.0,15255.0,15220.0,15230.0,11314,185389,184205
2019-03-25 21:00:00.000000000,1553518800000000000,15260.0,15280.0,15240.0,15240.0,10739,184205,184299
2019-03-25 22:00:00.000000000,1553522400000000000,15240.0,15250.0,15215.0,15240.0,5999,184299,184368
2019-03-25 23:00:00.000000000,1553526000000000000,15240.0,15245.0,15230.0,15230.0,3356,184368,184114
2019-03-26 09:00:00.000000000,1553562000000000000,15275.0,15280.0,15250.0,15260.0,10893,184114,183696
2019-03-26 10:00:00.000000000,1553565600000000000,15260.0,15265.0,15240.0,15245.0,4310,183696,183849
2019-03-26 11:00:00.000000000,1553569200000000000,15245.0,15260.0,15235.0,15255.0,5276,183849,183389
2019-03-26 13:00:00.000000000,1553576400000000000,15250.0,15260.0,15240.0,15250.0,1863,183389,183210
2019-03-26 14:00:00.000000000,1553580000000000000,15250.0,15250.0,15195.0,15225.0,13341,183210,184388
2019-03-26 21:00:00.000000000,1553605200000000000,15235.0,15260.0,15210.0,15225.0,13244,184388,183387
2019-03-26 22:00:00.000000000,1553608800000000000,15225.0,15230.0,15205.0,15225.0,4530,183387,183010
2019-03-26 23:00:00.000000000,1553612400000000000,15225.0,15265.0,15225.0,15260.0,6640,183010,181220
2019-03-27 09:00:00.000000000,1553648400000000000,15255.0,15255.0,15220.0,15245.0,7788,181220,181612
2019-03-27 10:00:00.000000000,1553652000000000000,15245.0,15250.0,15235.0,15240.0,2674,181612,181225
2019-03-27 11:00:00.000000000,1553655600000000000,15240.0,15245.0,15235.0,15240.0,1347,181225,181556
2019-03-27 13:00:00.000000000,1553662800000000000,15240.0,15255.0,15220.0,15220.0,5148,181556,182083
2019-03-27 14:00:00.000000000,1553666400000000000,15220.0,15230.0,15125.0,15155.0,41690,182083,182332
2019-03-27 21:00:00.000000000,1553691600000000000,15160.0,15180.0,15125.0,15130.0,17241,182332,182945
