datetime,datetime_nano,KQ.m@SHFE.ni.open,KQ.m@SHFE.ni.high,KQ.m@SHFE.ni.low,KQ.m@SHFE.ni.close,KQ.m@SHFE.ni.volume,KQ.m@SHFE.ni.open_oi,KQ.m@SHFE.ni.close_oi
2019-02-18 22:00:00.000000000,1550498400000000000,99100.0,99270.0,98620.0,99220.0,40294,152361,155960
2019-02-18 23:00:00.000000000,1550502000000000000,99220.0,99500.0,99030.0,99190.0,37737,155960,158207
2019-02-19 00:00:00.000000000,1550505600000000000,99190.0,99370.0,99150.0,99260.0,14098,158207,156217
2019-02-19 09:00:00.000000000,1550538000000000000,99240.0,99240.0,98790.0,98940.0,28683,156217,156591
2019-02-19 10:00:00.000000000,1550541600000000000,98940.0,99030.0,98600.0,98870.0,16238,156591,156838
2019-02-19 11:00:00.000000000,1550545200000000000,98870.0,99240.0,98860.0,99170.0,10698,156838,157001
2019-02-19 13:00:00.000000000,1550552400000000000,99000.0,99090.0,98760.0,98900.0,12734,157001,157168
2019-02-19 14:00:00.000000000,1550556000000000000,98900.0,99160.0,98780.0,99160.0,20125,157168,156400
2019-02-19 21:00:00.000000000,1550581200000000000,99190.0,99750.0,99050.0,99410.0,53880,156400,157350
2019-02-19 22:00:00.000000000,1550584800000000000,99410.0,100250.0,99000.0,100140.0,74729,157350,163301
2019-02-19 23:00:00.000000000,1550588400000000000,100140.0,100140.0,99780.0,99880.0,40726,163301,162874
2019-02-20 00:00:00.000000000,1550592000000000000,99880.0,100360.0,99870.0,100220.0,19273,162874,161683
2019-02-20 09:00:00.000000000,1550624400000000000,100190.0,100310.0,99820.0,99940.0,29145,161683,161115
2019-02-20 10:00:00.000000000,1550628000000000000,99940.0,100330.0,99930.0,100130.0,22097,161115,161851
2019-02-20 11:00:00.000000000,1550631600000000000,100130.0,100250.0,100050.0,100190.0,7847,161851,160777
2019-02-20 13:00:00.000000000,1550638800000000000,100190.0,100280.0,99970.0,100240.0,13153,160777,160683
2019-02-20 14:00:00.000000000,1550642400000000000,100240.0,100730.0,100210.0,100710.0,39597,160683,161787
2019-02-20 21:00:00.000000000,1550667600000000000,100880.0,100990.0,100410.0,100710.0,56708,161787,163306
2019-02-20 22:00:00.000000000,1550671200000000000,100710.0,101460.0,100660.0,101300.0,51984,163306,165385
2019-02-20 23:00:00.000000000,1550674800000000000,101300.0,101640.0,101170.0,101510.0,41723,165385,170035
2019-02-21 00:00:00.000000000,1550678400000000000,101510.0,101610.0,101290.0,101450.0,20935,170035,165762
2019-02-21 09:00:00.000000000,1550710800000000000,101480.0,101480.0,100850.0,101000.0,36731,165762,162934
2019-02-21 10:00:00.000000000,1550714400000000000,101000.0,101240.0,100810.0,101160.0,20039,162934,162353
2019-02-21 11:00:00.000000000,1550718000000000000,101160.0,101350.0,101150.0,101180.0,7432,162353,162347
2019-02-21 13:00:00.000000000,1550725200000000000,101280.0,101450.0,100760.0,100780.0,21528,162347,163988
2019-02-21 14:00:00.000000000,1550728800000000000,100780.0,101220.0,100670.0,100980.0,32891,163988,162251
2019-02-21 21:00:00.000000000,1550754000000000000,100950.0,101360.0,100610.0,101080.0,43351,162251,165976
2019-02-21 22:00:00.000000000,1550757600000000000,101080.0,101800.0,100880.0,101620.0,57710,165976,168213
2019-02-21 23:00:00.000000000,1550761200000000000,101620.0,101850.0,101270.0,101330.0,33427,168213,168318
2019-02-22 00:00:00.000000000,1550764800000000000,101330.0,101460.0,101130.0,101210.0,22518,168318,164836
2019-02-22 09:00:00.000000000,1550797200000000000,101260.0,101560.0,101080.0,101160.0,29853,164836,164153
2019-02-22 10:00:00.000000000,1550800800000000000,101160.0,101260.0,100890.0,101200.0,20102,164153,162721
2019-02-22 11:00:00.000000000,1550804400000000000,101200.0,101460.0,101120.0,101460.0,11684,162721,161924
2019-02-22 13:00:00.000000000,1550811600000000000,101480.0,101650.0,101430.0,101630.0,13679,161924,163064
2019-02-22 14:00:00.000000000,1550815200000000000,101630.0,102740.0,101450.0,102700.0,58098,163064,164325
2019-02-22 21:00:00.000000000,1550840400000000000,102940.0,102970.0,102200.0,102470.0,47932,164325,165238
2019-02-22 22:00:00.000000000,1550844000000000000,102470.0,102870.0,102450.0,102650.0,33614,165238,168936
2019-02-22 23:00:00.000000000,1550847600000000000,102650.0,102750.0,102390.0,102600.0,28821,168936,170931
2019-02-23 00:00:00.000000000,1550851200000000000,102600.0,102730.0,102460.0,102600.0,16567,170931,166757
2019-02-25 09:00:00.000000000,1551056400000000000,102610.0,103400.0,102300.0,102690.0,64469,166757,164880
2019-02-25 10:00:00.000000000,1551060000000000000,102690.0,102820.0,102320.0,102580.0,16903,164880,164933
2019-02-25 11:00:00.000000000,1551063600000000000,102580.0,102650.0,102460.0,102580.0,8112,164933,164118
2019-02-25 13:00:00.000000000,1551070800000000000,102650.0,102750.0,102220.0,102710.0,20107,164118,163968
2019-02-25 14:00:00.000000000,1551074400000000000,102710.0,103260.0,102600.0,102810.0,43711,163968,161361
2019-02-25 21:00:00.000000000,1551099600000000000,102580.0,102700.0,101150.0,101430.0,96253,161361,158498
2019-02-25 22:00:00.000000000,1551103200000000000,101430.0,102000.0,101430.0,101880.0,39918,158498,160505
2019-02-25 23:00:00.000000000,1551106800000000000,101880.0,101980.0,101470.0,101590.0,30016,160505,162029
2019-02-26 00:00:00.000000000,1551110400000000000,101590.0,101760.0,101480.0,101690.0,15224,162029,159677
2019-02-26 09:00:00.000000000,1551142800000000000,101550.0,101960.0,101020.0,101340.0,50230,159677,156584
2019-02-26 10:00:00.000000000,1551146400000000000,101340.0,101600.0,101270.0,101530.0,18506,156584,156663
2019-02-26 11:00:00.000000000,1551150000000000000,101530.0,101840.0,101490.0,101690.0,12210,156663,156386
2019-02-26 13:00:00.000000000,1551157200000000000,101750.0,101900.0,101610.0,101870.0,13472,156386,157437
2019-02-26 14:00:00.000000000,1551160800000000000,101870.0,102390.0,101650.0,101900.0,46621,157437,153819
2019-02-26 21:00:00.000000000,1551186000000000000,101710.0,101980.0,101460.0,101650.0,58123,153819,157273
2019-02-26 22:00:00.000000000,1551189600000000000,101650.0,101730.0,101240.0,101500.0,42255,157273,158795
2019-02-26 23:00:00.000000000,1551193200000000000,101500.0,101770.0,101370.0,101720.0,26382,158795,159685
2019-02-27 00:00:00.000000000,1551196800000000000,101720.0,101950.0,101650.0,101820.0,17711,159685,158748
2019-02-27 09:00:00.000000000,1551229200000000000,101800.0,102050.0,101450.0,101900.0,28189,158748,157394
2019-02-27 10:00:00.000000000,1551232800000000000,101900.0,102110.0,101700.0,101940.0,14654,157394,157609
2019-02-27 11:00:00.000000000,1551236400000000000,101940.0,101950.0,101710.0,101750.0,7030,157609,156417
2019-02-27 13:00:00.000000000,1551243600000000000,101850.0,101900.0,101500.0,101540.0,16895,156417,157288
2019-02-27 14:00:00.000000000,1551247200000000000,101540.0,101660.0,100830.0,101190.0,64093,157288,161482
2019-02-27 21:00:00.000000000,1551272400000000000,101400.0,102500.0,101300.0,102410.0,75921,161482,167417
2019-02-27 22:00:00.000000000,1551276000000000000,102410.0,102650.0,102310.0,102420.0,46492,167417,168218
2019-02-27 23:00:00.000000000,1551279600000000000,102420.0,102430.0,101740.0,102220.0,60783,168218,167123
2019-02-28 00:00:00.000000000,1551283200000000000,102220.0,102290.0,102080.0,102140.0,16694,167123,164772
2019-02-28 09:00:00.000000000,1551315600000000000,102250.0,102380.0,101960.0,102280.0,29278,164772,164254
2019-02-28 10:00:00.000000000,1551319200000000000,102280.0,102320.0,102090.0,102160.0,10404,164254,164058
2019-02-28 11:00:00.000000000,1551322800000000000,102160.0,102240.0,101880.0,102180.0,12826,164058,162693
2019-02-28 13:00:00.000000000,1551330000000000000,102170.0,102780.0,102080.0,102610.0,24690,162693,165253
2019-02-28 14:00:00.000000000,1551333600000000000,102610.0,102730.0,102390.0,102690.0,31792,165253,160525
2019-02-28 21:00:00.000000000,1551358800000000000,102900.0,103400.0,102420.0,102590.0,55101,160525,165527
2019-02-28 22:00:00.000000000,1551362400000000000,102590.0,103360.0,102570.0,102840.0,43592,165527,165135
2019-02-28 23:00:00.000000000,1551366000000000000,102840.0,103100.0,102650.0,103000.0,37541,165135,167407
2019-03-01 00:00:00.000000000,1551369600000000000,103000.0,103140.0,102780.0,102860.0,22219,167407,164519
2019-03-01 09:00:00.000000000,1551402000000000000,102760.0,102890.0,102230.0,102510.0,37200,164519,160426
2019-03-01 10:00:00.000000000,1551405600000000000,102510.0,102790.0,102420.0,102750.0,14511,160426,159942
2019-03-01 11:00:00.000000000,1551409200000000000,102750.0,102860.0,102640.0,102790.0,9869,159942,159401
2019-03-01 13:00:00.000000000,1551416400000000000,102770.0,103070.0,102660.0,103050.0,16092,159401,160573
2019-03-01 14:00:00.000000000,1551420000000000000,103050.0,104790.0,102900.0,104740.0,98971,160573,156242
2019-03-01 21:00:00.000000000,1551445200000000000,104640.0,104930.0,104440.0,104700.0,44847,156242,159351
2019-03-01 22:00:00.000000000,1551448800000000000,104700.0,105320.0,104480.0,105240.0,47360,159351,160986
2019-03-01 23:00:00.000000000,1551452400000000000,105240.0,105480.0,104400.0,104580.0,82354,160986,160353
2019-03-02 00:00:00.000000000,1551456000000000000,104580.0,104630.0,103920.0,104290.0,58696,160353,152610
2019-03-04 09:00:00.000000000,1551661200000000000,104360.0,104560.0,104070.0,104420.0,31784,152610,152864
2019-03-04 10:00:00.000000000,1551664800000000000,104420.0,104620.0,104210.0,104330.0,15682,152864,153159
2019-03-04 11:00:00.000000000,1551668400000000000,104330.0,104500.0,104150.0,104440.0,9902,153159,152404
2019-03-04 13:00:00.000000000,1551675600000000000,104480.0,105630.0,104380.0,105530.0,37872,152404,157200
2019-03-04 14:00:00.000000000,1551679200000000000,105530.0,105580.0,104730.0,104910.0,44306,157200,153010
2019-03-04 21:00:00.000000000,1551704400000000000,104530.0,104650.0,103950.0,104300.0,66592,153010,155405
2019-03-04 22:00:00.000000000,1551708000000000000,104300.0,104720.0,104210.0,104460.0,36647,155405,156191
2019-03-04 23:00:00.000000000,1551711600000000000,104460.0,104750.0,103700.0,103850.0,91785,156191,156716
2019-03-05 00:00:00.000000000,1551715200000000000,103850.0,103950.0,103450.0,103840.0,34465,156716,151114
2019-03-05 09:00:00.000000000,1551747600000000000,103850.0,104330.0,103760.0,104100.0,38037,151114,148969
2019-03-05 10:00:00.000000000,1551751200000000000,104100.0,104400.0,104010.0,104170.0,23462,148969,148264
2019-03-05 11:00:00.000000000,1551754800000000000,104170.0,104330.0,103950.0,104250.0,14525,148264,147700
2019-03-05 13:00:00.000000000,1551762000000000000,104240.0,104600.0,104080.0,104590.0,21291,147700,149318
2019-03-05 14:00:00.000000000,1551765600000000000,104590.0,105790.0,104530.0,105670.0,93030,149318,158551
2019-03-05 21:00:00.000000000,1551790800000000000,105670.0,105940.0,105350.0,105540.0,66915,158551,163801
2019-03-05 22:00:00.000000000,1551794400000000000,105540.0,106380.0,105540.0,106330.0,76893,163801,168661
2019-03-05 23:00:00.000000000,1551798000000000000,106330.0,106350.0,105470.0,105640.0,64400,168661,163414
2019-03-06 00:00:00.000000000,1551801600000000000,105640.0,106170.0,105630.0,105950.0,33276,163414,161320
2019-03-06 09:00:00.000000000,1551834000000000000,105970.0,106380.0,105670.0,106320.0,41315,161320,165627
2019-03-06 10:00:00.000000000,1551837600000000000,106320.0,106460.0,105900.0,106000.0,23824,165627,165713
2019-03-06 11:00:00.000000000,1551841200000000000,106000.0,106140.0,105860.0,106110.0,13305,165713,165699
2019-03-06 13:00:00.000000000,1551848400000000000,106080.0,106270.0,105810.0,106210.0,18200,165699,165967
2019-03-06 14:00:00.000000000,1551852000000000000,106210.0,106240.0,105640.0,106040.0,43180,165967,161243
2019-03-06 21:00:00.000000000,1551877200000000000,106190.0,106780.0,106090.0,106630.0,65282,161243,169165
2019-03-06 22:00:00.000000000,1551880800000000000,106630.0,106660.0,105660.0,105720.0,67124,169165,165722
2019-03-06 23:00:00.000000000,1551884400000000000,105720.0,105860.0,105480.0,105700.0,54931,165722,167167
2019-03-07 00:00:00.000000000,1551888000000000000,105700.0,105850.0,105580.0,105670.0,18806,167167,164002
2019-03-07 09:00:00.000000000,1551920400000000000,105800.0,106160.0,105610.0,105640.0,39560,164002,162651
2019-03-07 10:00:00.000000000,1551924000000000000,105640.0,105720.0,104880.0,105180.0,53389,162651,156328
2019-03-07 11:00:00.000000000,1551927600000000000,105180.0,105190.0,104860.0,104980.0,17835,156328,155856
2019-03-07 13:00:00.000000000,1551934800000000000,104910.0,104960.0,104470.0,104800.0,38070,155856,151698
2019-03-07 14:00:00.000000000,1551938400000000000,104800.0,104850.0,104100.0,104110.0,54152,151698,143987
2019-03-07 21:00:00.000000000,1551963600000000000,104380.0,104430.0,102930.0,103100.0,106100,143987,146954
2019-03-07 22:00:00.000000000,1551967200000000000,103100.0,103180.0,102660.0,102840.0,63929,146954,147337
2019-03-07 23:00:00.000000000,1551970800000000000,102840.0,102950.0,102340.0,102750.0,65194,147337,148705
2019-03-08 00:00:00.000000000,1551974400000000000,102750.0,102920.0,102640.0,102920.0,18291,148705,145722
2019-03-08 09:00:00.000000000,1552006800000000000,102950.0,103120.0,102500.0,102910.0,39089,145722,143071
2019-03-08 10:00:00.000000000,1552010400000000000,102910.0,103220.0,102780.0,102840.0,19002,143071,140251
2019-03-08 11:00:00.000000000,1552014000000000000,102840.0,102860.0,102570.0,102610.0,16095,140251,138073
2019-03-08 13:00:00.000000000,1552021200000000000,102510.0,102580.0,102000.0,102330.0,35958,138073,140006
2019-03-08 14:00:00.000000000,1552024800000000000,102330.0,102550.0,102070.0,102100.0,35063,140006,135416
2019-03-08 21:00:00.000000000,1552050000000000000,102200.0,102800.0,101830.0,102630.0,59163,135416,132961
2019-03-08 22:00:00.000000000,1552053600000000000,102630.0,102690.0,102260.0,102500.0,32162,132961,133308
2019-03-08 23:00:00.000000000,1552057200000000000,102500.0,102580.0,101940.0,102300.0,45031,133308,137045
2019-03-09 00:00:00.000000000,1552060800000000000,102300.0,102340.0,102040.0,102090.0,22286,137045,133136
2019-03-11 09:00:00.000000000,1552266000000000000,102050.0,102920.0,102010.0,102640.0,43582,133136,131521
2019-03-11 10:00:00.000000000,1552269600000000000,102640.0,102750.0,102220.0,102320.0,20086,131521,130878
2019-03-11 11:00:00.000000000,1552273200000000000,102320.0,102570.0,102270.0,102400.0,8575,130878,130298
2019-03-11 13:00:00.000000000,1552280400000000000,102390.0,102630.0,102350.0,102440.0,9255,130298,130986
2019-03-11 14:00:00.000000000,1552284000000000000,102440.0,102530.0,101700.0,102250.0,43224,130986,128363
2019-03-11 21:00:00.000000000,1552309200000000000,102080.0,102630.0,102030.0,102360.0,45188,128363,130987
2019-03-11 22:00:00.000000000,1552312800000000000,102360.0,102470.0,101120.0,101180.0,81215,130987,138612
2019-03-11 23:00:00.000000000,1552316400000000000,101180.0,101540.0,100940.0,101450.0,66795,138612,140278
2019-03-12 00:00:00.000000000,1552320000000000000,101450.0,101530.0,101170.0,101230.0,22768,140278,138109
2019-03-12 09:00:00.000000000,1552352400000000000,101260.0,101630.0,101220.0,101400.0,32519,138109,135815
2019-03-12 10:00:00.000000000,1552356000000000000,101400.0,102340.0,101370.0,102040.0,39517,135815,130926
2019-03-12 11:00:00.000000000,1552359600000000000,102040.0,102310.0,101950.0,102240.0,17007,130926,129410
2019-03-12 13:00:00.000000000,1552366800000000000,102260.0,102710.0,102260.0,102360.0,24573,129410,127680
2019-03-12 14:00:00.000000000,1552370400000000000,102360.0,102610.0,101890.0,102530.0,45853,127680,124379
2019-03-12 21:00:00.000000000,1552395600000000000,103040.0,103470.0,102730.0,102910.0,70494,124379,128203
2019-03-12 22:00:00.000000000,1552399200000000000,102910.0,103230.0,102750.0,103010.0,29759,128203,129178
2019-03-12 23:00:00.000000000,1552402800000000000,103010.0,103060.0,102600.0,102840.0,33562,129178,131644
2019-03-13 00:00:00.000000000,1552406400000000000,102840.0,102940.0,102320.0,102330.0,16968,131644,127728
2019-03-13 09:00:00.000000000,1552438800000000000,102400.0,102610.0,102200.0,102360.0,29719,127728,128078
2019-03-13 10:00:00.000000000,1552442400000000000,102360.0,102390.0,102010.0,102220.0,20429,128078,129516
2019-03-13 11:00:00.000000000,1552446000000000000,102220.0,102510.0,102210.0,102380.0,11070,129516,128490
2019-03-13 13:00:00.000000000,1552453200000000000,102380.0,102690.0,102340.0,102570.0,19162,128490,127492
2019-03-13 14:00:00.000000000,1552456800000000000,102570.0,102640.0,100500.0,101000.0,90557,127492,128842
2019-03-13 21:00:00.000000000,1552482000000000000,101210.0,101480.0,100840.0,101330.0,60478,128842,131450
2019-03-13 22:00:00.000000000,1552485600000000000,101330.0,101760.0,101150.0,101580.0,40873,131450,132148
2019-03-13 23:00:00.000000000,1552489200000000000,101580.0,102480.0,101540.0,102120.0,59938,132148,133801
2019-03-14 00:00:00.000000000,1552492800000000000,102120.0,102350.0,102010.0,102310.0,23107,133801,131358
2019-03-14 09:00:00.000000000,1552525200000000000,102220.0,102350.0,101780.0,102020.0,31894,131358,130870
2019-03-14 10:00:00.000000000,1552528800000000000,102020.0,102050.0,101440.0,101590.0,25661,130870,130595
2019-03-14 11:00:00.000000000,1552532400000000000,101590.0,101740.0,101240.0,101400.0,14298,130595,129744
2019-03-14 13:00:00.000000000,1552539600000000000,101370.0,101630.0,101160.0,101260.0,16593,129744,130469
2019-03-14 14:00:00.000000000,1552543200000000000,101260.0,101610.0,101090.0,101490.0,31921,130469,127998
2019-03-14 21:00:00.000000000,1552568400000000000,101180.0,101400.0,100800.0,100960.0,62564,127998,129516
2019-03-14 22:00:00.000000000,1552572000000000000,100960.0,100960.0,100060.0,100090.0,79868,129516,135703
2019-03-14 23:00:00.000000000,1552575600000000000,100090.0,100320.0,99750.0,100310.0,58926,135703,136921
2019-03-15 00:00:00.000000000,1552579200000000000,100310.0,100310.0,100070.0,100200.0,14617,136921,133981
2019-03-15 09:00:00.000000000,1552611600000000000,100250.0,100430.0,99840.0,100060.0,39017,133981,134497
2019-03-15 10:00:00.000000000,1552615200000000000,100060.0,100830.0,100010.0,100820.0,38135,134497,132751
2019-03-15 11:00:00.000000000,1552618800000000000,100820.0,101560.0,100710.0,100840.0,55415,132751,125338
2019-03-15 13:00:00.000000000,1552626000000000000,100760.0,100880.0,100110.0,100200.0,37684,125338,128098
2019-03-15 14:00:00.000000000,1552629600000000000,100200.0,100810.0,99970.0,100540.0,46644,128098,125641
2019-03-15 21:00:00.000000000,1552654800000000000,100660.0,100820.0,100190.0,100710.0,45165,125641,129830
2019-03-15 22:00:00.000000000,1552658400000000000,100710.0,100780.0,100350.0,100590.0,36343,129830,129217
2019-03-15 23:00:00.000000000,1552662000000000000,100590.0,100960.0,100500.0,100720.0,40109,129217,131163
2019-03-16 00:00:00.000000000,1552665600000000000,100720.0,100790.0,100630.0,100700.0,12874,131163,127939
2019-03-18 09:00:00.000000000,1552870800000000000,100750.0,100870.0,99900.0,99930.0,46107,127939,130046
2019-03-18 10:00:00.000000000,1552874400000000000,99930.0,100500.0,99600.0,100410.0,38984,130046,131708
2019-03-18 11:00:00.000000000,1552878000000000000,100410.0,100450.0,100120.0,100260.0,10068,131708,131327
2019-03-18 13:00:00.000000000,1552885200000000000,100290.0,100290.0,99780.0,100150.0,24855,131327,132722
2019-03-18 14:00:00.000000000,1552888800000000000,100150.0,100340.0,99920.0,100060.0,38808,132722,131688
2019-03-18 21:00:00.000000000,1552914000000000000,100350.0,101150.0,100100.0,101110.0,58884,131688,133336
