datetime,datetime_nano,KQ.m@SHFE.zn.open,KQ.m@SHFE.zn.high,KQ.m@SHFE.zn.low,KQ.m@SHFE.zn.close,KQ.m@SHFE.zn.volume,KQ.m@SHFE.zn.open_oi,KQ.m@SHFE.zn.close_oi
2019-02-18 22:00:00.000000000,1550498400000000000,21455.0,21465.0,21335.0,21390.0,32292,99462,102700
2019-02-18 23:00:00.000000000,1550502000000000000,21390.0,21440.0,21375.0,21415.0,16491,102700,102491
2019-02-19 00:00:00.000000000,1550505600000000000,21415.0,21435.0,21385.0,21435.0,6121,102491,101771
2019-02-19 09:00:00.000000000,1550538000000000000,21435.0,21490.0,21375.0,21480.0,30650,101771,102292
2019-02-19 10:00:00.000000000,1550541600000000000,21480.0,21495.0,21375.0,21415.0,18024,102292,103513
2019-02-19 11:00:00.000000000,1550545200000000000,21415.0,21485.0,21405.0,21465.0,9303,103513,103753
2019-02-19 13:00:00.000000000,1550552400000000000,21435.0,21455.0,21340.0,21395.0,18682,103753,104311
2019-02-19 14:00:00.000000000,1550556000000000000,21395.0,21445.0,21325.0,21435.0,24560,104311,103937
2019-02-19 21:00:00.000000000,1550581200000000000,21455.0,21520.0,21355.0,21435.0,41113,103937,106720
2019-02-19 22:00:00.000000000,1550584800000000000,21435.0,21560.0,21385.0,21540.0,41862,106720,108491
2019-02-19 23:00:00.000000000,1550588400000000000,21540.0,21540.0,21475.0,21510.0,21302,108491,108447
2019-02-20 00:00:00.000000000,1550592000000000000,21510.0,21565.0,21500.0,21540.0,10443,108447,107122
2019-02-20 09:00:00.000000000,1550624400000000000,21535.0,21535.0,21475.0,21495.0,22388,107122,107685
2019-02-20 10:00:00.000000000,1550628000000000000,21495.0,21520.0,21445.0,21500.0,18739,107685,108297
2019-02-20 11:00:00.000000000,1550631600000000000,21500.0,21530.0,21470.0,21495.0,8085,108297,108503
2019-02-20 13:00:00.000000000,1550638800000000000,21505.0,21520.0,21455.0,21485.0,12511,108503,109697
2019-02-20 14:00:00.000000000,1550642400000000000,21485.0,21645.0,21480.0,21630.0,35784,109697,112894
2019-02-20 21:00:00.000000000,1550667600000000000,21680.0,21695.0,21565.0,21625.0,44474,112894,113722
2019-02-20 22:00:00.000000000,1550671200000000000,21625.0,21730.0,21605.0,21705.0,33900,113722,116768
2019-02-20 23:00:00.000000000,1550674800000000000,21705.0,21760.0,21685.0,21735.0,25209,116768,118629
2019-02-21 00:00:00.000000000,1550678400000000000,21735.0,21760.0,21680.0,21680.0,14689,118629,116624
2019-02-21 09:00:00.000000000,1550710800000000000,21680.0,21700.0,21590.0,21625.0,31788,116624,116120
2019-02-21 10:00:00.000000000,1550714400000000000,21625.0,21645.0,21600.0,21635.0,13021,116120,117458
2019-02-21 11:00:00.000000000,1550718000000000000,21635.0,21660.0,21600.0,21605.0,7074,117458,117201
2019-02-21 13:00:00.000000000,1550725200000000000,21625.0,21630.0,21505.0,21510.0,21089,117201,119341
2019-02-21 14:00:00.000000000,1550728800000000000,21510.0,21540.0,21425.0,21450.0,36888,119341,120778
2019-02-21 21:00:00.000000000,1550754000000000000,21470.0,21505.0,21415.0,21480.0,38054,120778,121062
2019-02-21 22:00:00.000000000,1550757600000000000,21480.0,21625.0,21465.0,21615.0,34450,121062,120070
2019-02-21 23:00:00.000000000,1550761200000000000,21615.0,21725.0,21605.0,21685.0,39655,120070,121581
2019-02-22 00:00:00.000000000,1550764800000000000,21685.0,21700.0,21635.0,21680.0,16119,121581,119533
2019-02-22 09:00:00.000000000,1550797200000000000,21675.0,21675.0,21595.0,21620.0,24533,119533,118919
2019-02-22 10:00:00.000000000,1550800800000000000,21620.0,21640.0,21540.0,21545.0,18245,118919,119359
2019-02-22 11:00:00.000000000,1550804400000000000,21545.0,21575.0,21520.0,21555.0,10343,119359,119626
2019-02-22 13:00:00.000000000,1550811600000000000,21555.0,21595.0,21545.0,21570.0,9056,119626,120225
2019-02-22 14:00:00.000000000,1550815200000000000,21570.0,21680.0,21535.0,21680.0,29984,120225,117809
2019-02-22 21:00:00.000000000,1550840400000000000,21770.0,21875.0,21665.0,21875.0,59846,117809,120864
2019-02-22 22:00:00.000000000,1550844000000000000,21875.0,21945.0,21860.0,21895.0,42758,120864,121071
2019-02-22 23:00:00.000000000,1550847600000000000,21895.0,21925.0,21865.0,21900.0,24337,121071,122410
2019-02-23 00:00:00.000000000,1550851200000000000,21900.0,21940.0,21880.0,21920.0,17012,122410,120085
2019-02-25 09:00:00.000000000,1551056400000000000,21975.0,22065.0,21845.0,21870.0,55895,120085,120340
2019-02-25 10:00:00.000000000,1551060000000000000,21870.0,21915.0,21795.0,21805.0,25449,120340,120508
2019-02-25 11:00:00.000000000,1551063600000000000,21805.0,21830.0,21780.0,21815.0,10480,120508,120167
2019-02-25 13:00:00.000000000,1551070800000000000,21845.0,21910.0,21825.0,21895.0,15744,120167,120326
2019-02-25 14:00:00.000000000,1551074400000000000,21895.0,21985.0,21860.0,21865.0,37784,120326,118134
2019-02-25 21:00:00.000000000,1551099600000000000,21845.0,21850.0,21710.0,21750.0,52577,118134,118921
2019-02-25 22:00:00.000000000,1551103200000000000,21750.0,21930.0,21750.0,21825.0,40405,118921,118850
2019-02-25 23:00:00.000000000,1551106800000000000,21825.0,21875.0,21810.0,21840.0,18146,118850,119972
2019-02-26 00:00:00.000000000,1551110400000000000,21840.0,21850.0,21745.0,21755.0,14358,119972,117648
2019-02-26 09:00:00.000000000,1551142800000000000,21755.0,21845.0,21660.0,21730.0,38214,117648,117092
2019-02-26 10:00:00.000000000,1551146400000000000,21730.0,21750.0,21680.0,21715.0,22339,117092,118818
2019-02-26 11:00:00.000000000,1551150000000000000,21715.0,21770.0,21700.0,21750.0,12814,118818,118844
2019-02-26 13:00:00.000000000,1551157200000000000,21760.0,21775.0,21725.0,21770.0,13800,118844,119438
2019-02-26 14:00:00.000000000,1551160800000000000,21770.0,21815.0,21670.0,21705.0,37960,119438,116745
2019-02-26 21:00:00.000000000,1551186000000000000,21755.0,21815.0,21700.0,21730.0,53633,116745,117623
2019-02-26 22:00:00.000000000,1551189600000000000,21730.0,21820.0,21715.0,21790.0,35604,117623,117520
2019-02-26 23:00:00.000000000,1551193200000000000,21790.0,21840.0,21785.0,21830.0,22252,117520,119747
2019-02-27 00:00:00.000000000,1551196800000000000,21830.0,21870.0,21815.0,21855.0,12756,119747,118583
2019-02-27 09:00:00.000000000,1551229200000000000,21870.0,21920.0,21805.0,21875.0,36114,118583,118788
2019-02-27 10:00:00.000000000,1551232800000000000,21875.0,21885.0,21815.0,21870.0,16390,118788,119032
2019-02-27 11:00:00.000000000,1551236400000000000,21870.0,21875.0,21835.0,21855.0,5859,119032,117968
2019-02-27 13:00:00.000000000,1551243600000000000,21870.0,21880.0,21840.0,21860.0,10642,117968,118716
2019-02-27 14:00:00.000000000,1551247200000000000,21860.0,21885.0,21825.0,21830.0,23622,118716,116291
2019-02-27 21:00:00.000000000,1551272400000000000,21860.0,21885.0,21805.0,21860.0,38617,116291,118301
2019-02-27 22:00:00.000000000,1551276000000000000,21860.0,21910.0,21805.0,21860.0,31403,118301,118683
2019-02-27 23:00:00.000000000,1551279600000000000,21860.0,21880.0,21770.0,21865.0,27638,118683,118366
2019-02-28 00:00:00.000000000,1551283200000000000,21865.0,21875.0,21820.0,21865.0,10950,118366,116225
2019-02-28 09:00:00.000000000,1551315600000000000,21875.0,21880.0,21785.0,21820.0,23733,116225,115077
2019-02-28 10:00:00.000000000,1551319200000000000,21820.0,21825.0,21775.0,21785.0,16350,115077,115927
2019-02-28 11:00:00.000000000,1551322800000000000,21785.0,21785.0,21685.0,21730.0,20923,115927,117060
2019-02-28 13:00:00.000000000,1551330000000000000,21745.0,21775.0,21705.0,21745.0,13671,117060,116756
2019-02-28 14:00:00.000000000,1551333600000000000,21745.0,21775.0,21720.0,21745.0,20403,116756,114331
2019-02-28 21:00:00.000000000,1551358800000000000,21840.0,21940.0,21830.0,21875.0,49271,114331,113736
2019-02-28 22:00:00.000000000,1551362400000000000,21875.0,21975.0,21875.0,21930.0,27785,113736,113769
2019-02-28 23:00:00.000000000,1551366000000000000,21930.0,21990.0,21920.0,21985.0,15927,113769,115033
2019-03-01 00:00:00.000000000,1551369600000000000,21985.0,21990.0,21900.0,21910.0,12864,115033,112693
2019-03-01 09:00:00.000000000,1551402000000000000,21905.0,21945.0,21865.0,21910.0,24047,112693,112010
2019-03-01 10:00:00.000000000,1551405600000000000,21910.0,21920.0,21820.0,21880.0,17753,112010,111907
2019-03-01 11:00:00.000000000,1551409200000000000,21880.0,21920.0,21855.0,21875.0,10247,111907,111805
2019-03-01 13:00:00.000000000,1551416400000000000,21875.0,21925.0,21845.0,21925.0,11837,111805,112356
2019-03-01 14:00:00.000000000,1551420000000000000,21925.0,22300.0,21905.0,22300.0,66470,112356,113077
2019-03-01 21:00:00.000000000,1551445200000000000,22285.0,22315.0,22160.0,22255.0,39403,113077,113428
2019-03-01 22:00:00.000000000,1551448800000000000,22255.0,22325.0,22220.0,22290.0,23179,113428,114220
2019-03-01 23:00:00.000000000,1551452400000000000,22290.0,22350.0,22110.0,22175.0,34216,114220,114721
2019-03-02 00:00:00.000000000,1551456000000000000,22175.0,22185.0,22070.0,22140.0,24220,114721,111196
2019-03-04 09:00:00.000000000,1551661200000000000,22155.0,22175.0,22045.0,22115.0,26953,111196,109361
2019-03-04 10:00:00.000000000,1551664800000000000,22115.0,22140.0,22060.0,22115.0,14533,109361,110233
2019-03-04 11:00:00.000000000,1551668400000000000,22115.0,22135.0,22070.0,22090.0,7949,110233,109769
2019-03-04 13:00:00.000000000,1551675600000000000,22100.0,22315.0,22095.0,22305.0,19102,109769,110430
2019-03-04 14:00:00.000000000,1551679200000000000,22305.0,22320.0,22115.0,22125.0,27492,110430,108192
2019-03-04 21:00:00.000000000,1551704400000000000,22000.0,22100.0,21935.0,21965.0,54042,108192,107031
2019-03-04 22:00:00.000000000,1551708000000000000,21965.0,22065.0,21965.0,22010.0,26612,107031,106947
2019-03-04 23:00:00.000000000,1551711600000000000,22010.0,22020.0,21900.0,21945.0,23590,106947,106751
2019-03-05 00:00:00.000000000,1551715200000000000,21945.0,21950.0,21820.0,21840.0,14556,106751,104840
2019-03-05 09:00:00.000000000,1551747600000000000,21855.0,21925.0,21835.0,21890.0,32337,104840,101298
2019-03-05 10:00:00.000000000,1551751200000000000,21890.0,21940.0,21865.0,21885.0,20575,101298,98103
2019-03-05 11:00:00.000000000,1551754800000000000,21885.0,21925.0,21880.0,21890.0,7063,98103,97103
2019-03-05 13:00:00.000000000,1551762000000000000,21895.0,21910.0,21855.0,21900.0,8266,97103,96401
2019-03-05 14:00:00.000000000,1551765600000000000,21900.0,21935.0,21860.0,21910.0,16136,96401,94545
2019-03-05 21:00:00.000000000,1551790800000000000,21950.0,22045.0,21910.0,22000.0,30718,94545,95772
2019-03-05 22:00:00.000000000,1551794400000000000,22000.0,22140.0,21995.0,22085.0,18233,95772,97498
2019-03-05 23:00:00.000000000,1551798000000000000,22085.0,22110.0,21995.0,22025.0,16567,97498,97529
2019-03-06 00:00:00.000000000,1551801600000000000,22025.0,22085.0,22015.0,22065.0,7254,97529,96187
2019-03-06 09:00:00.000000000,1551834000000000000,22055.0,22085.0,21995.0,22050.0,18732,96187,95217
2019-03-06 10:00:00.000000000,1551837600000000000,22050.0,22065.0,21975.0,21980.0,12414,95217,95000
2019-03-06 11:00:00.000000000,1551841200000000000,21980.0,22010.0,21960.0,21995.0,6067,95000,94213
2019-03-06 13:00:00.000000000,1551848400000000000,22000.0,22040.0,21970.0,22040.0,6709,94213,94151
2019-03-06 14:00:00.000000000,1551852000000000000,22040.0,22065.0,21925.0,21955.0,23375,94151,92517
2019-03-06 21:00:00.000000000,1551877200000000000,22005.0,22110.0,21970.0,22055.0,34297,92517,91433
2019-03-06 22:00:00.000000000,1551880800000000000,22055.0,22130.0,22025.0,22030.0,26242,91433,91066
2019-03-06 23:00:00.000000000,1551884400000000000,22030.0,22045.0,21980.0,22015.0,15739,91066,91180
2019-03-07 00:00:00.000000000,1551888000000000000,22015.0,22050.0,22000.0,22020.0,6791,91180,89944
2019-03-07 09:00:00.000000000,1551920400000000000,22020.0,22065.0,21960.0,21985.0,23168,89944,90350
2019-03-07 10:00:00.000000000,1551924000000000000,21985.0,22000.0,21935.0,21950.0,12553,90350,89396
2019-03-07 11:00:00.000000000,1551927600000000000,21950.0,21950.0,21900.0,21925.0,8561,89396,88503
2019-03-07 13:00:00.000000000,1551934800000000000,21925.0,21940.0,21850.0,21860.0,16199,88503,88048
2019-03-07 14:00:00.000000000,1551938400000000000,21860.0,21945.0,21810.0,21825.0,25646,88048,85606
2019-03-07 21:00:00.000000000,1551963600000000000,21820.0,21885.0,21635.0,21680.0,36866,85606,85089
2019-03-07 22:00:00.000000000,1551967200000000000,21680.0,21715.0,21650.0,21705.0,19528,85089,84289
2019-03-07 23:00:00.000000000,1551970800000000000,21705.0,21705.0,21650.0,21680.0,10413,84289,84629
2019-03-08 00:00:00.000000000,1551974400000000000,21680.0,21700.0,21635.0,21645.0,6100,84629,83929
2019-03-08 09:00:00.000000000,1552006800000000000,21635.0,21730.0,21635.0,21700.0,14438,83929,81994
2019-03-08 10:00:00.000000000,1552010400000000000,21700.0,21705.0,21610.0,21645.0,13259,81994,81991
2019-03-08 11:00:00.000000000,1552014000000000000,21645.0,21680.0,21625.0,21635.0,6608,81991,81451
2019-03-08 13:00:00.000000000,1552021200000000000,21615.0,21640.0,21580.0,21610.0,10111,81451,81311
2019-03-08 14:00:00.000000000,1552024800000000000,21610.0,21645.0,21560.0,21590.0,12567,81311,79930
2019-03-08 21:00:00.000000000,1552050000000000000,21130.0,21280.0,21035.0,21230.0,38139,79930,109829
2019-03-08 22:00:00.000000000,1552053600000000000,21230.0,21275.0,21185.0,21200.0,19210,109829,109438
2019-03-08 23:00:00.000000000,1552057200000000000,21200.0,21260.0,21190.0,21240.0,12638,109438,110087
2019-03-09 00:00:00.000000000,1552060800000000000,21240.0,21270.0,21210.0,21225.0,7874,110087,109330
2019-03-11 09:00:00.000000000,1552266000000000000,21225.0,21495.0,21225.0,21400.0,48857,109330,109598
2019-03-11 10:00:00.000000000,1552269600000000000,21400.0,21415.0,21365.0,21395.0,13703,109598,109421
2019-03-11 11:00:00.000000000,1552273200000000000,21395.0,21450.0,21385.0,21405.0,7236,109421,109049
2019-03-11 13:00:00.000000000,1552280400000000000,21405.0,21520.0,21400.0,21505.0,18998,109049,109150
2019-03-11 14:00:00.000000000,1552284000000000000,21505.0,21565.0,21465.0,21540.0,33845,109150,109409
2019-03-11 21:00:00.000000000,1552309200000000000,21515.0,21525.0,21430.0,21435.0,29028,109409,110780
2019-03-11 22:00:00.000000000,1552312800000000000,21435.0,21465.0,21310.0,21330.0,35081,110780,112499
2019-03-11 23:00:00.000000000,1552316400000000000,21330.0,21465.0,21315.0,21440.0,23942,112499,112231
2019-03-12 00:00:00.000000000,1552320000000000000,21440.0,21485.0,21435.0,21465.0,12576,112231,110846
2019-03-12 09:00:00.000000000,1552352400000000000,21480.0,21515.0,21405.0,21425.0,23400,110846,112481
2019-03-12 10:00:00.000000000,1552356000000000000,21425.0,21475.0,21415.0,21435.0,14671,112481,113600
2019-03-12 11:00:00.000000000,1552359600000000000,21435.0,21455.0,21405.0,21425.0,9630,113600,114618
2019-03-12 13:00:00.000000000,1552366800000000000,21440.0,21505.0,21440.0,21495.0,13245,114618,115806
2019-03-12 14:00:00.000000000,1552370400000000000,21495.0,21625.0,21410.0,21595.0,45535,115806,114971
2019-03-12 21:00:00.000000000,1552395600000000000,21730.0,21880.0,21700.0,21830.0,63311,114971,118762
2019-03-12 22:00:00.000000000,1552399200000000000,21830.0,21860.0,21795.0,21835.0,20228,118762,119132
2019-03-12 23:00:00.000000000,1552402800000000000,21835.0,21855.0,21800.0,21840.0,17757,119132,120354
2019-03-13 00:00:00.000000000,1552406400000000000,21840.0,21860.0,21825.0,21835.0,12527,120354,119666
2019-03-13 09:00:00.000000000,1552438800000000000,21850.0,21980.0,21840.0,21910.0,57494,119666,124718
2019-03-13 10:00:00.000000000,1552442400000000000,21910.0,21915.0,21835.0,21870.0,23223,124718,122987
2019-03-13 11:00:00.000000000,1552446000000000000,21870.0,21915.0,21865.0,21885.0,8756,122987,123088
2019-03-13 13:00:00.000000000,1552453200000000000,21895.0,21950.0,21870.0,21900.0,17335,123088,124105
2019-03-13 14:00:00.000000000,1552456800000000000,21900.0,21940.0,21825.0,21875.0,36698,124105,121732
2019-03-13 21:00:00.000000000,1552482000000000000,21855.0,21915.0,21780.0,21830.0,52018,121732,121424
2019-03-13 22:00:00.000000000,1552485600000000000,21830.0,22025.0,21815.0,21950.0,45066,121424,124884
2019-03-13 23:00:00.000000000,1552489200000000000,21950.0,21995.0,21840.0,21900.0,29755,124884,124228
2019-03-14 00:00:00.000000000,1552492800000000000,21900.0,21950.0,21895.0,21940.0,13086,124228,123651
2019-03-14 09:00:00.000000000,1552525200000000000,21950.0,21955.0,21835.0,21875.0,22686,123651,122930
2019-03-14 10:00:00.000000000,1552528800000000000,21875.0,21875.0,21820.0,21845.0,16197,122930,123284
2019-03-14 11:00:00.000000000,1552532400000000000,21845.0,21930.0,21815.0,21840.0,20212,123284,121327
2019-03-14 13:00:00.000000000,1552539600000000000,21835.0,21860.0,21745.0,21760.0,20539,121327,121304
2019-03-14 14:00:00.000000000,1552543200000000000,21760.0,21950.0,21730.0,21930.0,44764,121304,124516
2019-03-14 21:00:00.000000000,1552568400000000000,21880.0,21910.0,21795.0,21880.0,41003,124516,124491
2019-03-14 22:00:00.000000000,1552572000000000000,21880.0,21880.0,21740.0,21755.0,42566,124491,123973
2019-03-14 23:00:00.000000000,1552575600000000000,21755.0,21785.0,21635.0,21765.0,43896,123973,123934
2019-03-15 00:00:00.000000000,1552579200000000000,21765.0,21825.0,21760.0,21805.0,17648,123934,123146
2019-03-15 09:00:00.000000000,1552611600000000000,21795.0,21845.0,21735.0,21815.0,30394,123146,124236
2019-03-15 10:00:00.000000000,1552615200000000000,21815.0,22145.0,21805.0,22090.0,50794,124236,127289
2019-03-15 11:00:00.000000000,1552618800000000000,22090.0,22170.0,21725.0,21735.0,79151,127289,125743
2019-03-15 13:00:00.000000000,1552626000000000000,21730.0,21755.0,21565.0,21585.0,61715,125743,130480
2019-03-15 14:00:00.000000000,1552629600000000000,21585.0,21730.0,21540.0,21655.0,54726,130480,125407
2019-03-15 21:00:00.000000000,1552654800000000000,21665.0,21675.0,21465.0,21650.0,72269,125407,128432
2019-03-15 22:00:00.000000000,1552658400000000000,21650.0,21710.0,21610.0,21640.0,36364,128432,124535
2019-03-15 23:00:00.000000000,1552662000000000000,21640.0,21685.0,21605.0,21645.0,17132,124535,124386
2019-03-16 00:00:00.000000000,1552665600000000000,21645.0,21695.0,21625.0,21690.0,10334,124386,122977
2019-03-18 09:00:00.000000000,1552870800000000000,21675.0,21680.0,21550.0,21555.0,31289,122977,122679
2019-03-18 10:00:00.000000000,1552874400000000000,21555.0,21640.0,21530.0,21640.0,23164,122679,121336
2019-03-18 11:00:00.000000000,1552878000000000000,21640.0,21650.0,21600.0,21620.0,7919,121336,120812
2019-03-18 13:00:00.000000000,1552885200000000000,21620.0,21635.0,21550.0,21590.0,13430,120812,121865
2019-03-18 14:00:00.000000000,1552888800000000000,21590.0,21630.0,21575.0,21595.0,20659,121865,120494
2019-03-18 21:00:00.000000000,1552914000000000000,21640.0,21675.0,21585.0,21675.0,36043,120494,122101
2019-03-18 22:00:00.000000000,1552917600000000000,21675.0,21695.0,21490.0,21520.0,48438,122101,124980
2019-03-18 23:00:00.000000000,1552921200000000000,21520.0,21525.0,21440.0,21460.0,26776,124980,127989
2019-03-19 00:00:00.000000000,1552924800000000000,21460.0,21530.0,21460.0,21490.0,15068,127989,126412
2019-03-19 09:00:00.000000000,1552957200000000000,21490.0,21610.0,21480.0,21515.0,29646,126412,124611
2019-03-19 10:00:00.000000000,1552960800000000000,21515.0,21550.0,21505.0,21535.0,10979,124611,125162
2019-03-19 11:00:00.000000000,1552964400000000000,21535.0,21590.0,21535.0,21575.0,9116,125162,124311
2019-03-19 13:00:00.000000000,1552971600000000000,21575.0,21625.0,21560.0,21605.0,14205,124311,123859
2019-03-19 14:00:00.000000000,1552975200000000000,21605.0,21705.0,21550.0,21660.0,36893,123859,121557
2019-03-19 21:00:00.000000000,1553000400000000000,21725.0,21750.0,21645.0,21685.0,44172,121557,123856
2019-03-19 22:00:00.000000000,1553004000000000000,21685.0,21765.0,21670.0,21730.0,22710,123856,123947
