datetime,datetime_nano,KQ.m@SHFE.pb.open,KQ.m@SHFE.pb.high,KQ.m@SHFE.pb.low,KQ.m@SHFE.pb.close,KQ.m@SHFE.pb.volume,KQ.m@SHFE.pb.open_oi,KQ.m@SHFE.pb.close_oi
2019-02-18 23:00:00.000000000,1550502000000000000,16870.0,16905.0,16865.0,16870.0,641,18798,18741
2019-02-19 00:00:00.000000000,1550505600000000000,16870.0,16875.0,16860.0,16860.0,362,18741,18765
2019-02-19 09:00:00.000000000,1550538000000000000,16860.0,16875.0,16805.0,16825.0,2515,18765,18322
2019-02-19 10:00:00.000000000,1550541600000000000,16825.0,16855.0,16740.0,16805.0,2293,18322,17939
2019-02-19 11:00:00.000000000,1550545200000000000,16805.0,16835.0,16795.0,16825.0,767,17939,17663
2019-02-19 13:00:00.000000000,1550552400000000000,16815.0,16840.0,16805.0,16825.0,690,17663,17561
2019-02-19 14:00:00.000000000,1550556000000000000,16825.0,16865.0,16820.0,16830.0,1372,17561,17218
2019-02-19 21:00:00.000000000,1550581200000000000,16830.0,16830.0,16765.0,16790.0,1617,17218,17265
2019-02-19 22:00:00.000000000,1550584800000000000,16790.0,16870.0,16780.0,16820.0,1124,17265,17106
2019-02-19 23:00:00.000000000,1550588400000000000,16820.0,16860.0,16810.0,16850.0,769,17106,17091
2019-02-20 00:00:00.000000000,1550592000000000000,16850.0,16865.0,16820.0,16830.0,609,17091,16971
2019-02-20 09:00:00.000000000,1550624400000000000,16830.0,16860.0,16735.0,16765.0,2253,16971,16970
2019-02-20 10:00:00.000000000,1550628000000000000,16765.0,16790.0,16760.0,16785.0,529,16970,16830
2019-02-20 11:00:00.000000000,1550631600000000000,16785.0,16835.0,16780.0,16825.0,691,16830,16631
2019-02-20 13:00:00.000000000,1550638800000000000,16825.0,16830.0,16775.0,16780.0,1082,16631,16543
2019-02-20 14:00:00.000000000,1550642400000000000,16780.0,16800.0,16755.0,16790.0,1812,16543,16444
2019-02-20 21:00:00.000000000,1550667600000000000,16830.0,16845.0,16745.0,16780.0,2949,16444,16029
2019-02-20 22:00:00.000000000,1550671200000000000,16780.0,16805.0,16775.0,16805.0,572,16029,15876
2019-02-20 23:00:00.000000000,1550674800000000000,16805.0,16860.0,16790.0,16800.0,1325,15876,15786
2019-02-21 00:00:00.000000000,1550678400000000000,16800.0,16830.0,16800.0,16820.0,496,15786,15729
2019-02-21 09:00:00.000000000,1550710800000000000,16830.0,16850.0,16760.0,16775.0,2514,15729,15033
2019-02-21 10:00:00.000000000,1550714400000000000,16775.0,16800.0,16765.0,16785.0,1487,15033,14377
2019-02-21 11:00:00.000000000,1550718000000000000,16785.0,16800.0,16780.0,16795.0,441,14377,14217
2019-02-21 13:00:00.000000000,1550725200000000000,16795.0,16810.0,16775.0,16775.0,632,14217,13979
2019-02-21 14:00:00.000000000,1550728800000000000,16775.0,16785.0,16740.0,16770.0,1968,13979,13414
2019-02-21 21:00:00.000000000,1550754000000000000,16810.0,16860.0,16735.0,16840.0,5126,13414,22033
2019-02-21 22:00:00.000000000,1550757600000000000,16840.0,16900.0,16820.0,16890.0,1952,22033,21872
2019-02-21 23:00:00.000000000,1550761200000000000,16890.0,16950.0,16890.0,16925.0,1594,21872,21964
2019-02-22 00:00:00.000000000,1550764800000000000,16925.0,16950.0,16920.0,16950.0,642,21964,21838
2019-02-22 09:00:00.000000000,1550797200000000000,16925.0,16945.0,16885.0,16890.0,2791,21838,22125
2019-02-22 10:00:00.000000000,1550800800000000000,16890.0,16965.0,16890.0,16920.0,1707,22125,22055
2019-02-22 11:00:00.000000000,1550804400000000000,16920.0,16945.0,16905.0,16945.0,501,22055,22113
2019-02-22 13:00:00.000000000,1550811600000000000,16935.0,16985.0,16935.0,16955.0,1015,22113,22048
2019-02-22 14:00:00.000000000,1550815200000000000,16955.0,17045.0,16920.0,17045.0,3430,22048,21590
2019-02-22 21:00:00.000000000,1550840400000000000,17070.0,17090.0,16970.0,17050.0,3983,21590,21614
2019-02-22 22:00:00.000000000,1550844000000000000,17050.0,17140.0,17040.0,17100.0,2305,21614,21552
2019-02-22 23:00:00.000000000,1550847600000000000,17100.0,17145.0,17090.0,17125.0,1255,21552,21490
2019-02-23 00:00:00.000000000,1550851200000000000,17125.0,17135.0,17100.0,17110.0,903,21490,21327
2019-02-25 09:00:00.000000000,1551056400000000000,17165.0,17225.0,17075.0,17115.0,5381,21327,21746
2019-02-25 10:00:00.000000000,1551060000000000000,17115.0,17135.0,17090.0,17090.0,1038,21746,21681
2019-02-25 11:00:00.000000000,1551063600000000000,17090.0,17095.0,17055.0,17065.0,1111,21681,21852
2019-02-25 13:00:00.000000000,1551070800000000000,17060.0,17105.0,17050.0,17100.0,1065,21852,21983
2019-02-25 14:00:00.000000000,1551074400000000000,17100.0,17180.0,17095.0,17125.0,4608,21983,21773
2019-02-25 21:00:00.000000000,1551099600000000000,17165.0,17180.0,17060.0,17110.0,2620,21773,22024
2019-02-25 22:00:00.000000000,1551103200000000000,17110.0,17145.0,17105.0,17125.0,1166,22024,22149
2019-02-25 23:00:00.000000000,1551106800000000000,17125.0,17140.0,17095.0,17110.0,1027,22149,22222
2019-02-26 00:00:00.000000000,1551110400000000000,17110.0,17120.0,17080.0,17100.0,557,22222,22140
2019-02-26 09:00:00.000000000,1551142800000000000,17100.0,17135.0,17080.0,17085.0,2249,22140,22283
2019-02-26 10:00:00.000000000,1551146400000000000,17085.0,17090.0,16965.0,17020.0,4867,22283,23112
2019-02-26 11:00:00.000000000,1551150000000000000,17020.0,17035.0,16990.0,17010.0,1583,23112,23170
2019-02-26 13:00:00.000000000,1551157200000000000,17020.0,17045.0,17010.0,17020.0,796,23170,23121
2019-02-26 14:00:00.000000000,1551160800000000000,17020.0,17055.0,16995.0,17025.0,2184,23121,23224
2019-02-26 21:00:00.000000000,1551186000000000000,17045.0,17200.0,16985.0,17115.0,5100,23224,23317
2019-02-26 22:00:00.000000000,1551189600000000000,17115.0,17135.0,17105.0,17110.0,1023,23317,23512
2019-02-26 23:00:00.000000000,1551193200000000000,17110.0,17135.0,17085.0,17115.0,1132,23512,23653
2019-02-27 00:00:00.000000000,1551196800000000000,17115.0,17125.0,17100.0,17105.0,393,23653,23612
2019-02-27 09:00:00.000000000,1551229200000000000,17105.0,17155.0,17075.0,17125.0,2555,23612,23632
2019-02-27 10:00:00.000000000,1551232800000000000,17125.0,17140.0,17100.0,17115.0,899,23632,23815
2019-02-27 11:00:00.000000000,1551236400000000000,17115.0,17130.0,17105.0,17125.0,453,23815,23807
2019-02-27 13:00:00.000000000,1551243600000000000,17125.0,17150.0,17110.0,17140.0,994,23807,23793
2019-02-27 14:00:00.000000000,1551247200000000000,17140.0,17150.0,17115.0,17145.0,1542,23793,23677
2019-02-27 21:00:00.000000000,1551272400000000000,17215.0,17285.0,17185.0,17245.0,3339,23677,23717
2019-02-27 22:00:00.000000000,1551276000000000000,17245.0,17280.0,17225.0,17255.0,2160,23717,23731
2019-02-27 23:00:00.000000000,1551279600000000000,17255.0,17275.0,17215.0,17270.0,1390,23731,23838
2019-02-28 00:00:00.000000000,1551283200000000000,17270.0,17300.0,17265.0,17300.0,1439,23838,23801
2019-02-28 09:00:00.000000000,1551315600000000000,17290.0,17360.0,17270.0,17345.0,5431,23801,23804
2019-02-28 10:00:00.000000000,1551319200000000000,17345.0,17355.0,17290.0,17300.0,1707,23804,23824
2019-02-28 11:00:00.000000000,1551322800000000000,17300.0,17335.0,17295.0,17310.0,854,23824,23813
2019-02-28 13:00:00.000000000,1551330000000000000,17315.0,17340.0,17285.0,17320.0,1519,23813,24038
2019-02-28 14:00:00.000000000,1551333600000000000,17320.0,17375.0,17310.0,17365.0,4588,24038,24015
2019-02-28 21:00:00.000000000,1551358800000000000,17490.0,17555.0,17415.0,17535.0,6899,24015,24213
2019-02-28 22:00:00.000000000,1551362400000000000,17535.0,17575.0,17530.0,17545.0,2297,24213,24540
2019-02-28 23:00:00.000000000,1551366000000000000,17545.0,17635.0,17530.0,17630.0,2553,24540,24901
2019-03-01 00:00:00.000000000,1551369600000000000,17630.0,17650.0,17555.0,17555.0,2926,24901,24448
2019-03-01 09:00:00.000000000,1551402000000000000,17530.0,17665.0,17505.0,17575.0,5577,24448,24804
2019-03-01 10:00:00.000000000,1551405600000000000,17575.0,17635.0,17560.0,17630.0,2654,24804,24295
2019-03-01 11:00:00.000000000,1551409200000000000,17630.0,17635.0,17610.0,17620.0,765,24295,24184
2019-03-01 13:00:00.000000000,1551416400000000000,17620.0,17675.0,17620.0,17635.0,1921,24184,24261
2019-03-01 14:00:00.000000000,1551420000000000000,17635.0,17850.0,17620.0,17780.0,9040,24261,22628
2019-03-01 21:00:00.000000000,1551445200000000000,17700.0,17800.0,17680.0,17690.0,3043,22628,22277
2019-03-01 22:00:00.000000000,1551448800000000000,17690.0,17730.0,17685.0,17705.0,1405,22277,21882
2019-03-01 23:00:00.000000000,1551452400000000000,17705.0,17750.0,17665.0,17685.0,1790,21882,21860
2019-03-02 00:00:00.000000000,1551456000000000000,17685.0,17690.0,17650.0,17675.0,1097,21860,21641
2019-03-04 09:00:00.000000000,1551661200000000000,17695.0,17725.0,17670.0,17705.0,3013,21641,21526
2019-03-04 10:00:00.000000000,1551664800000000000,17705.0,17720.0,17670.0,17715.0,2455,21526,21286
2019-03-04 11:00:00.000000000,1551668400000000000,17715.0,17725.0,17690.0,17725.0,638,21286,21281
2019-03-04 13:00:00.000000000,1551675600000000000,17720.0,17740.0,17690.0,17735.0,1358,21281,21133
2019-03-04 14:00:00.000000000,1551679200000000000,17735.0,17740.0,17675.0,17710.0,3845,21133,20622
2019-03-04 21:00:00.000000000,1551704400000000000,17600.0,17675.0,17570.0,17645.0,4763,20622,19904
2019-03-04 22:00:00.000000000,1551708000000000000,17645.0,17675.0,17640.0,17675.0,1138,19904,19898
2019-03-04 23:00:00.000000000,1551711600000000000,17675.0,17680.0,17625.0,17635.0,1155,19898,19988
2019-03-05 00:00:00.000000000,1551715200000000000,17635.0,17650.0,17610.0,17640.0,1254,19988,19728
2019-03-05 09:00:00.000000000,1551747600000000000,17640.0,17705.0,17540.0,17570.0,6247,19728,19797
2019-03-05 10:00:00.000000000,1551751200000000000,17570.0,17610.0,17565.0,17590.0,1869,19797,19415
2019-03-05 11:00:00.000000000,1551754800000000000,17590.0,17595.0,17575.0,17590.0,476,19415,19355
2019-03-05 13:00:00.000000000,1551762000000000000,17580.0,17620.0,17580.0,17595.0,732,19355,19262
2019-03-05 14:00:00.000000000,1551765600000000000,17595.0,17635.0,17550.0,17570.0,2356,19262,19218
2019-03-05 21:00:00.000000000,1551790800000000000,17630.0,17635.0,17525.0,17525.0,2917,19218,19061
2019-03-05 22:00:00.000000000,1551794400000000000,17525.0,17555.0,17520.0,17540.0,2044,19061,18756
2019-03-05 23:00:00.000000000,1551798000000000000,17540.0,17550.0,17520.0,17530.0,1286,18756,18605
2019-03-06 00:00:00.000000000,1551801600000000000,17530.0,17560.0,17515.0,17560.0,524,18605,18395
2019-03-06 09:00:00.000000000,1551834000000000000,17560.0,17600.0,17510.0,17590.0,2178,18395,18354
2019-03-06 10:00:00.000000000,1551837600000000000,17590.0,17595.0,17530.0,17540.0,1196,18354,18377
2019-03-06 11:00:00.000000000,1551841200000000000,17540.0,17585.0,17540.0,17565.0,516,18377,18325
2019-03-06 13:00:00.000000000,1551848400000000000,17555.0,17575.0,17540.0,17570.0,544,18325,18319
2019-03-06 14:00:00.000000000,1551852000000000000,17570.0,17570.0,17490.0,17525.0,2626,18319,17989
2019-03-06 21:00:00.000000000,1551877200000000000,17525.0,17580.0,17520.0,17560.0,2425,17989,18227
2019-03-06 22:00:00.000000000,1551880800000000000,17560.0,17575.0,17480.0,17485.0,1653,18227,18563
2019-03-06 23:00:00.000000000,1551884400000000000,17485.0,17520.0,17470.0,17505.0,1032,18563,18466
2019-03-07 00:00:00.000000000,1551888000000000000,17505.0,17530.0,17505.0,17510.0,245,18466,18379
2019-03-07 09:00:00.000000000,1551920400000000000,17510.0,17595.0,17480.0,17485.0,3062,18379,18614
2019-03-07 10:00:00.000000000,1551924000000000000,17485.0,17570.0,17475.0,17545.0,2513,18614,18487
2019-03-07 11:00:00.000000000,1551927600000000000,17545.0,17550.0,17525.0,17540.0,872,18487,18743
2019-03-07 13:00:00.000000000,1551934800000000000,17530.0,17565.0,17505.0,17565.0,1133,18743,18854
2019-03-07 14:00:00.000000000,1551938400000000000,17565.0,17580.0,17500.0,17575.0,2753,18854,19047
2019-03-07 21:00:00.000000000,1551963600000000000,17535.0,17565.0,17405.0,17435.0,3330,19047,18765
2019-03-07 22:00:00.000000000,1551967200000000000,17435.0,17485.0,17395.0,17475.0,2232,18765,18690
2019-03-07 23:00:00.000000000,1551970800000000000,17475.0,17485.0,17450.0,17485.0,554,18690,18753
2019-03-08 00:00:00.000000000,1551974400000000000,17485.0,17505.0,17470.0,17500.0,348,18753,18665
2019-03-08 09:00:00.000000000,1552006800000000000,17500.0,17525.0,17470.0,17490.0,1612,18665,18654
2019-03-08 10:00:00.000000000,1552010400000000000,17490.0,17505.0,17450.0,17460.0,1103,18654,18761
2019-03-08 11:00:00.000000000,1552014000000000000,17460.0,17490.0,17460.0,17465.0,600,18761,18798
2019-03-08 13:00:00.000000000,1552021200000000000,17465.0,17475.0,17450.0,17465.0,621,18798,18798
2019-03-08 14:00:00.000000000,1552024800000000000,17465.0,17485.0,17435.0,17475.0,1491,18798,18576
2019-03-08 21:00:00.000000000,1552050000000000000,17510.0,17525.0,17405.0,17430.0,2181,18576,18451
2019-03-08 22:00:00.000000000,1552053600000000000,17430.0,17430.0,17385.0,17410.0,871,18451,18539
2019-03-08 23:00:00.000000000,1552057200000000000,17410.0,17415.0,17375.0,17385.0,860,18539,18509
2019-03-09 00:00:00.000000000,1552060800000000000,17385.0,17395.0,17365.0,17370.0,503,18509,18464
2019-03-11 09:00:00.000000000,1552266000000000000,17370.0,17445.0,17365.0,17410.0,1776,18464,18433
2019-03-11 10:00:00.000000000,1552269600000000000,17410.0,17440.0,17400.0,17430.0,926,18433,18337
2019-03-11 11:00:00.000000000,1552273200000000000,17430.0,17465.0,17430.0,17435.0,633,18337,18231
2019-03-11 13:00:00.000000000,1552280400000000000,17445.0,17510.0,17430.0,17505.0,886,18231,18356
2019-03-11 14:00:00.000000000,1552284000000000000,17505.0,17555.0,17465.0,17465.0,3119,18356,18113
2019-03-11 21:00:00.000000000,1552309200000000000,17480.0,17485.0,17415.0,17460.0,1816,18113,17895
2019-03-11 22:00:00.000000000,1552312800000000000,17460.0,17490.0,17410.0,17425.0,1252,17895,17996
2019-03-11 23:00:00.000000000,1552316400000000000,17425.0,17450.0,17415.0,17440.0,416,17996,18003
2019-03-12 00:00:00.000000000,1552320000000000000,17440.0,17445.0,17400.0,17430.0,568,18003,17962
2019-03-12 09:00:00.000000000,1552352400000000000,17440.0,17450.0,17355.0,17370.0,2446,17962,18188
2019-03-12 10:00:00.000000000,1552356000000000000,17370.0,17400.0,17360.0,17385.0,850,18188,18030
2019-03-12 11:00:00.000000000,1552359600000000000,17385.0,17410.0,17380.0,17390.0,562,18030,17985
2019-03-12 13:00:00.000000000,1552366800000000000,17400.0,17435.0,17400.0,17430.0,700,17985,17894
2019-03-12 14:00:00.000000000,1552370400000000000,17430.0,17435.0,17395.0,17415.0,1393,17894,17729
2019-03-12 21:00:00.000000000,1552395600000000000,17420.0,17535.0,17390.0,17520.0,3235,17729,17881
2019-03-12 22:00:00.000000000,1552399200000000000,17520.0,17525.0,17475.0,17480.0,981,17881,17651
2019-03-12 23:00:00.000000000,1552402800000000000,17480.0,17490.0,17450.0,17490.0,698,17651,17556
2019-03-13 00:00:00.000000000,1552406400000000000,17490.0,17495.0,17460.0,17485.0,301,17556,17508
2019-03-13 09:00:00.000000000,1552438800000000000,17480.0,17550.0,17440.0,17530.0,2156,17508,17476
2019-03-13 10:00:00.000000000,1552442400000000000,17530.0,17535.0,17480.0,17510.0,834,17476,17500
2019-03-13 11:00:00.000000000,1552446000000000000,17510.0,17515.0,17475.0,17485.0,333,17500,17477
2019-03-13 13:00:00.000000000,1552453200000000000,17485.0,17495.0,17480.0,17495.0,457,17477,17471
2019-03-13 14:00:00.000000000,1552456800000000000,17495.0,17530.0,17420.0,17450.0,1735,17471,17202
2019-03-13 21:00:00.000000000,1552482000000000000,17510.0,17565.0,17465.0,17500.0,3067,17202,17610
2019-03-13 22:00:00.000000000,1552485600000000000,17500.0,17565.0,17495.0,17545.0,2014,17610,17642
2019-03-13 23:00:00.000000000,1552489200000000000,17545.0,17580.0,17510.0,17530.0,1168,17642,17834
2019-03-14 00:00:00.000000000,1552492800000000000,17530.0,17550.0,17515.0,17545.0,415,17834,17699
2019-03-14 09:00:00.000000000,1552525200000000000,17525.0,17545.0,17415.0,17415.0,2481,17699,17667
2019-03-14 10:00:00.000000000,1552528800000000000,17415.0,17415.0,17310.0,17340.0,4115,17667,17394
2019-03-14 11:00:00.000000000,1552532400000000000,17340.0,17385.0,17340.0,17365.0,772,17394,17452
2019-03-14 13:00:00.000000000,1552539600000000000,17370.0,17395.0,17355.0,17380.0,1098,17452,17555
2019-03-14 14:00:00.000000000,1552543200000000000,17380.0,17385.0,17320.0,17325.0,2390,17555,17392
2019-03-14 21:00:00.000000000,1552568400000000000,17345.0,17395.0,17315.0,17385.0,1608,17392,17299
2019-03-14 22:00:00.000000000,1552572000000000000,17385.0,17395.0,17360.0,17375.0,744,17299,17251
2019-03-14 23:00:00.000000000,1552575600000000000,17375.0,17400.0,17365.0,17370.0,710,17251,17173
2019-03-15 00:00:00.000000000,1552579200000000000,17370.0,17395.0,17345.0,17365.0,805,17173,17237
2019-03-15 09:00:00.000000000,1552611600000000000,17365.0,17400.0,17345.0,17380.0,1621,17237,17141
2019-03-15 10:00:00.000000000,1552615200000000000,17380.0,17400.0,17220.0,17295.0,3831,17141,17409
2019-03-15 11:00:00.000000000,1552618800000000000,17295.0,17320.0,17245.0,17285.0,2337,17409,17155
2019-03-15 13:00:00.000000000,1552626000000000000,17270.0,17280.0,17190.0,17220.0,1904,17155,17028
2019-03-15 14:00:00.000000000,1552629600000000000,17220.0,17260.0,17200.0,17200.0,2212,17028,16486
2019-03-15 21:00:00.000000000,1552654800000000000,17130.0,17155.0,17035.0,17060.0,4822,16486,15887
2019-03-15 22:00:00.000000000,1552658400000000000,17060.0,17065.0,17035.0,17045.0,1342,15887,15441
2019-03-15 23:00:00.000000000,1552662000000000000,17045.0,17065.0,17030.0,17065.0,709,15441,15338
2019-03-16 00:00:00.000000000,1552665600000000000,17065.0,17065.0,17030.0,17055.0,440,15338,15281
2019-03-18 09:00:00.000000000,1552870800000000000,17055.0,17095.0,16945.0,17030.0,3874,15281,14925
2019-03-18 10:00:00.000000000,1552874400000000000,17030.0,17045.0,17005.0,17035.0,939,14925,14829
2019-03-18 11:00:00.000000000,1552878000000000000,17035.0,17045.0,17005.0,17015.0,564,14829,14724
2019-03-18 13:00:00.000000000,1552885200000000000,17015.0,17015.0,16960.0,16965.0,1052,14724,14769
2019-03-18 14:00:00.000000000,1552888800000000000,16965.0,16975.0,16910.0,16910.0,2805,14769,14219
2019-03-18 21:00:00.000000000,1552914000000000000,16885.0,16965.0,16825.0,16960.0,2904,14219,13737
2019-03-18 22:00:00.000000000,1552917600000000000,16960.0,16985.0,16910.0,16915.0,1136,13737,13556
2019-03-18 23:00:00.000000000,1552921200000000000,16915.0,16930.0,16875.0,16885.0,682,13556,13516
2019-03-19 00:00:00.000000000,1552924800000000000,16885.0,16900.0,16860.0,16880.0,712,13516,13538
2019-03-19 09:00:00.000000000,1552957200000000000,16880.0,16910.0,16855.0,16855.0,2061,13538,13059
2019-03-19 10:00:00.000000000,1552960800000000000,16855.0,16885.0,16835.0,16870.0,1433,13059,12795
2019-03-19 11:00:00.000000000,1552964400000000000,16870.0,16890.0,16860.0,16865.0,624,12795,12910
2019-03-19 13:00:00.000000000,1552971600000000000,16870.0,16890.0,16865.0,16870.0,321,12910,12935
2019-03-19 14:00:00.000000000,1552975200000000000,16870.0,16880.0,16810.0,16855.0,1578,12935,12686
2019-03-19 21:00:00.000000000,1553000400000000000,16875.0,16900.0,16850.0,16865.0,1313,12686,12607
2019-03-19 22:00:00.000000000,1553004000000000000,16865.0,16870.0,16850.0,16860.0,419,12607,12604
2019-03-19 23:00:00.000000000,1553007600000000000,16860.0,16885.0,16855.0,16855.0,338,12604,12592
2019-03-20 00:00:00.000000000,1553011200000000000,16855.0,16880.0,16845.0,16875.0,301,12592,12545
2019-03-20 09:00:00.000000000,1553043600000000000,16875.0,16875.0,16760.0,16810.0,2266,12545,12443
2019-03-20 10:00:00.000000000,1553047200000000000,16810.0,16910.0,16795.0,16870.0,1397,12443,11893
2019-03-20 11:00:00.000000000,1553050800000000000,16870.0,16870.0,16835.0,16865.0,551,11893,11705
2019-03-20 13:00:00.000000000,1553058000000000000,16880.0,16895.0,16845.0,16850.0,632,11705,11625
2019-03-20 14:00:00.000000000,1553061600000000000,16850.0,16880.0,16830.0,16880.0,1194,11625,11544
2019-03-20 21:00:00.000000000,1553086800000000000,16875.0,16910.0,16815.0,16845.0,2301,11544,18659
2019-03-20 22:00:00.000000000,1553090400000000000,16845.0,16865.0,16820.0,16835.0,1062,18659,18852
2019-03-20 23:00:00.000000000,1553094000000000000,16835.0,16875.0,16835.0,16865.0,728,18852,18839
2019-03-21 00:00:00.000000000,1553097600000000000,16865.0,16875.0,16845.0,16845.0,358,18839,18816
