datetime,datetime_nano,KQ.m@SHFE.sn.open,KQ.m@SHFE.sn.high,KQ.m@SHFE.sn.low,KQ.m@SHFE.sn.close,KQ.m@SHFE.sn.volume,KQ.m@SHFE.sn.open_oi,KQ.m@SHFE.sn.close_oi
2019-02-19 09:00:00.000000000,1550538000000000000,149150.0,149500.0,149000.0,149390.0,1178,16002,16094
2019-02-19 10:00:00.000000000,1550541600000000000,149390.0,149880.0,149360.0,149780.0,1394,16094,16302
2019-02-19 11:00:00.000000000,1550545200000000000,149780.0,150040.0,149720.0,149980.0,737,16302,16494
2019-02-19 13:00:00.000000000,1550552400000000000,150000.0,150000.0,149530.0,149740.0,670,16494,16395
2019-02-19 14:00:00.000000000,1550556000000000000,149740.0,150800.0,149620.0,150750.0,3217,16395,17291
2019-02-19 21:00:00.000000000,1550581200000000000,150490.0,150750.0,150200.0,150350.0,1288,17291,17297
2019-02-19 22:00:00.000000000,1550584800000000000,150350.0,150590.0,150070.0,150540.0,826,17297,17313
2019-02-19 23:00:00.000000000,1550588400000000000,150540.0,150560.0,150050.0,150140.0,806,17313,17143
2019-02-20 00:00:00.000000000,1550592000000000000,150140.0,150600.0,150140.0,150480.0,449,17143,17159
2019-02-20 09:00:00.000000000,1550624400000000000,150480.0,150810.0,150190.0,150500.0,1417,17159,17356
2019-02-20 10:00:00.000000000,1550628000000000000,150500.0,150670.0,150450.0,150590.0,880,17356,17294
2019-02-20 11:00:00.000000000,1550631600000000000,150590.0,150700.0,150520.0,150700.0,361,17294,17377
2019-02-20 13:00:00.000000000,1550638800000000000,150700.0,150790.0,150520.0,150770.0,478,17377,17452
2019-02-20 14:00:00.000000000,1550642400000000000,150770.0,151370.0,150410.0,150480.0,3528,17452,17662
2019-02-20 21:00:00.000000000,1550667600000000000,150540.0,150960.0,150410.0,150540.0,1625,17662,17519
2019-02-20 22:00:00.000000000,1550671200000000000,150540.0,150730.0,150450.0,150630.0,596,17519,17506
2019-02-20 23:00:00.000000000,1550674800000000000,150630.0,150850.0,150550.0,150730.0,645,17506,17567
2019-02-21 00:00:00.000000000,1550678400000000000,150730.0,150840.0,150530.0,150620.0,214,17567,17512
2019-02-21 09:00:00.000000000,1550710800000000000,150630.0,150840.0,150300.0,150560.0,1337,17512,17547
2019-02-21 10:00:00.000000000,1550714400000000000,150560.0,151000.0,150540.0,150960.0,969,17547,17592
2019-02-21 11:00:00.000000000,1550718000000000000,150960.0,151030.0,150810.0,150930.0,392,17592,17602
2019-02-21 13:00:00.000000000,1550725200000000000,150920.0,150970.0,150560.0,150580.0,528,17602,17517
2019-02-21 14:00:00.000000000,1550728800000000000,150580.0,150910.0,150510.0,150550.0,1261,17517,17528
2019-02-21 21:00:00.000000000,1550754000000000000,150460.0,150790.0,150350.0,150520.0,887,17528,17655
2019-02-21 22:00:00.000000000,1550757600000000000,150520.0,150600.0,150240.0,150550.0,906,17655,17579
2019-02-21 23:00:00.000000000,1550761200000000000,150550.0,150980.0,150490.0,150980.0,751,17579,17770
2019-02-22 00:00:00.000000000,1550764800000000000,150980.0,151120.0,150460.0,150520.0,1189,17770,17584
2019-02-22 09:00:00.000000000,1550797200000000000,150520.0,150760.0,150100.0,150290.0,1682,17584,17528
2019-02-22 10:00:00.000000000,1550800800000000000,150290.0,150290.0,149820.0,149820.0,844,17528,17475
2019-02-22 11:00:00.000000000,1550804400000000000,149820.0,149920.0,149320.0,149350.0,1256,17475,17344
2019-02-22 13:00:00.000000000,1550811600000000000,149380.0,149600.0,149240.0,149580.0,1134,17344,17300
2019-02-22 14:00:00.000000000,1550815200000000000,149580.0,149750.0,149360.0,149610.0,1351,17300,16988
2019-02-22 21:00:00.000000000,1550840400000000000,150170.0,150610.0,149820.0,150090.0,1810,16988,16930
2019-02-22 22:00:00.000000000,1550844000000000000,150090.0,150350.0,149940.0,150210.0,902,16930,16980
2019-02-22 23:00:00.000000000,1550847600000000000,150210.0,150360.0,150050.0,150280.0,723,16980,17086
2019-02-23 00:00:00.000000000,1550851200000000000,150280.0,150400.0,150250.0,150340.0,525,17086,17028
2019-02-25 09:00:00.000000000,1551056400000000000,150560.0,153490.0,150560.0,152880.0,9486,17028,18328
2019-02-25 10:00:00.000000000,1551060000000000000,152880.0,153070.0,152000.0,152330.0,2792,18328,17985
2019-02-25 11:00:00.000000000,1551063600000000000,152330.0,152970.0,152210.0,152510.0,1033,17985,18054
2019-02-25 13:00:00.000000000,1551070800000000000,152640.0,152840.0,152500.0,152700.0,660,18054,18147
2019-02-25 14:00:00.000000000,1551074400000000000,152700.0,153060.0,152460.0,152650.0,1802,18147,18144
2019-02-25 21:00:00.000000000,1551099600000000000,152520.0,152670.0,151500.0,152110.0,3496,18144,18052
2019-02-25 22:00:00.000000000,1551103200000000000,152110.0,152610.0,152090.0,152320.0,1692,18052,18035
2019-02-25 23:00:00.000000000,1551106800000000000,152320.0,152410.0,152110.0,152210.0,570,18035,18057
2019-02-26 00:00:00.000000000,1551110400000000000,152210.0,152320.0,152060.0,152180.0,334,18057,17995
2019-02-26 09:00:00.000000000,1551142800000000000,152180.0,152690.0,151500.0,151770.0,3481,17995,17944
2019-02-26 10:00:00.000000000,1551146400000000000,151770.0,151900.0,151600.0,151640.0,878,17944,17999
2019-02-26 11:00:00.000000000,1551150000000000000,151640.0,151750.0,151520.0,151740.0,532,17999,17904
2019-02-26 13:00:00.000000000,1551157200000000000,151700.0,151840.0,151660.0,151750.0,526,17904,17997
2019-02-26 14:00:00.000000000,1551160800000000000,151750.0,152030.0,151550.0,151550.0,1383,17997,17842
2019-02-26 21:00:00.000000000,1551186000000000000,151630.0,151790.0,151280.0,151490.0,1751,17842,17936
2019-02-26 22:00:00.000000000,1551189600000000000,151490.0,151530.0,150310.0,150550.0,2544,17936,17688
2019-02-26 23:00:00.000000000,1551193200000000000,150550.0,150750.0,150440.0,150630.0,782,17688,17674
2019-02-27 00:00:00.000000000,1551196800000000000,150630.0,150840.0,150570.0,150690.0,364,17674,17634
2019-02-27 09:00:00.000000000,1551229200000000000,150690.0,150850.0,150360.0,150630.0,1322,17634,17743
2019-02-27 10:00:00.000000000,1551232800000000000,150630.0,150650.0,150420.0,150590.0,682,17743,17729
2019-02-27 11:00:00.000000000,1551236400000000000,150590.0,150670.0,150460.0,150620.0,280,17729,17688
2019-02-27 13:00:00.000000000,1551243600000000000,150620.0,150700.0,150460.0,150480.0,610,17688,17732
2019-02-27 14:00:00.000000000,1551247200000000000,150480.0,150580.0,150020.0,150350.0,1509,17732,17513
2019-02-27 21:00:00.000000000,1551272400000000000,150530.0,150750.0,150370.0,150650.0,1409,17513,17547
2019-02-27 22:00:00.000000000,1551276000000000000,150650.0,150750.0,150460.0,150540.0,751,17547,17502
2019-02-27 23:00:00.000000000,1551279600000000000,150540.0,150690.0,150300.0,150620.0,946,17502,17451
2019-02-28 00:00:00.000000000,1551283200000000000,150620.0,150690.0,150400.0,150400.0,181,17451,17414
2019-02-28 09:00:00.000000000,1551315600000000000,150550.0,150610.0,150340.0,150410.0,709,17414,17452
2019-02-28 10:00:00.000000000,1551319200000000000,150410.0,150410.0,150200.0,150300.0,941,17452,17504
2019-02-28 11:00:00.000000000,1551322800000000000,150300.0,150400.0,150200.0,150330.0,412,17504,17470
2019-02-28 13:00:00.000000000,1551330000000000000,150330.0,150580.0,150110.0,150500.0,822,17470,17513
2019-02-28 14:00:00.000000000,1551333600000000000,150500.0,150600.0,150280.0,150600.0,1017,17513,17343
2019-02-28 21:00:00.000000000,1551358800000000000,150880.0,151450.0,150880.0,150920.0,1362,17343,17340
2019-02-28 22:00:00.000000000,1551362400000000000,150920.0,151270.0,150770.0,151160.0,903,17340,17455
2019-02-28 23:00:00.000000000,1551366000000000000,151160.0,151280.0,151050.0,151210.0,379,17455,17457
2019-03-01 00:00:00.000000000,1551369600000000000,151210.0,151220.0,150650.0,150810.0,300,17457,17373
2019-03-01 09:00:00.000000000,1551402000000000000,150810.0,151100.0,150660.0,150680.0,775,17373,17342
2019-03-01 10:00:00.000000000,1551405600000000000,150680.0,150730.0,150220.0,150480.0,1068,17342,17327
2019-03-01 11:00:00.000000000,1551409200000000000,150480.0,150780.0,150440.0,150780.0,413,17327,17303
2019-03-01 13:00:00.000000000,1551416400000000000,150780.0,150790.0,150460.0,150790.0,426,17303,17291
2019-03-01 14:00:00.000000000,1551420000000000000,150790.0,151160.0,150610.0,151070.0,1242,17291,17161
2019-03-01 21:00:00.000000000,1551445200000000000,151010.0,151350.0,150730.0,150920.0,1708,17161,17242
2019-03-01 22:00:00.000000000,1551448800000000000,150920.0,151190.0,150810.0,151150.0,610,17242,17242
2019-03-01 23:00:00.000000000,1551452400000000000,151150.0,151220.0,150310.0,150560.0,1418,17242,17332
2019-03-02 00:00:00.000000000,1551456000000000000,150560.0,150790.0,150340.0,150460.0,713,17332,17381
2019-03-04 09:00:00.000000000,1551661200000000000,150460.0,150620.0,150100.0,150360.0,1578,17381,17492
2019-03-04 10:00:00.000000000,1551664800000000000,150360.0,150500.0,150230.0,150310.0,496,17492,17444
2019-03-04 11:00:00.000000000,1551668400000000000,150310.0,150350.0,150150.0,150200.0,427,17444,17476
2019-03-04 13:00:00.000000000,1551675600000000000,150200.0,150670.0,150200.0,150670.0,554,17476,17473
2019-03-04 14:00:00.000000000,1551679200000000000,150670.0,150700.0,150300.0,150300.0,1005,17473,17309
2019-03-04 21:00:00.000000000,1551704400000000000,149800.0,150160.0,149450.0,149520.0,2566,17309,17196
2019-03-04 22:00:00.000000000,1551708000000000000,149520.0,149660.0,149360.0,149430.0,914,17196,17174
2019-03-04 23:00:00.000000000,1551711600000000000,149430.0,149520.0,149120.0,149300.0,717,17174,17107
2019-03-05 00:00:00.000000000,1551715200000000000,149300.0,149450.0,149230.0,149440.0,365,17107,17016
2019-03-05 09:00:00.000000000,1551747600000000000,149440.0,149480.0,148820.0,148940.0,2185,17016,16849
2019-03-05 10:00:00.000000000,1551751200000000000,148940.0,149140.0,148880.0,149020.0,976,16849,16624
2019-03-05 11:00:00.000000000,1551754800000000000,149020.0,149080.0,148850.0,149020.0,464,16624,16484
2019-03-05 13:00:00.000000000,1551762000000000000,149020.0,149120.0,148840.0,148970.0,1076,16484,16399
2019-03-05 14:00:00.000000000,1551765600000000000,148970.0,149620.0,148940.0,149590.0,2104,16399,16224
2019-03-05 21:00:00.000000000,1551790800000000000,149680.0,149760.0,149220.0,149540.0,1421,16224,16240
2019-03-05 22:00:00.000000000,1551794400000000000,149540.0,149850.0,149410.0,149600.0,970,16240,16144
2019-03-05 23:00:00.000000000,1551798000000000000,149600.0,149640.0,149050.0,149260.0,677,16144,16031
2019-03-06 00:00:00.000000000,1551801600000000000,149260.0,149470.0,149160.0,149160.0,170,16031,15991
2019-03-06 09:00:00.000000000,1551834000000000000,149160.0,149540.0,149160.0,149450.0,1045,15991,16029
2019-03-06 10:00:00.000000000,1551837600000000000,149450.0,149510.0,148900.0,148990.0,929,16029,15951
2019-03-06 11:00:00.000000000,1551841200000000000,148990.0,149130.0,148840.0,149070.0,579,15951,15948
2019-03-06 13:00:00.000000000,1551848400000000000,149070.0,149070.0,148330.0,148710.0,1769,15948,15783
2019-03-06 14:00:00.000000000,1551852000000000000,148710.0,148710.0,148360.0,148480.0,1467,15783,15653
2019-03-06 21:00:00.000000000,1551877200000000000,148650.0,148740.0,148390.0,148620.0,1235,15653,15704
2019-03-06 22:00:00.000000000,1551880800000000000,148620.0,148730.0,148560.0,148670.0,697,15704,15736
2019-03-06 23:00:00.000000000,1551884400000000000,148670.0,148750.0,148540.0,148700.0,467,15736,15710
2019-03-07 00:00:00.000000000,1551888000000000000,148700.0,148740.0,148440.0,148590.0,277,15710,15679
2019-03-07 09:00:00.000000000,1551920400000000000,148590.0,148690.0,148210.0,148510.0,1238,15679,15678
2019-03-07 10:00:00.000000000,1551924000000000000,148510.0,148610.0,148280.0,148410.0,652,15678,15613
2019-03-07 11:00:00.000000000,1551927600000000000,148410.0,148420.0,148210.0,148420.0,441,15613,15556
2019-03-07 13:00:00.000000000,1551934800000000000,148420.0,148690.0,148370.0,148640.0,834,15556,15535
2019-03-07 14:00:00.000000000,1551938400000000000,148640.0,148730.0,148300.0,148540.0,1219,15535,15309
2019-03-07 21:00:00.000000000,1551963600000000000,148480.0,148960.0,148130.0,148260.0,2367,15309,15582
2019-03-07 22:00:00.000000000,1551967200000000000,148260.0,148350.0,148010.0,148050.0,1163,15582,15569
2019-03-07 23:00:00.000000000,1551970800000000000,148050.0,148160.0,147620.0,148070.0,1239,15569,15498
2019-03-08 00:00:00.000000000,1551974400000000000,148070.0,148080.0,147760.0,147910.0,342,15498,15489
2019-03-08 09:00:00.000000000,1552006800000000000,147920.0,148080.0,147100.0,147680.0,2641,15489,15354
2019-03-08 10:00:00.000000000,1552010400000000000,147680.0,147700.0,147380.0,147500.0,737,15354,15339
2019-03-08 11:00:00.000000000,1552014000000000000,147500.0,147770.0,147450.0,147510.0,496,15339,15309
2019-03-08 13:00:00.000000000,1552021200000000000,147500.0,147710.0,147300.0,147680.0,455,15309,15306
2019-03-08 14:00:00.000000000,1552024800000000000,147680.0,147790.0,147140.0,147140.0,1492,15306,15184
2019-03-08 21:00:00.000000000,1552050000000000000,147150.0,147600.0,147100.0,147510.0,891,15184,15120
2019-03-08 22:00:00.000000000,1552053600000000000,147510.0,147640.0,147460.0,147590.0,490,15120,15178
2019-03-08 23:00:00.000000000,1552057200000000000,147590.0,147700.0,147320.0,147490.0,526,15178,15231
2019-03-09 00:00:00.000000000,1552060800000000000,147490.0,147640.0,147310.0,147640.0,287,15231,15167
2019-03-11 09:00:00.000000000,1552266000000000000,147420.0,147760.0,147290.0,147520.0,1237,15167,15305
2019-03-11 10:00:00.000000000,1552269600000000000,147520.0,147650.0,147260.0,147310.0,704,15305,15266
2019-03-11 11:00:00.000000000,1552273200000000000,147310.0,147460.0,147300.0,147370.0,233,15266,15260
2019-03-11 13:00:00.000000000,1552280400000000000,147320.0,147540.0,147200.0,147200.0,593,15260,15411
2019-03-11 14:00:00.000000000,1552284000000000000,147200.0,147240.0,146710.0,146900.0,3263,15411,15773
2019-03-11 21:00:00.000000000,1552309200000000000,146410.0,147010.0,146150.0,146970.0,1653,15773,15944
2019-03-11 22:00:00.000000000,1552312800000000000,146970.0,146990.0,146720.0,146780.0,697,15944,15825
2019-03-11 23:00:00.000000000,1552316400000000000,146780.0,147000.0,146750.0,146830.0,710,15825,15649
2019-03-12 00:00:00.000000000,1552320000000000000,146830.0,146930.0,146660.0,146660.0,439,15649,15563
2019-03-12 09:00:00.000000000,1552352400000000000,146660.0,147200.0,146640.0,147070.0,1360,15563,15515
2019-03-12 10:00:00.000000000,1552356000000000000,147070.0,147160.0,146710.0,146710.0,870,15515,15522
2019-03-12 11:00:00.000000000,1552359600000000000,146710.0,146900.0,146710.0,146800.0,376,15522,15533
2019-03-12 13:00:00.000000000,1552366800000000000,146800.0,147070.0,146800.0,147020.0,428,15533,15555
2019-03-12 14:00:00.000000000,1552370400000000000,147020.0,147050.0,146780.0,147040.0,1378,15555,15574
2019-03-12 21:00:00.000000000,1552395600000000000,147260.0,147840.0,147140.0,147700.0,1994,15574,15669
2019-03-12 22:00:00.000000000,1552399200000000000,147700.0,147920.0,147590.0,147820.0,800,15669,15672
2019-03-12 23:00:00.000000000,1552402800000000000,147820.0,147900.0,147660.0,147800.0,543,15672,15662
2019-03-13 00:00:00.000000000,1552406400000000000,147800.0,147900.0,147780.0,147830.0,334,15662,15657
2019-03-13 09:00:00.000000000,1552438800000000000,147840.0,148100.0,147520.0,147650.0,1266,15657,15676
2019-03-13 10:00:00.000000000,1552442400000000000,147650.0,147780.0,147530.0,147580.0,414,15676,15720
2019-03-13 11:00:00.000000000,1552446000000000000,147580.0,147580.0,147380.0,147410.0,358,15720,15670
2019-03-13 13:00:00.000000000,1552453200000000000,147410.0,147650.0,147410.0,147580.0,345,15670,15623
2019-03-13 14:00:00.000000000,1552456800000000000,147580.0,147580.0,147020.0,147100.0,1163,15623,15613
2019-03-13 21:00:00.000000000,1552482000000000000,147160.0,147370.0,146910.0,147240.0,1194,15613,15619
2019-03-13 22:00:00.000000000,1552485600000000000,147240.0,147260.0,147100.0,147180.0,525,15619,15636
2019-03-13 23:00:00.000000000,1552489200000000000,147180.0,147430.0,147180.0,147350.0,412,15636,15619
2019-03-14 00:00:00.000000000,1552492800000000000,147350.0,147400.0,147210.0,147400.0,185,15619,15600
2019-03-14 09:00:00.000000000,1552525200000000000,147360.0,147400.0,147080.0,147160.0,927,15600,15643
2019-03-14 10:00:00.000000000,1552528800000000000,147160.0,147200.0,147060.0,147070.0,586,15643,15682
2019-03-14 11:00:00.000000000,1552532400000000000,147070.0,147280.0,147060.0,147190.0,380,15682,15692
2019-03-14 13:00:00.000000000,1552539600000000000,147180.0,147250.0,147080.0,147160.0,291,15692,15698
2019-03-14 14:00:00.000000000,1552543200000000000,147160.0,147680.0,147130.0,147610.0,1954,15698,15700
2019-03-14 21:00:00.000000000,1552568400000000000,147520.0,147690.0,147300.0,147400.0,1197,15700,15658
2019-03-14 22:00:00.000000000,1552572000000000000,147400.0,147450.0,147220.0,147300.0,1055,15658,15718
2019-03-14 23:00:00.000000000,1552575600000000000,147300.0,147340.0,147140.0,147220.0,629,15718,15855
2019-03-15 00:00:00.000000000,1552579200000000000,147220.0,147340.0,147100.0,147100.0,399,15855,15837
2019-03-15 09:00:00.000000000,1552611600000000000,147100.0,147110.0,146610.0,146860.0,2148,15837,15823
2019-03-15 10:00:00.000000000,1552615200000000000,146860.0,146920.0,146750.0,146900.0,684,15823,15945
2019-03-15 11:00:00.000000000,1552618800000000000,146900.0,147200.0,146850.0,147190.0,923,15945,15869
2019-03-15 13:00:00.000000000,1552626000000000000,147110.0,147190.0,146770.0,146950.0,762,15869,15975
2019-03-15 14:00:00.000000000,1552629600000000000,146950.0,147430.0,146940.0,147360.0,1368,15975,15924
2019-03-15 21:00:00.000000000,1552654800000000000,146800.0,147440.0,146600.0,147100.0,1655,15924,16233
2019-03-15 22:00:00.000000000,1552658400000000000,147100.0,147230.0,146940.0,147180.0,524,16233,16223
2019-03-15 23:00:00.000000000,1552662000000000000,147180.0,147300.0,147160.0,147280.0,450,16223,16208
2019-03-16 00:00:00.000000000,1552665600000000000,147280.0,147360.0,147070.0,147240.0,349,16208,16155
2019-03-18 09:00:00.000000000,1552870800000000000,147240.0,147370.0,146550.0,146600.0,2586,16155,16416
2019-03-18 10:00:00.000000000,1552874400000000000,146600.0,146750.0,146480.0,146640.0,926,16416,16533
2019-03-18 11:00:00.000000000,1552878000000000000,146640.0,146730.0,146500.0,146640.0,518,16533,16535
2019-03-18 13:00:00.000000000,1552885200000000000,146650.0,146800.0,146450.0,146730.0,777,16535,16573
2019-03-18 14:00:00.000000000,1552888800000000000,146730.0,146760.0,146420.0,146420.0,1164,16573,16604
2019-03-18 21:00:00.000000000,1552914000000000000,146770.0,146840.0,146490.0,146740.0,1567,16604,16550
2019-03-18 22:00:00.000000000,1552917600000000000,146740.0,146800.0,146680.0,146780.0,680,16550,16534
2019-03-18 23:00:00.000000000,1552921200000000000,146780.0,146830.0,146680.0,146790.0,1945,16534,16481
2019-03-19 00:00:00.000000000,1552924800000000000,146790.0,146790.0,146640.0,146790.0,458,16481,16385
2019-03-19 09:00:00.000000000,1552957200000000000,146790.0,146900.0,146620.0,146700.0,1633,16385,16213
