datetime,datetime_nano,KQ.m@CFFEX.IF.open,KQ.m@CFFEX.IF.high,KQ.m@CFFEX.IF.low,KQ.m@CFFEX.IF.close,KQ.m@CFFEX.IF.volume,KQ.m@CFFEX.IF.open_oi,KQ.m@CFFEX.IF.close_oi
2019-03-19 11:00:00.000000000,1552964400000000000,3850.0,3857.0,3840.3999,3846.0,6234,58090,58121
2019-03-19 13:00:00.000000000,1552971600000000000,3844.8,3853.8,3825.0,3831.2,15274,58121,59491
2019-03-19 14:00:00.000000000,1552975200000000000,3831.2,3842.8,3822.2,3836.0,15481,59491,64882
2019-03-20 09:00:00.000000000,1553043600000000000,3827.0,3844.8,3822.6001,3834.6001,12480,64882,59485
2019-03-20 10:00:00.000000000,1553047200000000000,3834.6001,3858.8,3828.2,3858.8,18313,59485,56628
2019-03-20 11:00:00.000000000,1553050800000000000,3858.8,3863.0,3796.3999,3798.0,18733,56628,57591
2019-03-20 13:00:00.000000000,1553058000000000000,3797.2,3813.6001,3795.0,3802.6001,14104,57591,60809
2019-03-20 14:00:00.000000000,1553061600000000000,3802.6001,3848.2,3801.6001,3837.3999,19920,60809,68327
2019-03-21 09:00:00.000000000,1553130000000000000,3851.2,3856.2,3828.0,3834.8,15428,68327,61892
2019-03-21 10:00:00.000000000,1553133600000000000,3834.8,3862.0,3830.3999,3839.3999,21971,61892,58861
2019-03-21 11:00:00.000000000,1553137200000000000,3839.3999,3854.0,3823.6001,3853.6001,9071,58861,59108
2019-03-21 13:00:00.000000000,1553144400000000000,3853.0,3869.8,3835.0,3837.8,20081,59108,62203
2019-03-21 14:00:00.000000000,1553148000000000000,3837.8,3861.8,3827.2,3830.0,21752,62203,69029
2019-03-22 09:00:00.000000000,1553216400000000000,3838.6001,3851.8,3832.8,3835.8,12559,69029,62933
2019-03-22 10:00:00.000000000,1553220000000000000,3835.8,3838.3999,3796.0,3796.6001,20549,62933,59016
2019-03-22 11:00:00.000000000,1553223600000000000,3796.6001,3801.3999,3782.2,3798.6001,10940,59016,59926
2019-03-22 13:00:00.000000000,1553230800000000000,3800.3999,3841.2,3797.0,3830.2,20561,59926,61693
2019-03-22 14:00:00.000000000,1553234400000000000,3830.2,3849.0,3816.0,3843.3999,20388,61693,68394
2019-03-25 09:00:00.000000000,1553475600000000000,3786.2,3801.6001,3772.6001,3791.2,18551,68394,60947
2019-03-25 10:00:00.000000000,1553479200000000000,3791.2,3808.0,3786.0,3794.0,14339,60947,59331
2019-03-25 11:00:00.000000000,1553482800000000000,3794.0,3795.8,3753.0,3754.2,12636,59331,59558
2019-03-25 13:00:00.000000000,1553490000000000000,3753.6001,3784.0,3752.0,3769.3999,13877,59558,61232
2019-03-25 14:00:00.000000000,1553493600000000000,3769.3999,3781.6001,3733.2,3740.8,22527,61232,67820
2019-03-26 09:00:00.000000000,1553562000000000000,3765.6001,3769.3999,3739.2,3740.6001,15607,67820,62031
2019-03-26 10:00:00.000000000,1553565600000000000,3740.6001,3755.6001,3738.0,3740.2,15436,62031,59494
2019-03-26 11:00:00.000000000,1553569200000000000,3740.2,3745.8,3720.2,3721.6001,9610,59494,59892
2019-03-26 13:00:00.000000000,1553576400000000000,3721.8,3729.3999,3703.2,3709.3999,14518,59892,61129
2019-03-26 14:00:00.000000000,1553580000000000000,3709.3999,3710.0,3685.8,3709.0,20374,61129,66609
2019-03-27 09:00:00.000000000,1553648400000000000,3721.6001,3734.8,3714.2,3729.8,13652,66609,60376
2019-03-27 10:00:00.000000000,1553652000000000000,3729.8,3749.6001,3713.2,3745.3999,20616,60376,57415
2019-03-27 11:00:00.000000000,1553655600000000000,3745.3999,3746.2,3730.6001,3734.8,6923,57415,57813
2019-03-27 13:00:00.000000000,1553662800000000000,3737.0,3746.0,3717.0,3736.3999,12999,57813,60336
2019-03-27 14:00:00.000000000,1553666400000000000,3736.3999,3748.0,3718.6001,3730.0,17187,60336,65744
2019-03-28 09:00:00.000000000,1553734800000000000,3718.0,3724.2,3703.0,3717.2,13779,65744,59677
2019-03-28 10:00:00.000000000,1553738400000000000,3717.2,3743.8,3715.3999,3739.2,17213,59677,57163
2019-03-28 11:00:00.000000000,1553742000000000000,3739.2,3748.0,3726.2,3737.0,8730,57163,57797
2019-03-28 13:00:00.000000000,1553749200000000000,3737.8,3741.0,3721.3999,3725.8,11963,57797,59650
2019-03-28 14:00:00.000000000,1553752800000000000,3725.8,3738.0,3718.0,3721.8,15163,59650,65300
2019-03-29 09:00:00.000000000,1553821200000000000,3734.2,3769.0,3732.8,3762.8,15633,65300,58770
2019-03-29 10:00:00.000000000,1553824800000000000,3762.8,3837.0,3760.0,3831.0,29778,58770,57823
2019-03-29 11:00:00.000000000,1553828400000000000,3831.0,3862.2,3830.8,3855.0,11967,57823,59400
2019-03-29 13:00:00.000000000,1553835600000000000,3855.6001,3866.8,3843.6001,3865.3999,12956,59400,61995
2019-03-29 14:00:00.000000000,1553839200000000000,3865.3999,3895.6001,3853.2,3876.2,20209,61995,68182
2019-04-01 09:00:00.000000000,1554080400000000000,3915.0,3988.8,3914.2,3982.2,24127,68182,61808
2019-04-01 10:00:00.000000000,1554084000000000000,3982.2,3983.3999,3956.0,3972.2,18975,61808,60386
2019-04-01 11:00:00.000000000,1554087600000000000,3972.2,3985.0,3961.0,3967.3999,7389,60386,60858
2019-04-01 13:00:00.000000000,1554094800000000000,3966.8,3987.3999,3965.0,3978.0,11684,60858,61899
2019-04-01 14:00:00.000000000,1554098400000000000,3978.0,3983.0,3967.2,3982.0,14550,61899,66427
2019-04-02 09:00:00.000000000,1554166800000000000,3999.0,4002.0,3971.0,3981.2,14959,66427,59758
2019-04-02 10:00:00.000000000,1554170400000000000,3981.2,3986.3999,3965.3999,3975.3999,12577,59758,57120
2019-04-02 11:00:00.000000000,1554174000000000000,3975.3999,3986.6001,3974.3999,3985.2,4651,57120,57125
2019-04-02 13:00:00.000000000,1554181200000000000,3985.2,3986.2,3971.0,3974.3999,11434,57125,58628
2019-04-02 14:00:00.000000000,1554184800000000000,3974.3999,3978.3999,3958.6001,3971.2,14570,58628,63913
2019-04-03 09:00:00.000000000,1554253200000000000,3952.0,3985.3999,3949.8,3981.0,13106,63913,58972
2019-04-03 10:00:00.000000000,1554256800000000000,3981.0,3996.6001,3977.0,3984.0,15545,58972,57563
2019-04-03 11:00:00.000000000,1554260400000000000,3984.0,3989.8,3974.3999,3989.0,6652,57563,58055
2019-04-03 13:00:00.000000000,1554267600000000000,3989.6001,4002.2,3987.3999,3991.3999,12446,58055,60526
2019-04-03 14:00:00.000000000,1554271200000000000,3991.3999,4048.0,3985.2,4030.8,24394,60526,68597
2019-04-04 09:00:00.000000000,1554339600000000000,4052.0,4067.0,4042.6001,4057.2,17119,68597,61850
2019-04-04 10:00:00.000000000,1554343200000000000,4057.2,4083.0,4046.2,4050.0,20143,61850,59595
2019-04-04 11:00:00.000000000,1554346800000000000,4050.0,4058.0,4023.3999,4057.0,10934,59595,60479
2019-04-04 13:00:00.000000000,1554354000000000000,4053.6001,4071.0,4042.8,4058.2,13828,60479,63100
2019-04-04 14:00:00.000000000,1554357600000000000,4058.2,4091.0,4045.8,4085.6001,19862,63100,70047
2019-04-08 09:00:00.000000000,1554685200000000000,4125.3999,4135.0,4102.6001,4118.0,18177,70047,63043
2019-04-08 10:00:00.000000000,1554688800000000000,4118.0,4121.3999,4086.3999,4101.2002,17776,63043,60374
2019-04-08 11:00:00.000000000,1554692400000000000,4101.2002,4101.2002,4060.0,4060.0,8816,60374,59881
2019-04-08 13:00:00.000000000,1554699600000000000,4059.3999,4062.2,4018.2,4036.3999,20327,59881,61399
2019-04-08 14:00:00.000000000,1554703200000000000,4036.3999,4068.8,4031.2,4052.2,18244,61399,67105
2019-04-09 09:00:00.000000000,1554771600000000000,4058.6001,4079.0,4057.0,4061.3999,13287,67105,60746
2019-04-09 10:00:00.000000000,1554775200000000000,4061.3999,4088.2,4054.2,4084.6001,16706,60746,57869
2019-04-09 11:00:00.000000000,1554778800000000000,4084.6001,4097.0,4076.0,4096.0,8564,57869,58491
2019-04-09 13:00:00.000000000,1554786000000000000,4095.3999,4096.6001,4060.6001,4073.3999,14228,58491,60353
2019-04-09 14:00:00.000000000,1554789600000000000,4073.3999,4087.3999,4041.2,4081.6001,19268,60353,66575
2019-04-10 09:00:00.000000000,1554858000000000000,4067.0,4068.0,4042.0,4049.8,16324,66575,59203
2019-04-10 10:00:00.000000000,1554861600000000000,4049.8,4069.6001,4036.0,4063.2,19187,59203,56155
2019-04-10 11:00:00.000000000,1554865200000000000,4063.2,4077.6001,4059.2,4069.0,7258,56155,56483
2019-04-10 13:00:00.000000000,1554872400000000000,4067.8,4078.8,4059.0,4071.6001,11419,56483,58468
2019-04-10 14:00:00.000000000,1554876000000000000,4071.6001,4127.0,4069.0,4089.6001,27135,58468,66673
2019-04-11 09:00:00.000000000,1554944400000000000,4090.0,4104.3999,4072.8,4077.6001,13361,66673,60073
2019-04-11 10:00:00.000000000,1554948000000000000,4077.6001,4078.0,4038.6001,4042.0,21609,60073,56138
2019-04-11 11:00:00.000000000,1554951600000000000,4042.0,4042.2,3998.3999,4009.3999,13996,56138,56345
2019-04-11 13:00:00.000000000,1554958800000000000,4010.0,4033.0,3997.6001,4016.6001,15786,56345,58522
2019-04-11 14:00:00.000000000,1554962400000000000,4016.6001,4039.6001,3987.3999,4013.0,19991,58522,65691
2019-04-12 09:00:00.000000000,1555030800000000000,4009.6001,4016.3999,3991.3999,3995.6001,13994,65691,59155
2019-04-12 10:00:00.000000000,1555034400000000000,3995.6001,4012.3999,3981.0,3993.0,16449,59155,55955
2019-04-12 11:00:00.000000000,1555038000000000000,3993.0,3998.8,3971.0,3979.2,8795,55955,55824
2019-04-12 13:00:00.000000000,1555045200000000000,3979.8,3995.2,3972.0,3978.0,12546,55824,56841
2019-04-12 14:00:00.000000000,1555048800000000000,3978.0,4009.0,3969.0,3996.8,19810,56841,62237
2019-04-15 09:00:00.000000000,1555290000000000000,4059.2,4087.0,4059.0,4069.0,22477,62237,51955
2019-04-15 10:00:00.000000000,1555293600000000000,4069.0,4091.6001,4053.0,4076.8,17613,51955,50017
2019-04-15 11:00:00.000000000,1555297200000000000,4076.8,4084.0,4034.3999,4034.3999,10969,50017,49905
2019-04-15 13:00:00.000000000,1555304400000000000,4036.0,4044.8,4000.2,4009.0,16647,49905,51247
2019-04-15 14:00:00.000000000,1555308000000000000,4009.0,4016.3999,3960.0,3967.8,19252,51247,56649
2019-04-16 09:00:00.000000000,1555376400000000000,3962.0,3969.8,3951.2,3961.3999,13011,56649,49882
2019-04-16 10:00:00.000000000,1555380000000000000,3961.3999,3997.3999,3956.6001,3986.2,16162,49882,45281
2019-04-16 11:00:00.000000000,1555383600000000000,3986.2,4045.6001,3981.0,4041.8,12683,45281,44359
2019-04-16 13:00:00.000000000,1555390800000000000,4041.8,4065.8,4035.3999,4053.8,18801,44359,45885
2019-04-16 14:00:00.000000000,1555394400000000000,4053.8,4094.0,4047.0,4093.0,17826,45885,50579
2019-04-17 09:00:00.000000000,1555462800000000000,4082.3999,4092.0,4076.2,4083.0,11907,50579,43358
2019-04-17 10:00:00.000000000,1555466400000000000,4083.0,4099.6001,4066.8,4076.8,17339,43358,37731
2019-04-17 11:00:00.000000000,1555470000000000000,4076.8,4084.0,4056.3999,4073.0,7397,37731,36527
2019-04-17 13:00:00.000000000,1555477200000000000,4073.6001,4100.6001,4072.8,4093.0,11308,36527,35705
2019-04-17 14:00:00.000000000,1555480800000000000,4093.0,4111.3999,4068.0,4080.6001,17323,35705,37691
2019-04-18 09:00:00.000000000,1555549200000000000,4081.0,4089.3999,4072.2,4074.2,5275,37691,30389
2019-04-18 10:00:00.000000000,1555552800000000000,4074.2,4097.7998,4063.2,4087.3999,8711,30389,31069
2019-04-18 11:00:00.000000000,1555556400000000000,4087.3999,4098.6001,4071.2,4078.8,5771,31069,32880
2019-04-18 13:00:00.000000000,1555563600000000000,4079.3999,4085.6001,4070.3999,4082.6001,7566,32880,37154
2019-04-18 14:00:00.000000000,1555567200000000000,4082.6001,4093.8,4071.0,4075.0,11663,37154,45112
2019-04-19 09:00:00.000000000,1555635600000000000,4085.0,4140.6001,4075.8,4116.2002,17028,45112,44151
2019-04-19 10:00:00.000000000,1555639200000000000,4116.2002,4118.2002,4035.8,4044.2,23328,44151,48838
2019-04-19 11:00:00.000000000,1555642800000000000,4044.2,4081.3999,4040.0,4076.8,9035,48838,51345
2019-04-19 13:00:00.000000000,1555650000000000000,4076.6001,4100.0,4072.6001,4080.2,12581,51345,56672
2019-04-19 14:00:00.000000000,1555653600000000000,4080.2,4132.2002,4078.6001,4130.2002,19590,56672,65739
2019-04-22 09:00:00.000000000,1555894800000000000,4132.0,4134.3999,4092.2,4094.0,18957,65739,58250
2019-04-22 10:00:00.000000000,1555898400000000000,4094.0,4096.6001,4062.2,4064.0,25766,58250,55242
2019-04-22 11:00:00.000000000,1555902000000000000,4064.0,4082.8,4002.2,4008.2,16549,55242,56476
2019-04-22 13:00:00.000000000,1555909200000000000,4007.3999,4030.0,4004.3999,4024.3999,16283,56476,59980
2019-04-22 14:00:00.000000000,1555912800000000000,4024.3999,4035.6001,3993.6001,4020.2,24204,59980,68375
2019-04-23 09:00:00.000000000,1555981200000000000,4013.8,4031.6001,4011.3999,4031.0,15469,68375,62216
2019-04-23 10:00:00.000000000,1555984800000000000,4031.0,4039.6001,4011.0,4013.0,23906,62216,59171
2019-04-23 11:00:00.000000000,1555988400000000000,4013.0,4029.0,4005.2,4027.8,10714,59171,59341
2019-04-23 13:00:00.000000000,1555995600000000000,4027.8,4065.6001,4023.8,4038.0,24885,59341,63410
2019-04-23 14:00:00.000000000,1555999200000000000,4038.0,4045.6001,4008.3999,4018.8,21747,63410,71735
2019-04-24 09:00:00.000000000,1556067600000000000,4037.3999,4042.8,4021.8,4026.3999,15088,71735,64549
2019-04-24 10:00:00.000000000,1556071200000000000,4026.3999,4035.6001,4006.8,4011.2,20721,64549,61016
2019-04-24 11:00:00.000000000,1556074800000000000,4011.2,4015.0,3962.6001,3985.6001,18221,61016,61115
2019-04-24 13:00:00.000000000,1556082000000000000,3985.8,4044.0,3984.3999,4032.8,28498,61115,66095
2019-04-24 14:00:00.000000000,1556085600000000000,4032.8,4039.2,4011.3999,4025.0,21966,66095,74246
2019-04-25 09:00:00.000000000,1556154000000000000,4015.2,4019.0,3999.2,4006.8,14138,74246,66650
2019-04-25 10:00:00.000000000,1556157600000000000,4006.8,4024.3999,4001.2,4010.3999,20480,66650,61927
2019-04-25 11:00:00.000000000,1556161200000000000,4010.3999,4023.3999,4000.3999,4003.0,10907,61927,62147
2019-04-25 13:00:00.000000000,1556168400000000000,4002.6001,4012.3999,3995.2,4002.6001,15085,62147,63491
2019-04-25 14:00:00.000000000,1556172000000000000,4002.6001,4004.6001,3945.2,3948.6001,36174,63491,73902
2019-04-26 09:00:00.000000000,1556240400000000000,3941.0,3953.8,3927.8,3937.8,18317,73902,66733
2019-04-26 10:00:00.000000000,1556244000000000000,3937.8,3945.8,3923.2,3929.2,18635,66733,63198
2019-04-26 11:00:00.000000000,1556247600000000000,3929.2,3940.0,3914.3999,3921.0,12102,63198,62910
2019-04-26 13:00:00.000000000,1556254800000000000,3922.3999,3955.8,3898.0,3901.8,28958,62910,66380
2019-04-26 14:00:00.000000000,1556258400000000000,3901.8,3924.6001,3882.2,3891.3999,30230,66380,76456
2019-04-29 09:00:00.000000000,1556499600000000000,3906.0,3918.3999,3892.6001,3913.8,17619,76456,67599
2019-04-29 10:00:00.000000000,1556503200000000000,3913.8,3927.3999,3888.0,3919.0,27213,67599,61848
2019-04-29 11:00:00.000000000,1556506800000000000,3919.0,3944.3999,3910.2,3919.3999,15465,61848,61931
2019-04-29 13:00:00.000000000,1556514000000000000,3922.6001,3962.8,3915.2,3951.3999,22637,61931,66297
2019-04-29 14:00:00.000000000,1556517600000000000,3951.3999,3952.0,3901.0,3914.8,24480,66297,75263
2019-04-30 09:00:00.000000000,1556586000000000000,3904.0,3929.6001,3898.6001,3909.0,18498,75263,67139
2019-04-30 10:00:00.000000000,1556589600000000000,3909.0,3929.0,3898.3999,3919.3999,21179,67139,63295
2019-04-30 11:00:00.000000000,1556593200000000000,3919.3999,3922.3999,3906.8,3913.6001,8020,63295,62926
2019-04-30 13:00:00.000000000,1556600400000000000,3913.3999,3925.2,3905.0,3916.0,14620,62926,64519
2019-04-30 14:00:00.000000000,1556604000000000000,3916.0,3918.8,3893.6001,3913.8,24139,64519,70606
2019-05-06 09:00:00.000000000,1557104400000000000,3776.8,3808.2,3747.8,3764.8,28326,70606,63313
2019-05-06 10:00:00.000000000,1557108000000000000,3764.8,3778.8,3655.2,3673.6001,32253,63313,64009
2019-05-06 11:00:00.000000000,1557111600000000000,3673.6001,3702.6001,3673.6001,3687.3999,12514,64009,66587
2019-05-06 13:00:00.000000000,1557118800000000000,3699.0,3709.8,3645.0,3659.3999,18053,66587,71135
2019-05-06 14:00:00.000000000,1557122400000000000,3659.3999,3682.6001,3623.3999,3668.0,27076,71135,79726
2019-05-07 09:00:00.000000000,1557190800000000000,3709.0,3730.0,3702.0,3720.3999,21375,79726,70063
2019-05-07 10:00:00.000000000,1557194400000000000,3720.3999,3734.6001,3708.2,3732.0,23088,70063,65119
2019-05-07 11:00:00.000000000,1557198000000000000,3732.0,3732.2,3706.0,3713.8,9211,65119,64307
2019-05-07 13:00:00.000000000,1557205200000000000,3713.8,3713.8,3683.8,3686.8,23525,64307,65069
2019-05-07 14:00:00.000000000,1557208800000000000,3686.8,3743.3999,3676.0,3714.3999,32728,65069,72403
2019-05-08 09:00:00.000000000,1557277200000000000,3658.0,3676.2,3652.2,3666.6001,18945,72403,64649
2019-05-08 10:00:00.000000000,1557280800000000000,3666.6001,3714.3999,3666.0,3703.0,24140,64649,61541
2019-05-08 11:00:00.000000000,1557284400000000000,3703.0,3730.8,3694.3999,3715.0,13837,61541,60917
2019-05-08 13:00:00.000000000,1557291600000000000,3713.0,3714.2,3684.3999,3687.8,17034,60917,62528
2019-05-08 14:00:00.000000000,1557295200000000000,3687.8,3697.0,3651.3999,3664.2,25357,62528,69953
2019-05-09 09:00:00.000000000,1557363600000000000,3645.0,3661.3999,3624.0,3626.6001,17099,69953,62087
2019-05-09 10:00:00.000000000,1557367200000000000,3626.6001,3638.8,3572.2,3595.0,33126,62087,59606
2019-05-09 11:00:00.000000000,1557370800000000000,3595.0,3601.0,3577.0,3585.6001,11291,59606,61588
2019-05-09 13:00:00.000000000,1557378000000000000,3585.0,3648.6001,3582.0,3620.0,31293,61588,67686
2019-05-09 14:00:00.000000000,1557381600000000000,3620.0,3626.6001,3581.2,3597.6001,19867,67686,76025
2019-05-10 09:00:00.000000000,1557450000000000000,3651.2,3718.8,3650.0,3710.3999,28357,76025,63066
2019-05-10 10:00:00.000000000,1557453600000000000,3710.3999,3719.8,3652.3999,3653.6001,27761,63066,58945
2019-05-10 11:00:00.000000000,1557457200000000000,3653.6001,3662.8,3632.3999,3657.3999,16315,58945,59879
2019-05-10 13:00:00.000000000,1557464400000000000,3640.0,3706.0,3564.3999,3700.8,47443,59879,71274
2019-05-10 14:00:00.000000000,1557468000000000000,3700.8,3742.0,3681.3999,3711.0,28274,71274,80972
2019-05-13 09:00:00.000000000,1557709200000000000,3672.3999,3689.8,3658.2,3687.0,19758,80972,69672
2019-05-13 10:00:00.000000000,1557712800000000000,3687.0,3691.8,3664.0,3675.3999,18623,69672,63849
2019-05-13 11:00:00.000000000,1557716400000000000,3675.3999,3677.3999,3660.3999,3666.6001,7033,63849,62428
2019-05-13 13:00:00.000000000,1557723600000000000,3664.6001,3671.8,3650.2,3660.0,13412,62428,61045
2019-05-13 14:00:00.000000000,1557727200000000000,3660.0,3660.0,3635.6001,3657.2,22242,61045,64336
2019-05-14 09:00:00.000000000,1557795600000000000,3646.6001,3686.3999,3626.2,3661.8,27448,64336,54882
2019-05-14 10:00:00.000000000,1557799200000000000,3661.8,3685.2,3651.0,3652.0,22122,54882,53466
2019-05-14 11:00:00.000000000,1557802800000000000,3652.0,3661.0,3646.3999,3659.3999,7528,53466,54272
2019-05-14 13:00:00.000000000,1557810000000000000,3658.2,3685.0,3656.0,3669.3999,18198,54272,56828
2019-05-14 14:00:00.000000000,1557813600000000000,3669.3999,3676.6001,3637.2,3638.6001,20801,56828,64052
2019-05-15 09:00:00.000000000,1557882000000000000,3680.3999,3695.0,3671.2,3680.6001,18122,64052,53694
2019-05-15 10:00:00.000000000,1557885600000000000,3680.6001,3685.8,3666.6001,3680.3999,17474,53694,48242
2019-05-15 11:00:00.000000000,1557889200000000000,3680.3999,3690.0,3673.6001,3685.2,6934,48242,47573
2019-05-15 13:00:00.000000000,1557896400000000000,3686.0,3730.6001,3683.2,3724.3999,21420,47573,46672
2019-05-15 14:00:00.000000000,1557900000000000000,3724.3999,3744.6001,3710.3999,3715.2,24398,46672,49607
2019-05-16 09:00:00.000000000,1557968400000000000,3688.0,3693.0,3672.0,3673.0,10174,49607,52021
2019-05-16 10:00:00.000000000,1557972000000000000,3673.0,3699.2,3667.2,3681.0,17795,52021,52664
2019-05-16 11:00:00.000000000,1557975600000000000,3681.0,3694.8,3675.0,3693.3999,6141,52664,54677
2019-05-16 13:00:00.000000000,1557982800000000000,3692.3999,3702.2,3683.0,3697.2,12449,54677,59948
2019-05-16 14:00:00.000000000,1557986400000000000,3697.2,3710.0,3687.3999,3703.0,19880,59948,70185
2019-05-17 09:00:00.000000000,1558054800000000000,3714.0,3715.3999,3676.0,3683.2,17700,70185,66777
2019-05-17 10:00:00.000000000,1558058400000000000,3683.2,3683.6001,3635.8,3638.2,30093,66777,70933
2019-05-17 11:00:00.000000000,1558062000000000000,3638.2,3638.2,3616.0,3633.3999,15658,70933,75769
2019-05-17 13:00:00.000000000,1558069200000000000,3634.2,3644.0,3616.6001,3625.0,21286,75769,81989
2019-05-17 14:00:00.000000000,1558072800000000000,3625.0,3633.8,3597.3999,3617.3999,25784,81989,93114
2019-05-20 09:00:00.000000000,1558314000000000000,3625.0,3625.6001,3568.0,3577.0,26497,93114,84410
2019-05-20 10:00:00.000000000,1558317600000000000,3577.0,3614.3999,3551.2,3595.6001,38572,84410,82404
2019-05-20 11:00:00.000000000,1558321200000000000,3595.6001,3598.0,3573.0,3583.6001,13923,82404,84520
