datetime,datetime_nano,KQ.m@CFFEX.T.open,KQ.m@CFFEX.T.high,KQ.m@CFFEX.T.low,KQ.m@CFFEX.T.close,KQ.m@CFFEX.T.volume,KQ.m@CFFEX.T.open_oi,KQ.m@CFFEX.T.close_oi
2019-03-13 14:00:00.000000000,1552456800000000000,97.77,97.835,97.75,97.8,7001,56588,56267
2019-03-13 15:00:00.000000000,1552460400000000000,97.8,97.815,97.775,97.805,1508,56267,55746
2019-03-14 09:00:00.000000000,1552525200000000000,97.76,97.795,97.645,97.695,7797,55746,56863
2019-03-14 10:00:00.000000000,1552528800000000000,97.695,97.775,97.575,97.65,11568,56863,58236
2019-03-14 11:00:00.000000000,1552532400000000000,97.65,97.66,97.575,97.63,3480,58236,58133
2019-03-14 13:00:00.000000000,1552539600000000000,97.63,97.72,97.625,97.675,6451,58133,58333
2019-03-14 14:00:00.000000000,1552543200000000000,97.675,97.735,97.6,97.62,6768,58333,57968
2019-03-14 15:00:00.000000000,1552546800000000000,97.62,97.63,97.535,97.55,2996,57968,57144
2019-03-15 09:00:00.000000000,1552611600000000000,97.505,97.545,97.4,97.4,10637,57144,57675
2019-03-15 10:00:00.000000000,1552615200000000000,97.4,97.53,97.31,97.5,13809,57675,56994
2019-03-15 11:00:00.000000000,1552618800000000000,97.5,97.73,97.49,97.705,11670,56994,57066
2019-03-15 13:00:00.000000000,1552626000000000000,97.715,97.8,97.665,97.715,10091,57066,57793
2019-03-15 14:00:00.000000000,1552629600000000000,97.715,97.745,97.64,97.73,6700,57793,57901
2019-03-15 15:00:00.000000000,1552633200000000000,97.73,97.735,97.655,97.66,2363,57901,57179
2019-03-18 09:00:00.000000000,1552870800000000000,97.625,97.635,97.485,97.545,8435,57179,57463
2019-03-18 10:00:00.000000000,1552874400000000000,97.545,97.59,97.47,97.53,7740,57463,57610
2019-03-18 11:00:00.000000000,1552878000000000000,97.53,97.56,97.45,97.455,3337,57610,57591
2019-03-18 13:00:00.000000000,1552885200000000000,97.455,97.56,97.45,97.55,5816,57591,57188
2019-03-18 14:00:00.000000000,1552888800000000000,97.55,97.575,97.475,97.54,6800,57188,56478
2019-03-18 15:00:00.000000000,1552892400000000000,97.54,97.545,97.505,97.505,1758,56478,56099
2019-03-19 09:00:00.000000000,1552957200000000000,97.505,97.69,97.505,97.67,8287,56099,56444
2019-03-19 10:00:00.000000000,1552960800000000000,97.67,97.685,97.64,97.655,6631,56444,56896
2019-03-19 11:00:00.000000000,1552964400000000000,97.655,97.67,97.645,97.65,2176,56896,57007
2019-03-19 13:00:00.000000000,1552971600000000000,97.65,97.68,97.585,97.635,6885,57007,57076
2019-03-19 14:00:00.000000000,1552975200000000000,97.635,97.64,97.435,97.445,13722,57076,57059
2019-03-19 15:00:00.000000000,1552978800000000000,97.445,97.465,97.375,97.385,4454,57059,56171
2019-03-20 09:00:00.000000000,1553043600000000000,97.465,97.555,97.43,97.51,7200,56171,56906
2019-03-20 10:00:00.000000000,1553047200000000000,97.51,97.52,97.415,97.435,6271,56906,57080
2019-03-20 11:00:00.000000000,1553050800000000000,97.435,97.545,97.42,97.525,4999,57080,56789
2019-03-20 13:00:00.000000000,1553058000000000000,97.525,97.525,97.44,97.49,6248,56789,56814
2019-03-20 14:00:00.000000000,1553061600000000000,97.49,97.5,97.38,97.415,8970,56814,56741
2019-03-20 15:00:00.000000000,1553065200000000000,97.415,97.435,97.365,97.43,3289,56741,56459
2019-03-21 09:00:00.000000000,1553130000000000000,97.56,97.665,97.55,97.63,9832,56459,56468
2019-03-21 10:00:00.000000000,1553133600000000000,97.63,97.675,97.595,97.645,5210,56468,57039
2019-03-21 11:00:00.000000000,1553137200000000000,97.645,97.685,97.64,97.65,2682,57039,57035
2019-03-21 13:00:00.000000000,1553144400000000000,97.65,97.665,97.53,97.605,6951,57035,56818
2019-03-21 14:00:00.000000000,1553148000000000000,97.605,97.675,97.6,97.66,7120,56818,57127
2019-03-21 15:00:00.000000000,1553151600000000000,97.66,97.705,97.625,97.635,4003,57127,56640
2019-03-22 09:00:00.000000000,1553216400000000000,97.635,97.83,97.61,97.815,7881,56640,57844
2019-03-22 10:00:00.000000000,1553220000000000000,97.815,97.83,97.755,97.795,4504,57844,58117
2019-03-22 11:00:00.000000000,1553223600000000000,97.795,97.845,97.79,97.805,2848,58117,58503
2019-03-22 13:00:00.000000000,1553230800000000000,97.805,97.815,97.7,97.755,6149,58503,57747
2019-03-22 14:00:00.000000000,1553234400000000000,97.755,97.795,97.725,97.77,4359,57747,57957
2019-03-22 15:00:00.000000000,1553238000000000000,97.77,97.8,97.77,97.79,1762,57957,57536
2019-03-25 09:00:00.000000000,1553475600000000000,98.015,98.135,98.0,98.035,10433,57536,59517
2019-03-25 10:00:00.000000000,1553479200000000000,98.035,98.06,97.97,97.985,5037,59517,60308
2019-03-25 11:00:00.000000000,1553482800000000000,97.985,98.07,97.985,98.06,3504,60308,60769
2019-03-25 13:00:00.000000000,1553490000000000000,98.06,98.065,98.005,98.04,3389,60769,61199
2019-03-25 14:00:00.000000000,1553493600000000000,98.04,98.125,98.025,98.105,8574,61199,62324
2019-03-25 15:00:00.000000000,1553497200000000000,98.105,98.155,98.08,98.095,4025,62324,61494
2019-03-26 09:00:00.000000000,1553562000000000000,98.04,98.12,98.015,98.12,6942,61494,62236
2019-03-26 10:00:00.000000000,1553565600000000000,98.12,98.145,98.065,98.145,7151,62236,62993
2019-03-26 11:00:00.000000000,1553569200000000000,98.145,98.22,98.135,98.21,4998,62993,63423
2019-03-26 13:00:00.000000000,1553576400000000000,98.21,98.225,98.14,98.175,5674,63423,63771
2019-03-26 14:00:00.000000000,1553580000000000000,98.175,98.205,98.12,98.155,6687,63771,63951
2019-03-26 15:00:00.000000000,1553583600000000000,98.155,98.165,98.06,98.095,4835,63951,63542
2019-03-27 09:00:00.000000000,1553648400000000000,98.105,98.11,98.03,98.105,7271,63542,63715
2019-03-27 10:00:00.000000000,1553652000000000000,98.105,98.135,98.065,98.08,7047,63715,64419
2019-03-27 11:00:00.000000000,1553655600000000000,98.08,98.095,98.07,98.08,2105,64419,64437
2019-03-27 13:00:00.000000000,1553662800000000000,98.07,98.08,97.98,98.045,7257,64437,64521
2019-03-27 14:00:00.000000000,1553666400000000000,98.045,98.045,97.94,98.0,7189,64521,64138
2019-03-27 15:00:00.000000000,1553670000000000000,98.0,98.0,97.935,97.945,2727,64138,63779
2019-03-28 09:00:00.000000000,1553734800000000000,98.035,98.15,98.035,98.11,7987,63779,64322
2019-03-28 10:00:00.000000000,1553738400000000000,98.11,98.14,98.02,98.045,6355,64322,64594
2019-03-28 11:00:00.000000000,1553742000000000000,98.045,98.075,98.015,98.04,3627,64594,64798
2019-03-28 13:00:00.000000000,1553749200000000000,98.04,98.075,98.03,98.045,3220,64798,64861
2019-03-28 14:00:00.000000000,1553752800000000000,98.045,98.095,97.99,98.035,7781,64861,64072
2019-03-28 15:00:00.000000000,1553756400000000000,98.035,98.055,98.01,98.055,2319,64072,63708
2019-03-29 09:00:00.000000000,1553821200000000000,97.99,98.02,97.88,98.005,6318,63708,63701
2019-03-29 10:00:00.000000000,1553824800000000000,98.005,98.015,97.95,97.965,4002,63701,63723
2019-03-29 11:00:00.000000000,1553828400000000000,97.965,97.975,97.875,97.905,4796,63723,63903
2019-03-29 13:00:00.000000000,1553835600000000000,97.905,97.92,97.85,97.87,6410,63903,64180
2019-03-29 14:00:00.000000000,1553839200000000000,97.87,97.925,97.865,97.89,5061,64180,64052
2019-03-29 15:00:00.000000000,1553842800000000000,97.89,97.92,97.865,97.915,1925,64052,63716
2019-04-01 09:00:00.000000000,1554080400000000000,97.7,97.73,97.525,97.545,13073,63716,63781
2019-04-01 10:00:00.000000000,1554084000000000000,97.545,97.58,97.49,97.5,7659,63781,64379
2019-04-01 11:00:00.000000000,1554087600000000000,97.5,97.51,97.42,97.445,5646,64379,64017
2019-04-01 13:00:00.000000000,1554094800000000000,97.445,97.48,97.43,97.475,7645,64017,63864
2019-04-01 14:00:00.000000000,1554098400000000000,97.475,97.495,97.445,97.48,7166,63864,63882
2019-04-01 15:00:00.000000000,1554102000000000000,97.48,97.495,97.435,97.45,2723,63882,62937
2019-04-02 09:00:00.000000000,1554166800000000000,97.255,97.345,97.17,97.345,12059,62937,63392
2019-04-02 10:00:00.000000000,1554170400000000000,97.345,97.345,97.305,97.32,4723,63392,64059
2019-04-02 11:00:00.000000000,1554174000000000000,97.32,97.32,97.245,97.285,4066,64059,64580
2019-04-02 13:00:00.000000000,1554181200000000000,97.285,97.29,97.175,97.25,7838,64580,65582
2019-04-02 14:00:00.000000000,1554184800000000000,97.25,97.37,97.245,97.27,8712,65582,65772
2019-04-02 15:00:00.000000000,1554188400000000000,97.27,97.27,97.25,97.255,1555,65772,65310
2019-04-03 09:00:00.000000000,1554253200000000000,97.285,97.39,97.25,97.295,7333,65310,65781
2019-04-03 10:00:00.000000000,1554256800000000000,97.295,97.325,97.225,97.265,5358,65781,66083
2019-04-03 11:00:00.000000000,1554260400000000000,97.265,97.265,97.19,97.2,3287,66083,66707
2019-04-03 13:00:00.000000000,1554267600000000000,97.02,97.02,96.63,96.88,17382,66707,68535
2019-04-03 14:00:00.000000000,1554271200000000000,96.88,96.895,96.635,96.715,15435,68535,69344
2019-04-03 15:00:00.000000000,1554274800000000000,96.715,96.775,96.7,96.75,4873,69344,68588
2019-04-04 09:00:00.000000000,1554339600000000000,96.76,96.79,96.51,96.665,17665,68588,68447
2019-04-04 10:00:00.000000000,1554343200000000000,96.665,96.76,96.65,96.71,8640,68447,67954
2019-04-04 11:00:00.000000000,1554346800000000000,96.71,96.74,96.625,96.655,3482,67954,67261
2019-04-04 13:00:00.000000000,1554354000000000000,96.665,96.72,96.665,96.675,4986,67261,68029
2019-04-04 14:00:00.000000000,1554357600000000000,96.675,96.69,96.49,96.5,10891,68029,68221
2019-04-04 15:00:00.000000000,1554361200000000000,96.5,96.54,96.455,96.46,5050,68221,68104
2019-04-08 09:00:00.000000000,1554685200000000000,96.445,96.57,96.375,96.505,9080,68104,68564
2019-04-08 10:00:00.000000000,1554688800000000000,96.505,96.74,96.5,96.66,10823,68564,67860
2019-04-08 11:00:00.000000000,1554692400000000000,96.66,96.845,96.66,96.825,4749,67860,67461
2019-04-08 13:00:00.000000000,1554699600000000000,96.825,96.855,96.685,96.75,9023,67461,67337
2019-04-08 14:00:00.000000000,1554703200000000000,96.75,96.76,96.64,96.7,6730,67337,67302
2019-04-08 15:00:00.000000000,1554706800000000000,96.7,96.71,96.665,96.68,1304,67302,67045
2019-04-09 09:00:00.000000000,1554771600000000000,96.645,96.745,96.575,96.73,6483,67045,67581
2019-04-09 10:00:00.000000000,1554775200000000000,96.73,96.75,96.595,96.64,8063,67581,68119
2019-04-09 11:00:00.000000000,1554778800000000000,96.64,96.665,96.525,96.54,4852,68119,68397
2019-04-09 13:00:00.000000000,1554786000000000000,96.54,96.63,96.525,96.55,6257,68397,68560
2019-04-09 14:00:00.000000000,1554789600000000000,96.55,96.63,96.48,96.505,9776,68560,68922
2019-04-09 15:00:00.000000000,1554793200000000000,96.505,96.535,96.5,96.5,1815,68922,68364
2019-04-10 09:00:00.000000000,1554858000000000000,96.46,96.61,96.46,96.54,7279,68364,69388
2019-04-10 10:00:00.000000000,1554861600000000000,96.54,96.55,96.43,96.445,8911,69388,69621
2019-04-10 11:00:00.000000000,1554865200000000000,96.445,96.48,96.415,96.42,3742,69621,69593
2019-04-10 13:00:00.000000000,1554872400000000000,96.405,96.8,96.39,96.595,18974,69593,69162
2019-04-10 14:00:00.000000000,1554876000000000000,96.595,96.725,96.495,96.72,12103,69162,69291
2019-04-10 15:00:00.000000000,1554879600000000000,96.72,96.77,96.695,96.705,3326,69291,69119
2019-04-11 09:00:00.000000000,1554944400000000000,96.765,96.88,96.645,96.82,12250,69119,68865
2019-04-11 10:00:00.000000000,1554948000000000000,96.82,96.895,96.78,96.88,7349,68865,68684
2019-04-11 11:00:00.000000000,1554951600000000000,96.88,96.94,96.875,96.94,5386,68684,68940
2019-04-11 13:00:00.000000000,1554958800000000000,96.94,96.945,96.86,96.905,6112,68940,69504
2019-04-11 14:00:00.000000000,1554962400000000000,96.905,96.905,96.79,96.835,7684,69504,69590
2019-04-11 15:00:00.000000000,1554966000000000000,96.835,96.875,96.82,96.85,1878,69590,69188
2019-04-12 09:00:00.000000000,1555030800000000000,96.805,96.885,96.75,96.83,4887,69188,69236
2019-04-12 10:00:00.000000000,1555034400000000000,96.83,96.835,96.76,96.795,6238,69236,69493
2019-04-12 11:00:00.000000000,1555038000000000000,96.795,96.845,96.76,96.815,3121,69493,69437
2019-04-12 13:00:00.000000000,1555045200000000000,96.815,96.82,96.7,96.755,6719,69437,69565
2019-04-12 14:00:00.000000000,1555048800000000000,96.755,96.815,96.66,96.735,10553,69565,69519
2019-04-12 15:00:00.000000000,1555052400000000000,96.735,96.76,96.61,96.645,3187,69519,69309
2019-04-15 09:00:00.000000000,1555290000000000000,96.15,96.285,96.0,96.195,13472,69309,69509
2019-04-15 10:00:00.000000000,1555293600000000000,96.195,96.21,96.08,96.165,7466,69509,69733
2019-04-15 11:00:00.000000000,1555297200000000000,96.165,96.195,96.15,96.185,1712,69733,69646
2019-04-15 13:00:00.000000000,1555304400000000000,96.185,96.325,96.16,96.315,7930,69646,69206
2019-04-15 14:00:00.000000000,1555308000000000000,96.315,96.385,96.27,96.385,9204,69206,68381
2019-04-15 15:00:00.000000000,1555311600000000000,96.385,96.41,96.37,96.37,2391,68381,68121
2019-04-16 09:00:00.000000000,1555376400000000000,96.28,96.415,96.27,96.33,6076,68121,67820
2019-04-16 10:00:00.000000000,1555380000000000000,96.33,96.335,96.22,96.27,6260,67820,68255
2019-04-16 11:00:00.000000000,1555383600000000000,96.27,96.275,96.15,96.165,3808,68255,68643
2019-04-16 13:00:00.000000000,1555390800000000000,96.165,96.22,96.085,96.17,9431,68643,69227
2019-04-16 14:00:00.000000000,1555394400000000000,96.17,96.185,96.08,96.105,7333,69227,69333
2019-04-16 15:00:00.000000000,1555398000000000000,96.105,96.17,96.075,96.165,3026,69333,68803
2019-04-17 09:00:00.000000000,1555462800000000000,96.2,96.27,96.055,96.055,12306,68803,69285
2019-04-17 10:00:00.000000000,1555466400000000000,96.055,96.215,95.82,96.13,22285,69285,70538
2019-04-17 11:00:00.000000000,1555470000000000000,96.13,96.165,96.105,96.105,4605,70538,70398
2019-04-17 13:00:00.000000000,1555477200000000000,96.165,96.245,96.08,96.155,10564,70398,70334
2019-04-17 14:00:00.000000000,1555480800000000000,96.155,96.45,96.15,96.435,14061,70334,69675
2019-04-17 15:00:00.000000000,1555484400000000000,96.435,96.475,96.395,96.42,4036,69675,68389
2019-04-18 09:00:00.000000000,1555549200000000000,96.44,96.5,96.38,96.405,6623,68389,68425
2019-04-18 10:00:00.000000000,1555552800000000000,96.405,96.455,96.4,96.43,3021,68425,68449
2019-04-18 11:00:00.000000000,1555556400000000000,96.43,96.43,96.385,96.39,2229,68449,68187
2019-04-18 13:00:00.000000000,1555563600000000000,96.385,96.425,96.385,96.41,3162,68187,67984
2019-04-18 14:00:00.000000000,1555567200000000000,96.41,96.52,96.4,96.5,6845,67984,67388
2019-04-18 15:00:00.000000000,1555570800000000000,96.5,96.52,96.465,96.48,1929,67388,66895
2019-04-19 09:00:00.000000000,1555635600000000000,96.525,96.54,96.395,96.47,5952,66895,66709
2019-04-19 10:00:00.000000000,1555639200000000000,96.47,96.56,96.46,96.55,5562,66709,66385
2019-04-19 11:00:00.000000000,1555642800000000000,96.55,96.55,96.5,96.505,3248,66385,66436
2019-04-19 13:00:00.000000000,1555650000000000000,96.5,96.58,96.5,96.515,5738,66436,66220
2019-04-19 14:00:00.000000000,1555653600000000000,96.515,96.535,96.39,96.395,9243,66220,65629
2019-04-19 15:00:00.000000000,1555657200000000000,96.395,96.415,96.37,96.39,2500,65629,65372
2019-04-22 09:00:00.000000000,1555894800000000000,96.22,96.315,96.205,96.27,8455,65372,65590
2019-04-22 10:00:00.000000000,1555898400000000000,96.27,96.3,96.24,96.295,5036,65590,65908
2019-04-22 11:00:00.000000000,1555902000000000000,96.295,96.35,96.265,96.32,2991,65908,65664
2019-04-22 13:00:00.000000000,1555909200000000000,96.325,96.39,96.265,96.345,6281,65664,65082
2019-04-22 14:00:00.000000000,1555912800000000000,96.345,96.355,96.235,96.29,7284,65082,64527
2019-04-22 15:00:00.000000000,1555916400000000000,96.29,96.29,96.22,96.22,2095,64527,64098
2019-04-23 09:00:00.000000000,1555981200000000000,96.11,96.23,96.105,96.155,7553,64098,64722
2019-04-23 10:00:00.000000000,1555984800000000000,96.155,96.205,96.105,96.185,7478,64722,65428
2019-04-23 11:00:00.000000000,1555988400000000000,96.185,96.19,96.115,96.125,2847,65428,65320
2019-04-23 13:00:00.000000000,1555995600000000000,96.125,96.23,96.105,96.195,7912,65320,64908
2019-04-23 14:00:00.000000000,1555999200000000000,96.195,96.38,96.195,96.31,9713,64908,63842
2019-04-23 15:00:00.000000000,1556002800000000000,96.31,96.34,96.305,96.32,1607,63842,63511
2019-04-24 09:00:00.000000000,1556067600000000000,96.35,96.355,96.23,96.265,6009,63511,63454
2019-04-24 10:00:00.000000000,1556071200000000000,96.265,96.295,96.245,96.275,4848,63454,63840
2019-04-24 11:00:00.000000000,1556074800000000000,96.275,96.285,96.15,96.175,5808,63840,63841
2019-04-24 13:00:00.000000000,1556082000000000000,96.175,96.21,96.125,96.14,6267,63841,64209
2019-04-24 14:00:00.000000000,1556085600000000000,96.14,96.14,95.89,95.965,15247,64209,63218
2019-04-24 15:00:00.000000000,1556089200000000000,95.965,95.995,95.905,95.91,3241,63218,62869
2019-04-25 09:00:00.000000000,1556154000000000000,96.035,96.08,95.955,96.015,5972,62869,63150
2019-04-25 10:00:00.000000000,1556157600000000000,96.015,96.205,95.985,96.205,9480,63150,63036
2019-04-25 11:00:00.000000000,1556161200000000000,96.205,96.265,96.16,96.26,5385,63036,62734
2019-04-25 13:00:00.000000000,1556168400000000000,96.265,96.35,96.25,96.29,7674,62734,63096
2019-04-25 14:00:00.000000000,1556172000000000000,96.29,96.345,96.04,96.095,12244,63096,62025
2019-04-25 15:00:00.000000000,1556175600000000000,96.095,96.145,96.07,96.09,2900,62025,61569
2019-04-26 09:00:00.000000000,1556240400000000000,96.16,96.405,96.15,96.38,11911,61569,61896
2019-04-26 10:00:00.000000000,1556244000000000000,96.38,96.39,96.29,96.325,5953,61896,61587
2019-04-26 11:00:00.000000000,1556247600000000000,96.325,96.425,96.315,96.355,3648,61587,61476
2019-04-26 13:00:00.000000000,1556254800000000000,96.355,96.39,96.265,96.39,6078,61476,60963
2019-04-26 14:00:00.000000000,1556258400000000000,96.39,96.43,96.325,96.39,7493,60963,61138
2019-04-26 15:00:00.000000000,1556262000000000000,96.39,96.395,96.365,96.37,1618,61138,60694
2019-04-29 09:00:00.000000000,1556499600000000000,96.39,96.445,96.33,96.36,6223,60694,60932
2019-04-29 10:00:00.000000000,1556503200000000000,96.36,96.395,96.295,96.315,5833,60932,61405
2019-04-29 11:00:00.000000000,1556506800000000000,96.315,96.32,96.21,96.22,4951,61405,61139
2019-04-29 13:00:00.000000000,1556514000000000000,96.22,96.29,96.18,96.27,8678,61139,60706
2019-04-29 14:00:00.000000000,1556517600000000000,96.27,96.3,96.165,96.265,8606,60706,60134
2019-04-29 15:00:00.000000000,1556521200000000000,96.265,96.265,96.2,96.2,2447,60134,59930
2019-04-30 09:00:00.000000000,1556586000000000000,96.31,96.47,96.3,96.435,12104,59930,59996
2019-04-30 10:00:00.000000000,1556589600000000000,96.435,96.485,96.39,96.44,7264,59996,59251
2019-04-30 11:00:00.000000000,1556593200000000000,96.44,96.46,96.4,96.45,2025,59251,59132
2019-04-30 13:00:00.000000000,1556600400000000000,96.45,96.465,96.41,96.445,3873,59132,59239
2019-04-30 14:00:00.000000000,1556604000000000000,96.445,96.665,96.435,96.65,10142,59239,58941
2019-04-30 15:00:00.000000000,1556607600000000000,96.65,96.69,96.65,96.675,3850,58941,58335
2019-05-06 09:00:00.000000000,1557104400000000000,96.995,97.06,96.91,96.92,16273,58335,56269
2019-05-06 10:00:00.000000000,1557108000000000000,96.92,96.95,96.85,96.88,7631,56269,55614
2019-05-06 11:00:00.000000000,1557111600000000000,96.88,96.89,96.77,96.85,4125,55614,55010
2019-05-06 13:00:00.000000000,1557118800000000000,96.85,96.905,96.805,96.85,5772,55010,53974
2019-05-06 14:00:00.000000000,1557122400000000000,96.85,96.905,96.745,96.86,6704,53974,53028
2019-05-06 15:00:00.000000000,1557126000000000000,96.86,96.88,96.84,96.84,1405,53028,52535
2019-05-07 09:00:00.000000000,1557190800000000000,96.765,96.82,96.725,96.735,5666,52535,52124
2019-05-07 10:00:00.000000000,1557194400000000000,96.735,96.815,96.71,96.78,6164,52124,51445
2019-05-07 11:00:00.000000000,1557198000000000000,96.78,96.83,96.78,96.79,2152,51445,51211
